Driver,Team,LapNumber,LapTimeSeconds,Compound,TyreLife,Stint,TrackStatus,AirTemp,Humidity,IsWetLap,IsDryLap,Sector1TimeSeconds,Sector2TimeSeconds,Sector3TimeSeconds,DeltaToFastestLap,IsValidLap,Position,AvgLapTime,StdLapTime,FastestLap,SlowestLap,AvgDelta,ValidLapCount,ConsistencyScore,LapClassification
SIR,Williams,6,113.601,Soft,6,2,1,17.3,34.5,False,True,32.382,51.302,29.917,7.314999999999998,True,12.0,111.47879487179486,2.466076482993384,109.113,123.55,5.19279487179487,36,0.9783572840648983,Normal
ERI,Sauber,6,113.691,Soft,6,2,1,17.3,34.5,False,True,32.064,51.796,29.831,7.405000000000001,True,10.0,111.10856410256412,2.685190445023566,108.694,124.533,4.822564102564101,37,0.9764030068636091,Normal
STR,Williams,6,113.723,Soft,6,2,1,17.3,34.5,False,True,32.013,51.875,29.835,7.436999999999998,True,13.0,111.5298205128205,2.6483396772098473,109.287,124.658,5.243820512820511,36,0.9768051992359823,Normal
SAI,Renault,6,113.367,Medium,6,2,1,17.3,34.5,False,True,31.295,52.341,29.731,7.081000000000003,True,11.0,111.39289743589744,2.693904218151086,108.67,123.971,5.1068974358974355,36,0.9763872404248833,Normal
HAR,Toro Rosso,6,115.067,Soft,6,2,1,17.3,34.5,False,True,31.925,52.827,30.315,8.780999999999992,True,14.0,111.92397435897435,3.4671083544404113,108.756,130.13,5.637974358974357,36,0.9699534117116198,Normal
BOT,Mercedes,6,114.223,SUPERSOFT,4,3,1,17.3,34.5,False,True,31.109,53.168,29.946,7.936999999999998,True,4.0,109.73320000000001,2.758060617395991,106.286,121.139,3.4471999999999996,37,0.9754820009815991,Normal
RIC,Red Bull Racing,4,113.982,Soft,3,3,1,17.3,34.5,False,True,31.358,52.796,29.828,7.695999999999998,True,16.0,111.0235,1.601751172935423,109.242,115.261,4.737499999999998,25,0.9857780457201739,Normal
RAI,Ferrari,6,114.32,Medium,5,2,1,17.3,34.5,False,True,32.448,52.039,29.833,8.033999999999992,True,17.0,124.00775,13.798484563530884,114.32,144.008,17.72175,2,0.8998703897016389,Peak
VAN,McLaren,6,114.695,Medium,4,3,1,17.3,34.5,False,True,31.766,52.734,30.195,8.408999999999992,True,15.0,112.05620512820512,2.781138967548198,108.956,124.389,5.770205128205127,36,0.9757819288712456,Normal
VET,Ferrari,7,108.695,SUPERSOFT,9,2,1,17.4,35.0,False,True,31.747,47.66,29.288,2.408999999999992,True,1.0,108.30737500000001,2.194849199743663,106.644,119.728,2.0213749999999986,38,0.9801375111167331,Normal
HAM,Mercedes,7,109.02,SUPERSOFT,10,2,1,17.4,35.0,False,True,31.592,48.074,29.354,2.7339999999999947,True,2.0,108.568425,2.189732297038223,106.721,119.902,2.282424999999999,37,0.9802296070061398,Normal
PER,Racing Point,7,110.924,SUPERSOFT,10,2,1,17.4,35.0,False,True,31.66,49.734,29.53,4.638000000000005,True,5.0,110.05495,2.5308470554240747,108.08,123.182,3.7689499999999994,37,0.9775207253346692,Normal
VER,Red Bull Racing,7,110.14,SUPERSOFT,9,2,1,17.4,35.0,False,True,30.91,49.753,29.477,3.853999999999999,True,3.0,109.04002499999999,2.3743360258104818,106.946,120.763,2.754024999999999,37,0.9786891384203116,Normal
OCO,Racing Point,7,112.679,SUPERSOFT,10,2,1,17.4,35.0,False,True,31.411,51.686,29.582,6.393000000000001,True,6.0,110.25605,2.5881761913432224,108.078,123.773,3.9700499999999983,37,0.9770641682016181,Normal
GRO,Haas F1 Team,7,111.718,SUPERSOFT,10,2,1,17.4,35.0,False,True,31.879,49.973,29.866,5.432000000000002,True,7.0,110.396425,2.5440920287287225,108.283,123.178,4.110424999999998,37,0.977474053637619,Normal
MAG,Haas F1 Team,7,112.503,SUPERSOFT,10,2,1,17.4,35.0,False,True,31.701,50.802,30.0,6.216999999999999,True,8.0,110.424325,2.8472742015559644,107.937,123.618,4.138324999999999,37,0.974863300053798,Normal
GAS,Toro Rosso,7,112.24,SUPERSOFT,7,2,1,17.4,35.0,False,True,31.873,50.474,29.893,5.9539999999999935,True,9.0,110.871325,2.5910549419453663,108.588,123.514,4.585324999999999,37,0.9771637529261143,Normal
ERI,Sauber,7,111.231,Soft,7,2,1,17.4,35.0,False,True,31.623,49.776,29.832,4.944999999999993,True,10.0,111.10856410256412,2.685190445023566,108.694,124.533,4.822564102564101,37,0.9764030068636091,Normal
SIR,Williams,7,113.385,Soft,7,2,1,17.4,35.0,False,True,32.126,51.378,29.881,7.099000000000004,True,12.0,111.47879487179486,2.466076482993384,109.113,123.55,5.19279487179487,36,0.9783572840648983,Normal
STR,Williams,7,112.748,Soft,7,2,1,17.4,35.0,False,True,31.854,51.071,29.823,6.462000000000003,True,13.0,111.5298205128205,2.6483396772098473,109.287,124.658,5.243820512820511,36,0.9768051992359823,Normal
SAI,Renault,7,112.928,Medium,7,2,1,17.4,35.0,False,True,31.618,51.545,29.765,6.641999999999996,True,11.0,111.39289743589744,2.693904218151086,108.67,123.971,5.1068974358974355,36,0.9763872404248833,Normal
BOT,Mercedes,7,112.287,SUPERSOFT,5,3,1,17.4,35.0,False,True,31.944,50.593,29.75,6.001000000000005,True,4.0,109.73320000000001,2.758060617395991,106.286,121.139,3.4471999999999996,37,0.9754820009815991,Normal
RIC,Red Bull Racing,5,112.627,Soft,4,3,1,17.4,35.0,False,True,31.814,51.137,29.676,6.340999999999994,True,16.0,111.0235,1.601751172935423,109.242,115.261,4.737499999999998,25,0.9857780457201739,Normal
HAR,Toro Rosso,7,114.865,Soft,7,2,1,17.4,35.0,False,True,32.287,52.396,30.182,8.578999999999994,True,14.0,111.92397435897435,3.4671083544404113,108.756,130.13,5.637974358974357,36,0.9699534117116198,Normal
VAN,McLaren,7,115.481,Medium,5,3,1,17.4,35.0,False,True,31.753,53.37,30.358,9.194999999999993,True,15.0,112.05620512820512,2.781138967548198,108.956,124.389,5.770205128205127,36,0.9757819288712456,Normal
RAI,Ferrari,7,122.327,Medium,6,2,1,17.4,35.0,False,True,31.951,53.81,36.566,16.040999999999997,False,17.0,124.00775,13.798484563530884,114.32,144.008,17.72175,2,0.8998703897016389,Outlier
VET,Ferrari,8,108.646,SUPERSOFT,10,2,1,17.4,36.0,False,True,31.609,47.746,29.291,2.3599999999999994,True,1.0,108.30737500000001,2.194849199743663,106.644,119.728,2.0213749999999986,38,0.9801375111167331,Normal
HAM,Mercedes,8,108.834,SUPERSOFT,11,2,1,17.4,36.0,False,True,31.52,48.07,29.244,2.548000000000002,True,2.0,108.568425,2.189732297038223,106.721,119.902,2.282424999999999,37,0.9802296070061398,Normal
