Compound,AvgTyreLife,StdTyreLife,AvgLapTime,AvgLapsPerStint,AvgDegradation,AvgConsistency
HYPERSOFT,12.571428571428571,4.859943170351647,86.25204393939394,9.714285714285714,2.473827597402597,0.13952540521807968
SUPERSOFT,41.333333333333336,12.50333288900737,85.35706431206566,40.95238095238095,0.7546091182776449,0.14104950781493833
ULTRASOFT,17.94736842105263,8.566560856742962,85.75899156143247,15.473684210526315,1.639106114166154,0.16771060154452644
