Driver,Team,LapNumber,LapTime,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Stint,PitInTime,PitOutTime,TrackStatus,IsAccurate,Time,LapTimeSeconds,Sector1TimeSeconds,Sector2TimeSeconds,Sector3TimeSeconds,LapStartTime,WeatherTime,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,IsWetLap,IsDryLap,IsWetRace,CircuitName,CircuitShort,CircuitCountry,TrackLengthKM,AltitudeM,CircuitType,PitLap,PitDuration,Sector1Pct,Sector2Pct,Sector3Pct,BestSector,IsValidLap,GrandPrix,GP_Slug,SeasonYear,EventDate,AvgLapTime,StintLength,StintType,DeltaToFastestLap,IsSC,IsVSC,IsRedFlag,IsDNF
HAM,Mercedes,2,0 days 00:01:25.265000,0 days 00:00:27.871000,0 days 00:00:28.857000,0 days 00:00:28.537000,Soft,5,1,,,1,True,0 days 00:36:19.389000,85.265,27.871,28.857,28.537,2179.389,2193.427,27.8,39.7,991.2,False,44.0,170,0.6,False,True,False,FORMULA 1 GRAN PREMIO HEINEKEN D’ITALIA 2020,Monza,Italy,,,Permanent,,,0.3268750366504427,0.33843898434293085,0.3346859790066264,1,False,Italian Grand Prix,italian_grand_prix,2020,2020-09-06,85.69547368421053,19,Opening,2.5190000000000055,False,False,False,True
SAI,McLaren,2,0 days 00:01:25.769000,0 days 00:00:28.218000,0 days 00:00:29.098000,0 days 00:00:28.453000,Soft,5,1,,,1,True,0 days 00:36:21.271000,85.769,28.218,29.098,28.453,2181.271,2193.427,27.8,39.7,991.2,False,44.0,170,0.6,False,True,False,FORMULA 1 GRAN PREMIO HEINEKEN D’ITALIA 2020,Monza,Italy,,,Permanent,,,0.32899998834077576,0.3392601056325712,0.33173990602665293,1,False,Italian Grand Prix,italian_grand_prix,2020,2020-09-06,90.91809523809523,21,Opening,1.8870000000000005,False,False,False,True
NOR,McLaren,2,0 days 00:01:26,0 days 00:00:28.180000,0 days 00:00:29.288000,0 days 00:00:28.532000,Soft,5,1,,,1,True,0 days 00:36:22.801000,86.0,28.18,29.288,28.532,2182.801,2193.427,27.8,39.7,991.2,False,44.0,170,0.6,False,True,False,FORMULA 1 GRAN PREMIO HEINEKEN D’ITALIA 2020,Monza,Italy,,,Permanent,,,0.3276744186046512,0.34055813953488373,0.33176744186046514,1,False,Italian Grand Prix,italian_grand_prix,2020,2020-09-06,91.18233333333333,21,Opening,1.7680000000000007,False,False,False,True
PER,Racing Point,2,0 days 00:01:26.136000,0 days 00:00:27.958000,0 days 00:00:29.533000,0 days 00:00:28.645000,Soft,5,1,,,1,True,0 days 00:36:23.718000,86.136,27.958,29.533,28.645,2183.718,2193.427,27.8,39.7,991.2,False,44.0,170,0.6,False,True,False,FORMULA 1 GRAN PREMIO HEINEKEN D’ITALIA 2020,Monza,Italy,,,Permanent,,,0.3245797343735488,0.34286477198848336,0.3325554936379679,1,False,Italian Grand Prix,italian_grand_prix,2020,2020-09-06,91.1642380952381,21,Opening,1.7999999999999972,False,False,False,True
RIC,Renault,2,0 days 00:01:26.185000,0 days 00:00:27.898000,0 days 00:00:29.388000,0 days 00:00:28.899000,Soft,5,1,,,1,True,0 days 00:36:24.617000,86.185,27.898,29.388,28.899,2184.617,2193.427,27.8,39.7,991.2,False,44.0,170,0.6,False,True,False,FORMULA 1 GRAN PREMIO HEINEKEN D’ITALIA 2020,Monza,Italy,,,Permanent,,,0.3236990195509659,0.3409874108023438,0.33531356964669023,1,False,Italian Grand Prix,italian_grand_prix,2020,2020-09-06,91.16038095238095,21,Opening,2.287000000000006,False,False,False,True
BOT,Mercedes,2,0 days 00:01:26.027000,0 days 00:00:27.892000,0 days 00:00:29.443000,0 days 00:00:28.692000,Soft,5,1,,,1,True,0 days 00:36:25.171000,86.027,27.892,29.443,28.692,2185.171,2193.427,27.8,39.7,991.2,False,44.0,170,0.6,False,True,False,FORMULA 1 GRAN PREMIO HEINEKEN D’ITALIA 2020,Monza,Italy,,,Permanent,,,0.3242237902054006,0.34225301358875704,0.33352319620584236,1,False,Italian Grand Prix,italian_grand_prix,2020,2020-09-06,91.15752380952381,21,Opening,2.0660000000000025,False,False,False,True
STR,Racing Point,2,0 days 00:01:26.152000,0 days 00:00:27.554000,0 days 00:00:29.796000,0 days 00:00:28.802000,Soft,5,1,,,1,True,0 days 00:36:26.006000,86.152,27.554,29.796,28.802,2186.006,2193.427,27.8,39.7,991.2,False,44.0,170,0.6,False,True,False,FORMULA 1 GRAN PREMIO HEINEKEN D’ITALIA 2020,Monza,Italy,,,Permanent,,,0.3198300677871668,0.34585383972513695,0.33431609248769617,1,False,Italian Grand Prix,italian_grand_prix,2020,2020-09-06,93.23312499999999,24,Opening,2.2549999999999955,False,False,False,True
VER,Red Bull Racing,2,0 days 00:01:26.762000,0 days 00:00:28.299000,0 days 00:00:29.903000,0 days 00:00:28.560000,Soft,5,1,,,1,True,0 days 00:36:26.337000,86.762,28.299,29.903,28.56,2186.337,2193.427,27.8,39.7,991.2,False,44.0,170,0.6,False,True,False,FORMULA 1 GRAN PREMIO HEINEKEN D’ITALIA 2020,Monza,Italy,,,Permanent,,,0.3261681381249856,0.3446554943408404,0.32917636753417395,1,False,Italian Grand Prix,italian_grand_prix,2020,2020-09-06,91.15680952380953,21,Opening,1.222999999999999,False,False,False,True
OCO,Renault,2,0 days 00:01:27.003000,0 days 00:00:28.188000,0 days 00:00:29.955000,0 days 00:00:28.860000,Soft,2,1,,,1,True,0 days 00:36:27.332000,87.003,28.188,29.955,28.86,2187.332,2193.427,27.8,39.7,991.2,False,44.0,170,0.6,False,True,False,FORMULA 1 GRAN PREMIO HEINEKEN D’ITALIA 2020,Monza,Italy,,,Permanent,,,0.32398882797144923,0.34429847246646667,0.33171269956208405,1,False,Italian Grand Prix,italian_grand_prix,2020,2020-09-06,91.37452380952381,21,Opening,2.5130000000000052,False,False,False,True
GAS,AlphaTauri,2,0 days 00:01:27.139000,0 days 00:00:28.216000,0 days 00:00:30.088000,0 days 00:00:28.835000,Soft,5,1,,,1,True,0 days 00:36:27.957000,87.139,28.216,30.088,28.835,2187.957,2193.427,27.8,39.7,991.2,False,44.0,170,0.6,False,True,False,FORMULA 1 GRAN PREMIO HEINEKEN D’ITALIA 2020,Monza,Italy,,,Permanent,,,0.3238044962645888,0.34528741436096355,0.33090808937444777,1,False,Italian Grand Prix,italian_grand_prix,2020,2020-09-06,86.59172222222223,18,Opening,3.1019999999999897,False,False,False,True
