Compound,AvgTyreLife,StdTyreLife,AvgLapTime,AvgLapsPerStint,AvgDegradation,AvgConsistency
HYPERSOFT,15.25,6.075908711186062,112.75000686813186,8.25,5.420306318681321,0.0781028031561099
SUPERSOFT,34.611111111111114,10.233387622005836,106.49449991187662,33.166666666666664,0.899113307645734,0.16643301243797023
ULTRASOFT,20.071428571428573,8.721893634494092,107.93939027299989,16.571428571428573,2.2533083158961964,0.12806671867686784
