Compound,AvgTyreLife,StdTyreLife,AvgLapTime,AvgLapsPerStint,AvgDegradation,AvgConsistency
HYPERSOFT,16.75,3.693623849670827,88.37176887019231,14.5,3.6783315450174823,0.1058908722276772
SUPERSOFT,43.1578947368421,13.720476011724378,76.71154770483406,43.05263157894737,0.26752421918096586,0.4876448564851169
ULTRASOFT,30.333333333333332,11.800423721205947,82.74696119942982,29.0,1.9753872722296169,0.09862140303183736
nan,0.0,,131.618,1.0,0.0,
