Compound,AvgTyreLife,StdTyreLife,AvgLapTime,AvgLapsPerStint,AvgDegradation,AvgConsistency
Medium,27.0,5.715476066494083,97.38163050293386,26.7,0.7365372357221324,0.2811763367804631
SUPERSOFT,17.0,5.1835861348482775,100.95845639520672,14.875,1.724047100939165,0.14138662216302397
Soft,20.11764705882353,10.142006414790274,100.63045693831675,18.941176470588236,1.7929938497969782,0.19459991079695724
nan,0.0,,100.505,1.0,0.0,
