Compound,AvgTyreLife,StdTyreLife,AvgLapTime,AvgLapsPerStint,AvgDegradation,AvgConsistency
SUPERSOFT,28.09090909090909,11.282327290542012,109.51993628318233,22.545454545454547,0.9041823748999384,0.2532732647192555
Soft,22.90909090909091,11.112646358582149,111.04011388365447,21.727272727272727,1.5595805366692128,0.12519438950870287
ULTRASOFT,12.416666666666666,9.338637209332859,114.7636982060185,7.666666666666667,2.5148314814814814,0.18439496184486803
