Driver,Team,LapNumber,LapTime,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Stint,PitInTime,PitOutTime,TrackStatus,IsAccurate,Time,LapTimeSeconds,Sector1TimeSeconds,Sector2TimeSeconds,Sector3TimeSeconds,LapStartTime,WeatherTime,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,IsWetLap,IsDryLap,IsWetRace,CircuitName,CircuitShort,CircuitCountry,TrackLengthKM,AltitudeM,CircuitType,PitLap,PitDuration,Sector1Pct,Sector2Pct,Sector3Pct,BestSector,IsValidLap,GrandPrix,GP_Slug,SeasonYear,EventDate,AvgLapTime,StintLength,StintType,DeltaToFastestLap,IsSC,IsVSC,IsRedFlag,IsDNF
BOT,Mercedes,2,0 days 00:01:47.592000,0 days 00:00:38.172000,0 days 00:00:43.289000,0 days 00:00:26.131000,Soft,5,1,,,1,True,0 days 00:37:16.083000,107.592,38.172,43.289,26.131,2236.083,2206.901,20.3,48.5,1013.8,False,42.4,332,1.4,False,True,False,FORMULA 1 SOCAR AZERBAIJAN GRAND PRIX 2019,Baku,Azerbaijan,,,Street,,,0.3547847423600267,0.40234404044910405,0.2428712171908692,3,False,Azerbaijan Grand Prix,azerbaijan_grand_prix,2019,2019-04-28,108.87063636363636,11,Opening,3.567999999999998,False,False,False,True
HAM,Mercedes,2,0 days 00:01:47.787000,0 days 00:00:38.400000,0 days 00:00:43.571000,0 days 00:00:25.816000,Soft,6,1,,,1,True,0 days 00:37:18.174000,107.787,38.4,43.571,25.816,2238.174,2266.934,20.3,48.1,1013.9,False,42.4,221,0.6,False,True,False,FORMULA 1 SOCAR AZERBAIJAN GRAND PRIX 2019,Baku,Azerbaijan,,,Street,,,0.35625817584680897,0.40423242134951337,0.2395094028036776,3,False,Azerbaijan Grand Prix,azerbaijan_grand_prix,2019,2019-04-28,109.07766666666667,12,Opening,3.6210000000000093,False,False,False,True
VET,Ferrari,2,0 days 00:01:49.704000,0 days 00:00:39.443000,0 days 00:00:44.419000,0 days 00:00:25.842000,Soft,7,1,,,1,True,0 days 00:37:20.845000,109.704,39.443,44.419,25.842,2240.845,2266.934,20.3,48.1,1013.9,False,42.4,221,0.6,False,True,False,FORMULA 1 SOCAR AZERBAIJAN GRAND PRIX 2019,Baku,Azerbaijan,,,Street,,,0.35954021731203967,0.40489863633048934,0.23556114635747102,3,False,Azerbaijan Grand Prix,azerbaijan_grand_prix,2019,2019-04-28,109.5989,10,Opening,5.074999999999989,False,False,False,True
PER,Racing Point,2,0 days 00:01:50.157000,0 days 00:00:39.778000,0 days 00:00:44.735000,0 days 00:00:25.644000,Soft,5,1,,,1,True,0 days 00:37:22.195000,110.157,39.778,44.735,25.644,2242.195,2266.934,20.3,48.1,1013.9,False,42.4,221,0.6,False,True,False,FORMULA 1 SOCAR AZERBAIJAN GRAND PRIX 2019,Baku,Azerbaijan,,,Street,,,0.36110278965476544,0.406102199587861,0.23279501075737355,3,False,Azerbaijan Grand Prix,azerbaijan_grand_prix,2019,2019-04-28,111.38411111111111,9,Opening,4.632999999999996,False,False,False,True
VER,Red Bull Racing,2,0 days 00:01:49.238000,0 days 00:00:39.147000,0 days 00:00:44.309000,0 days 00:00:25.782000,Soft,6,1,,,1,True,0 days 00:37:22.740000,109.238,39.147,44.309,25.782,2242.74,2266.934,20.3,48.1,1013.9,False,42.4,221,0.6,False,True,False,FORMULA 1 SOCAR AZERBAIJAN GRAND PRIX 2019,Baku,Azerbaijan,,,Street,,,0.3583643054614694,0.4056189238177191,0.23601677072081145,3,False,Azerbaijan Grand Prix,azerbaijan_grand_prix,2019,2019-04-28,109.58161538461538,13,Opening,4.444000000000003,False,False,False,True
NOR,McLaren,2,0 days 00:01:50.771000,0 days 00:00:40.360000,0 days 00:00:44.572000,0 days 00:00:25.839000,Soft,7,1,,,1,True,0 days 00:37:24.331000,110.771,40.36,44.572,25.839,2244.331,2266.934,20.3,48.1,1013.9,False,42.4,221,0.6,False,True,False,FORMULA 1 SOCAR AZERBAIJAN GRAND PRIX 2019,Baku,Azerbaijan,,,Street,,,0.3643552915474267,0.40237968421337716,0.23326502423919618,3,False,Azerbaijan Grand Prix,azerbaijan_grand_prix,2019,2019-04-28,111.656,8,Opening,5.376999999999995,False,False,False,True
KVY,Toro Rosso,2,0 days 00:01:50.837000,0 days 00:00:40.107000,0 days 00:00:44.963000,0 days 00:00:25.767000,Soft,7,1,,,1,True,0 days 00:37:25.468000,110.837,40.107,44.963,25.767,2245.468,2266.934,20.3,48.1,1013.9,False,42.4,221,0.6,False,True,False,FORMULA 1 SOCAR AZERBAIJAN GRAND PRIX 2019,Baku,Azerbaijan,,,Street,,,0.3618556980069832,0.40566778241922824,0.23247651957378854,3,False,Azerbaijan Grand Prix,azerbaijan_grand_prix,2019,2019-04-28,114.3435,4,Opening,3.156000000000006,False,False,False,True
SAI,McLaren,2,0 days 00:01:51.361000,0 days 00:00:40.763000,0 days 00:00:44.982000,0 days 00:00:25.616000,Soft,2,1,,,1,True,0 days 00:37:26.024000,111.361,40.763,44.982,25.616,2246.024,2266.934,20.3,48.1,1013.9,False,42.4,221,0.6,False,True,False,FORMULA 1 SOCAR AZERBAIJAN GRAND PRIX 2019,Baku,Azerbaijan,,,Street,,,0.36604376756674234,0.4039295624141306,0.23002667001912697,3,False,Azerbaijan Grand Prix,azerbaijan_grand_prix,2019,2019-04-28,111.36609090909091,11,Opening,5.554000000000002,False,False,False,True
RIC,Renault,2,0 days 00:01:50.773000,0 days 00:00:40.057000,0 days 00:00:45.163000,0 days 00:00:25.553000,Soft,2,1,,,1,True,0 days 00:37:26.926000,110.773,40.057,45.163,25.553,2246.926,2266.934,20.3,48.1,1013.9,False,42.4,221,0.6,False,True,False,FORMULA 1 SOCAR AZERBAIJAN GRAND PRIX 2019,Baku,Azerbaijan,,,Street,,,0.3616133895443836,0.4077076543923158,0.23067895606330063,3,False,Azerbaijan Grand Prix,azerbaijan_grand_prix,2019,2019-04-28,112.58755555555555,9,Opening,4.006,False,False,False,True
LEC,Ferrari,2,0 days 00:01:50.287000,0 days 00:00:39.821000,0 days 00:00:45.252000,0 days 00:00:25.214000,Medium,2,1,,,1,True,0 days 00:37:27.028000,110.287,39.821,45.252,25.214,2247.028,2266.934,20.3,48.1,1013.9,False,42.4,221,0.6,False,True,False,FORMULA 1 SOCAR AZERBAIJAN GRAND PRIX 2019,Baku,Azerbaijan,,,Street,,,0.36106703419260655,0.4103112787545223,0.22862168705287111,3,False,Azerbaijan Grand Prix,azerbaijan_grand_prix,2019,2019-04-28,107.82651515151515,33,Opening,7.278000000000006,False,False,False,True
STR,Racing Point,2,0 days 00:01:50.847000,0 days 00:00:40.317000,0 days 00:00:45.195000,0 days 00:00:25.335000,Soft,2,1,,,1,True,0 days 00:37:27.822000,110.847,40.317,45.195,25.335,2247.822,2266.934,20.3,48.1,1013.9,False,42.4,221,0.6,False,True,False,FORMULA 1 SOCAR AZERBAIJAN GRAND PRIX 2019,Baku,Azerbaijan,,,Street,,,0.3637175566321146,0.4077241603291023,0.2285582830387832,3,False,Azerbaijan Grand Prix,azerbaijan_grand_prix,2019,2019-04-28,112.42544444444444,9,Opening,4.837999999999994,False,False,False,True
ALB,Toro Rosso,2,0 days 00:01:50.885000,0 days 00:00:39.948000,0 days 00:00:45.326000,0 days 00:00:25.611000,Soft,2,1,,,1,True,0 days 00:37:28.843000,110.885,39.948,45.326,25.611,2248.843,2266.934,20.3,48.1,1013.9,False,42.4,221,0.6,False,True,False,FORMULA 1 SOCAR AZERBAIJAN GRAND PRIX 2019,Baku,Azerbaijan,,,Street,,,0.3602651395590026,0.40876583848130943,0.23096902195968796,3,False,Azerbaijan Grand Prix,azerbaijan_grand_prix,2019,2019-04-28,112.67981818181819,11,Opening,5.131,False,False,False,True
MAG,Haas F1 Team,2,0 days 00:01:51.357000,0 days 00:00:40.026000,0 days 00:00:45.361000,0 days 00:00:25.970000,Soft,5,1,,,1,True,0 days 00:37:30.194000,111.357,40.026,45.361,25.97,2250.194,2266.934,20.3,48.1,1013.9,False,42.4,221,0.6,False,True,False,FORMULA 1 SOCAR AZERBAIJAN GRAND PRIX 2019,Baku,Azerbaijan,,,Street,,,0.35943856246127326,0.4073475398942141,0.2332138976445127,3,False,Azerbaijan Grand Prix,azerbaijan_grand_prix,2019,2019-04-28,113.0795,6,Opening,4.674999999999997,False,False,False,True
HUL,Renault,2,0 days 00:01:51.512000,0 days 00:00:40.376000,0 days 00:00:45.346000,0 days 00:00:25.790000,Soft,2,1,,,1,True,0 days 00:37:30.918000,111.512,40.376,45.346,25.79,2250.918,2266.934,20.3,48.1,1013.9,False,42.4,221,0.6,False,True,False,FORMULA 1 SOCAR AZERBAIJAN GRAND PRIX 2019,Baku,Azerbaijan,,,Street,,,0.36207762393285026,0.406646818279647,0.2312755577875027,3,False,Azerbaijan Grand Prix,azerbaijan_grand_prix,2019,2019-04-28,113.02416666666666,6,Opening,4.105000000000004,False,False,False,True
GIO,Alfa Romeo Racing,2,0 days 00:01:51.636000,0 days 00:00:40.272000,0 days 00:00:45.582000,0 days 00:00:25.782000,Soft,5,1,,,1,True,0 days 00:37:31.749000,111.636,40.272,45.582,25.782,2251.749,2266.934,20.3,48.1,1013.9,False,42.4,221,0.6,False,True,False,FORMULA 1 SOCAR AZERBAIJAN GRAND PRIX 2019,Baku,Azerbaijan,,,Street,,,0.36074384607115983,0.4083091475868,0.2309470063420402,3,False,Azerbaijan Grand Prix,azerbaijan_grand_prix,2019,2019-04-28,113.945,6,Opening,5.667000000000002,False,False,False,True
