Driver,Team,LapNumber,LapTime,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Stint,PitInTime,PitOutTime,TrackStatus,IsAccurate,Time,LapTimeSeconds,Sector1TimeSeconds,Sector2TimeSeconds,Sector3TimeSeconds,LapStartTime,WeatherTime,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,IsWetLap,IsDryLap,IsWetRace,CircuitName,CircuitShort,CircuitCountry,TrackLengthKM,AltitudeM,CircuitType,PitLap,PitDuration,Sector1Pct,Sector2Pct,Sector3Pct,BestSector,IsValidLap,GrandPrix,GP_Slug,SeasonYear,EventDate,AvgLapTime,StintLength,StintType,DeltaToFastestLap,IsSC,IsVSC,IsRedFlag,IsDNF
HAM,Mercedes,6,0 days 00:01:40.056000,0 days 00:00:35.936000,0 days 00:00:34.721000,0 days 00:00:29.399000,Soft,9,1,,,1,True,0 days 00:49:05.730000,100.056,35.936,34.721,29.399,2945.73,2921.211,29.8,46.8,1012.8,False,39.9,248,2.3,False,True,False,FORMULA 1 VTB RUSSIAN GRAND PRIX 2020,Sochi,Russia,,,Permanent,,,0.35915887103222194,0.3470156712241145,0.2938254577436636,3,False,Russian Grand Prix,russian_grand_prix,2020,2020-09-27,101.1830909090909,11,Opening,1.9809999999999945,False,False,False,True
BOT,Mercedes,6,0 days 00:01:40.702000,0 days 00:00:35.870000,0 days 00:00:34.884000,0 days 00:00:29.948000,Medium,9,1,,,1,True,0 days 00:49:07.205000,100.702,35.87,34.884,29.948,2947.205,2921.211,29.8,46.8,1012.8,False,39.9,248,2.3,False,True,False,FORMULA 1 VTB RUSSIAN GRAND PRIX 2020,Sochi,Russia,,,Permanent,,,0.35619947965283705,0.3464082143353657,0.29739230601179717,3,False,Russian Grand Prix,russian_grand_prix,2020,2020-09-27,100.41733333333335,21,Opening,3.671999999999997,False,False,False,True
VER,Red Bull Racing,6,0 days 00:01:41.375000,0 days 00:00:36.124000,0 days 00:00:35.314000,0 days 00:00:29.937000,Medium,9,1,,,1,True,0 days 00:49:08.527000,101.375,36.124,35.314,29.937,2948.527,2921.211,29.8,46.8,1012.8,False,39.9,248,2.3,False,True,False,FORMULA 1 VTB RUSSIAN GRAND PRIX 2020,Sochi,Russia,,,Permanent,,,0.35634032059186194,0.3483501849568434,0.29530949445129473,3,False,Russian Grand Prix,russian_grand_prix,2020,2020-09-27,100.92285000000001,20,Opening,4.043000000000006,False,False,False,True
OCO,Renault,6,0 days 00:01:41.900000,0 days 00:00:36.233000,0 days 00:00:35.328000,0 days 00:00:30.339000,Soft,9,1,,,1,True,0 days 00:49:09.783000,101.9,36.233,35.328,30.339,2949.783,2921.211,29.8,46.8,1012.8,False,39.9,248,2.3,False,True,False,FORMULA 1 VTB RUSSIAN GRAND PRIX 2020,Sochi,Russia,,,Permanent,,,0.35557409224730124,0.3466928361138371,0.2977330716388616,3,False,Russian Grand Prix,russian_grand_prix,2020,2020-09-27,101.917,13,Opening,2.6840000000000117,False,False,False,True
RIC,Renault,6,0 days 00:01:42.025000,0 days 00:00:36.288000,0 days 00:00:35.417000,0 days 00:00:30.320000,Soft,9,1,,,1,True,0 days 00:49:10.633000,102.025,36.288,35.417,30.32,2950.633,2921.211,29.8,46.8,1012.8,False,39.9,248,2.3,False,True,False,FORMULA 1 VTB RUSSIAN GRAND PRIX 2020,Sochi,Russia,,,Permanent,,,0.35567753001715263,0.34714040676304825,0.29718206321979906,3,False,Russian Grand Prix,russian_grand_prix,2020,2020-09-27,102.4727,10,Opening,4.13900000000001,False,False,False,True
PER,Racing Point,6,0 days 00:01:42.104000,0 days 00:00:36.304000,0 days 00:00:35.456000,0 days 00:00:30.344000,Soft,9,1,,,1,True,0 days 00:49:11.316000,102.104,36.304,35.456,30.344,2951.316,2981.213,29.3,49.5,1012.8,False,40.0,256,3.0,False,True,False,FORMULA 1 VTB RUSSIAN GRAND PRIX 2020,Sochi,Russia,,,Permanent,,,0.3555590378437672,0.34725378045913974,0.2971871816970932,3,False,Russian Grand Prix,russian_grand_prix,2020,2020-09-27,101.73746666666666,15,Opening,3.962999999999994,False,False,False,True
GAS,AlphaTauri,6,0 days 00:01:42.552000,0 days 00:00:36.499000,0 days 00:00:35.525000,0 days 00:00:30.528000,Soft,9,1,,,1,True,0 days 00:49:12.246000,102.552,36.499,35.525,30.528,2952.246,2981.213,29.3,49.5,1012.8,False,40.0,256,3.0,False,True,False,FORMULA 1 VTB RUSSIAN GRAND PRIX 2020,Sochi,Russia,,,Permanent,,,0.35590724705515253,0.3464096263359076,0.2976831266089398,3,False,Russian Grand Prix,russian_grand_prix,2020,2020-09-27,102.42846153846153,13,Opening,5.321000000000012,False,False,False,True
LEC,Ferrari,6,0 days 00:01:43.024000,0 days 00:00:36.738000,0 days 00:00:35.443000,0 days 00:00:30.843000,Medium,6,1,,,1,True,0 days 00:49:13.144000,103.024,36.738,35.443,30.843,2953.144,2981.213,29.3,49.5,1012.8,False,40.0,256,3.0,False,True,False,FORMULA 1 VTB RUSSIAN GRAND PRIX 2020,Sochi,Russia,,,Permanent,,,0.3565965211989439,0.34402663457058547,0.29937684423047056,3,False,Russian Grand Prix,russian_grand_prix,2020,2020-09-27,101.68826086956521,23,Opening,3.9710000000000036,False,False,False,True
MAG,Haas F1 Team,6,0 days 00:01:43.318000,0 days 00:00:36.545000,0 days 00:00:36.004000,0 days 00:00:30.769000,Medium,6,1,,,1,True,0 days 00:49:14.007000,103.318,36.545,36.004,30.769,2954.007,2981.213,29.3,49.5,1012.8,False,40.0,256,3.0,False,True,False,FORMULA 1 VTB RUSSIAN GRAND PRIX 2020,Sochi,Russia,,,Permanent,,,0.35371377688302136,0.34847751601850596,0.2978087070984727,3,False,Russian Grand Prix,russian_grand_prix,2020,2020-09-27,102.92721428571429,14,Opening,2.9380000000000024,False,False,False,True
GRO,Haas F1 Team,6,0 days 00:01:43.483000,0 days 00:00:36.670000,0 days 00:00:36.197000,0 days 00:00:30.616000,Medium,6,1,,,1,True,0 days 00:49:14.823000,103.483,36.67,36.197,30.616,2954.823,2981.213,29.3,49.5,1012.8,False,40.0,256,3.0,False,True,False,FORMULA 1 VTB RUSSIAN GRAND PRIX 2020,Sochi,Russia,,,Permanent,,,0.35435772059178805,0.349786921523342,0.29585535788486994,3,False,Russian Grand Prix,russian_grand_prix,2020,2020-09-27,103.416,12,Opening,3.8689999999999998,False,False,False,True
