Compound,AvgTyreLife,StdTyreLife,AvgLapTime,AvgLapsPerStint,AvgDegradation,AvgConsistency
Medium,28.2,8.694826047713663,99.38752641935002,27.933333333333334,1.4474747298558697,0.14590699982121821
SUPERSOFT,23.555555555555557,6.76592771006148,103.4657138204263,21.22222222222222,2.374097322173264,0.06337969778395375
Soft,19.61111111111111,10.410056726346482,103.81378799721413,18.88888888888889,3.78153686716753,0.08995104621447318
nan,0.0,,94.467,1.0,0.0,
