Compound,AvgTyreLife,StdTyreLife,AvgLapTime,AvgLapsPerStint,AvgDegradation,AvgConsistency
Medium,37.5,15.811388300841898,85.6878974490508,37.5,0.6809108683646989,0.20726064337213268
Soft,36.9375,8.86542911162981,84.59615271396488,36.9375,0.48362909476514304,0.2393389233692143
ULTRASOFT,21.266666666666666,8.883907334265116,85.24445476112874,21.266666666666666,0.7990363596831471,0.25944650216982157
nan,0.0,,83.184,1.0,0.0,
