Driver,Team,LapNumber,LapTime,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Stint,PitInTime,PitOutTime,TrackStatus,IsAccurate,Time,LapTimeSeconds,Sector1TimeSeconds,Sector2TimeSeconds,Sector3TimeSeconds,LapStartTime,WeatherTime,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,IsWetLap,IsDryLap,IsWetRace,CircuitName,CircuitShort,CircuitCountry,TrackLengthKM,AltitudeM,CircuitType,PitLap,PitDuration,Sector1Pct,Sector2Pct,Sector3Pct,BestSector,IsValidLap,GrandPrix,GP_Slug,SeasonYear,EventDate,AvgLapTime,StintLength,StintType,DeltaToFastestLap,IsSC,IsVSC,IsRedFlag,IsDNF
LEC,Ferrari,2,0 days 00:01:09.282000,0 days 00:00:17.469000,0 days 00:00:30.727000,0 days 00:00:21.086000,Soft,5,1,,,1,True,0 days 00:35:13.411000,69.282,17.469,30.727,21.086,2113.411,2111.295,33.6,20.3,941.0,False,51.0,0,1.8,False,True,False,FORMULA 1 MYWORLD GROSSER PREIS VON ÖSTERREICH 2019,Spielberg,Austria,,,Permanent,,,0.25214341387373346,0.443506249819578,0.3043503363066886,1,False,Austrian Grand Prix,austrian_grand_prix,2019,2019-06-30,69.6692380952381,21,Opening,1.2879999999999967,False,False,False,True
BOT,Mercedes,2,0 days 00:01:09.891000,0 days 00:00:17.497000,0 days 00:00:31.128000,0 days 00:00:21.266000,Medium,5,1,,,1,True,0 days 00:35:15.282000,69.891,17.497,31.128,21.266,2115.282,2111.295,33.6,20.3,941.0,False,51.0,0,1.8,False,True,False,FORMULA 1 MYWORLD GROSSER PREIS VON ÖSTERREICH 2019,Spielberg,Austria,,,Permanent,,,0.2503469688514973,0.4453792333776881,0.3042737977708145,1,False,Austrian Grand Prix,austrian_grand_prix,2019,2019-06-30,69.84265,20,Opening,1.3260000000000076,False,False,False,True
HAM,Mercedes,2,0 days 00:01:10.327000,0 days 00:00:17.712000,0 days 00:00:31.329000,0 days 00:00:21.286000,Medium,6,1,,,1,True,0 days 00:35:16.646000,70.327,17.712,31.329,21.286,2116.646,2111.295,33.6,20.3,941.0,False,51.0,0,1.8,False,True,False,FORMULA 1 MYWORLD GROSSER PREIS VON ÖSTERREICH 2019,Spielberg,Austria,,,Permanent,,,0.25185206250799835,0.4454761329219219,0.3026718045700798,1,False,Austrian Grand Prix,austrian_grand_prix,2019,2019-06-30,69.78858620689655,29,Opening,2.277000000000001,False,False,False,True
RAI,Alfa Romeo Racing,2,0 days 00:01:10.996000,0 days 00:00:17.817000,0 days 00:00:31.263000,0 days 00:00:21.916000,Soft,5,1,,,1,True,0 days 00:35:18.882000,70.996,17.817,31.263,21.916,2118.882,2111.295,33.6,20.3,941.0,False,51.0,0,1.8,False,True,False,FORMULA 1 MYWORLD GROSSER PREIS VON ÖSTERREICH 2019,Spielberg,Austria,,,Permanent,,,0.2509578004394614,0.4403487520423686,0.30869344751817007,1,False,Austrian Grand Prix,austrian_grand_prix,2019,2019-06-30,70.97559090909091,22,Opening,1.8699999999999903,False,False,False,True
NOR,McLaren,2,0 days 00:01:11.101000,0 days 00:00:17.714000,0 days 00:00:31.495000,0 days 00:00:21.892000,Soft,5,1,,,1,True,0 days 00:35:19.719000,71.101,17.714,31.495,21.892,2119.719,2111.295,33.6,20.3,941.0,False,51.0,0,1.8,False,True,False,FORMULA 1 MYWORLD GROSSER PREIS VON ÖSTERREICH 2019,Spielberg,Austria,,,Permanent,,,0.24913854938749103,0.44296142107705944,0.3079000295354496,1,False,Austrian Grand Prix,austrian_grand_prix,2019,2019-06-30,70.775375,24,Opening,2.402000000000001,False,False,False,True
VET,Ferrari,2,0 days 00:01:11.290000,0 days 00:00:17.679000,0 days 00:00:31.672000,0 days 00:00:21.939000,Soft,5,1,,,1,True,0 days 00:35:20.233000,71.29,17.679,31.672,21.939,2120.233,2111.295,33.6,20.3,941.0,False,51.0,0,1.8,False,True,False,FORMULA 1 MYWORLD GROSSER PREIS VON ÖSTERREICH 2019,Spielberg,Austria,,,Permanent,,,0.24798709496423058,0.4442698835741338,0.30774302146163557,1,False,Austrian Grand Prix,austrian_grand_prix,2019,2019-06-30,69.8851052631579,19,Opening,3.6140000000000043,False,False,False,True
VER,Red Bull Racing,2,0 days 00:01:11.495000,0 days 00:00:17.950000,0 days 00:00:31.755000,0 days 00:00:21.790000,Medium,5,1,,,1,True,0 days 00:35:20.702000,71.495,17.95,31.755,21.79,2120.702,2111.295,33.6,20.3,941.0,False,51.0,0,1.8,False,True,False,FORMULA 1 MYWORLD GROSSER PREIS VON ÖSTERREICH 2019,Spielberg,Austria,,,Permanent,,,0.2510665081474229,0.4441569340513322,0.3047765578012448,1,False,Austrian Grand Prix,austrian_grand_prix,2019,2019-06-30,69.8308,30,Opening,4.02000000000001,False,False,False,True
GAS,Red Bull Racing,2,0 days 00:01:12.107000,0 days 00:00:17.846000,0 days 00:00:32.291000,0 days 00:00:21.970000,Soft,5,1,,,1,True,0 days 00:35:21.734000,72.107,17.846,32.291,21.97,2121.734,2111.295,33.6,20.3,941.0,False,51.0,0,1.8,False,True,False,FORMULA 1 MYWORLD GROSSER PREIS VON ÖSTERREICH 2019,Spielberg,Austria,,,Permanent,,,0.24749330855534138,0.44782059994175316,0.3046860915029054,1,False,Austrian Grand Prix,austrian_grand_prix,2019,2019-06-30,70.90683333333334,24,Opening,3.316999999999993,False,False,False,True
GIO,Alfa Romeo Racing,2,0 days 00:01:12.571000,0 days 00:00:18.021000,0 days 00:00:32.280000,0 days 00:00:22.270000,Soft,5,1,,,1,True,0 days 00:35:22.523000,72.571,18.021,32.28,22.27,2122.523,2111.295,33.6,20.3,941.0,False,51.0,0,1.8,False,True,False,FORMULA 1 MYWORLD GROSSER PREIS VON ÖSTERREICH 2019,Spielberg,Austria,,,Permanent,,,0.2483223326122005,0.4448057764120655,0.3068718909757341,1,False,Austrian Grand Prix,austrian_grand_prix,2019,2019-06-30,71.03739130434784,23,Opening,3.519999999999996,False,False,False,True
MAG,Haas F1 Team,2,0 days 00:01:12.717000,0 days 00:00:18.188000,0 days 00:00:32.053000,0 days 00:00:22.476000,Soft,5,1,,,1,True,0 days 00:35:23.186000,72.717,18.188,32.053,22.476,2123.186,2111.295,33.6,20.3,941.0,False,51.0,0,1.8,False,True,False,FORMULA 1 MYWORLD GROSSER PREIS VON ÖSTERREICH 2019,Spielberg,Austria,,,Permanent,,,0.2501203294965414,0.4407910117304069,0.3090886587730517,1,False,Austrian Grand Prix,austrian_grand_prix,2019,2019-06-30,72.92670000000001,10,Opening,3.813999999999993,False,False,False,True
