Compound,AvgTyreLife,StdTyreLife,AvgLapTime,AvgLapsPerStint,AvgDegradation,AvgConsistency
Hard,32.875,10.273926777458142,89.64263376516703,32.75,0.2756151840990551,0.4074272567631442
Medium,33.642857142857146,9.475532401174844,90.27105000745472,33.285714285714285,0.43468340551044876,0.34932950586378386
Soft,18.61111111111111,6.156191420875208,91.25829173349797,16.055555555555557,1.107336335886336,0.23213663833080667
