Driver,Team,LapNumber,LapTimeSeconds,Compound,TyreLife,Stint,TrackStatus,AirTemp,Humidity,IsWetLap,IsDryLap,Sector1TimeSeconds,Sector2TimeSeconds,Sector3TimeSeconds,DeltaToFastestLap,IsValidLap,Position,AvgLapTime,StdLapTime,FastestLap,SlowestLap,AvgDelta,ValidLapCount,ConsistencyScore,LapClassification
STR,Williams,3,122.718,SUPERSOFT,5,1,41,21.9,65.9,False,True,45.233,42.414,35.071,40.221000000000004,False,9.0,88.21,9.265285731157999,84.58,138.021,5.713000000000001,44,0.9049473344790991,Outlier
SIR,Williams,3,122.9,SUPERSOFT,2,1,41,21.9,65.9,False,True,46.28,41.679,34.941,40.403000000000006,False,10.0,88.29807843137256,9.161326556439604,83.768,137.479,5.8010784313725505,44,0.9059985379801438,Outlier
ALO,McLaren,3,121.731,SUPERSOFT,2,1,41,21.9,65.9,False,True,45.469,42.917,33.345,39.233999999999995,False,18.0,100.420125,19.49130916542403,87.009,137.507,17.923125,5,0.8374524556304216,Outlier
GAS,Toro Rosso,3,121.011,SUPERSOFT,5,1,41,21.9,65.9,False,True,45.96,42.015,33.036,38.513999999999996,False,14.0,88.63421568627452,9.108113300379443,84.767,137.371,6.1372156862745095,44,0.9068150575619792,Outlier
MAG,Haas F1 Team,3,120.736,Soft,2,1,41,21.9,65.9,False,True,46.534,41.27,32.932,38.239000000000004,False,16.0,89.73896078431372,9.746538107370808,85.692,137.918,7.241960784313726,44,0.9020305650979102,Outlier
PER,Racing Point,3,120.366,SUPERSOFT,2,1,41,21.9,65.9,False,True,46.206,41.504,32.656,37.869,False,7.0,87.51557692307694,9.124519045818046,83.529,138.145,5.018576923076923,45,0.9055824711850979,Outlier
LEC,Sauber,3,120.528,Soft,2,1,41,21.9,65.9,False,True,45.743,41.506,33.279,38.031000000000006,False,11.0,88.2745294117647,9.088197342384111,84.504,138.357,5.777529411764706,44,0.9066562980992432,Outlier
VAN,McLaren,3,118.785,SUPERSOFT,2,1,41,21.9,65.9,False,True,44.575,40.96,33.25,36.288,False,12.0,88.44017647058823,8.93932240990532,84.772,138.314,5.943176470588236,47,0.908201186978012,Outlier
HUL,Renault,3,118.295,Soft,2,2,41,21.9,65.9,False,True,44.671,40.976,32.648,35.798,False,13.0,88.43566666666666,8.830318029757855,84.059,138.181,5.938666666666668,44,0.9092147367107006,Outlier
RIC,Red Bull Racing,3,118.235,SUPERSOFT,2,4,41,21.9,65.9,False,True,44.258,41.785,32.192,35.738,False,17.0,90.0095909090909,12.827770866214587,85.229,138.448,7.5125909090909095,20,0.8752615718182014,Outlier
