Driver,Team,LapNumber,LapTimeSeconds,Compound,TyreLife,Stint,TrackStatus,AirTemp,Humidity,IsWetLap,IsDryLap,Sector1TimeSeconds,Sector2TimeSeconds,Sector3TimeSeconds,DeltaToFastestLap,IsValidLap,Position,AvgLapTime,StdLapTime,FastestLap,SlowestLap,AvgDelta,ValidLapCount,ConsistencyScore,LapClassification
SAI,Renault,9,108.924,ULTRASOFT,8,1,1,30.2,63.1,False,True,29.349,42.149,37.426,7.0190000000000055,True,8.0,108.05371428571428,3.160885662504825,105.211,126.917,6.148714285714285,54,0.9715785008085582,Normal
HUL,Renault,9,109.188,HYPERSOFT,11,1,1,30.2,63.1,False,True,29.561,42.316,37.311,7.283000000000001,True,10.0,108.54183928571429,3.17228234314198,106.093,127.551,6.636839285714285,54,0.9716035690305909,Normal
GAS,Toro Rosso,9,109.377,HYPERSOFT,8,1,1,30.2,63.1,False,True,29.327,42.342,37.708,7.471999999999994,True,13.0,108.94708928571428,3.3634377990750313,106.063,125.254,7.042089285714285,52,0.9700523371550398,Normal
LEC,Sauber,9,109.371,ULTRASOFT,8,1,1,30.2,63.1,False,True,29.415,42.322,37.634,7.465999999999994,True,9.0,108.28051785714285,2.9728195370179042,105.203,125.53,6.375517857142856,54,0.9732788282432779,Normal
ERI,Sauber,9,109.574,ULTRASOFT,8,1,1,30.2,63.1,False,True,29.449,42.31,37.815,7.668999999999997,True,11.0,108.76155357142856,3.031554560225394,105.169,125.409,6.85655357142857,53,0.9728824557176167,Normal
MAG,Haas F1 Team,9,109.933,ULTRASOFT,8,1,1,30.2,63.1,False,True,29.645,42.586,37.702,8.028000000000006,True,18.0,109.89536363636364,4.782731577958495,101.905,127.022,7.990363636363635,47,0.9582942882943771,Normal
HAR,Toro Rosso,9,110.273,HYPERSOFT,8,1,1,30.2,63.1,False,True,29.432,42.952,37.889,8.367999999999995,True,17.0,109.60730357142857,4.3240277264254585,104.889,127.12,7.702303571428571,49,0.9620470710105106,Normal
VAN,McLaren,9,110.03,ULTRASOFT,8,1,1,30.2,63.2,False,True,29.776,42.429,37.825,8.125,True,12.0,109.45484210526317,6.247945167325788,105.555,149.971,7.549842105263157,54,0.9460000461993539,Normal
STR,Williams,9,110.277,Soft,8,1,1,30.2,63.2,False,True,29.902,42.576,37.799,8.372,True,14.0,109.61347368421052,6.0097040428236435,106.033,147.976,7.708473684210525,54,0.9480233620891177,Normal
SIR,Williams,9,110.045,Soft,6,2,1,30.2,63.2,False,True,29.854,42.611,37.58,8.14,True,19.0,111.56807142857143,6.058613684385513,105.902,144.95,9.663071428571428,43,0.9484928638551071,Normal
HAM,Mercedes,10,107.557,HYPERSOFT,11,1,1,30.2,63.4,False,True,29.022,41.871,36.664,5.652000000000001,True,1.0,105.91582456140351,3.3022061084913172,102.913,127.051,4.010824561403508,55,0.9697650096029286,Normal
VET,Ferrari,10,107.627,HYPERSOFT,12,1,1,30.2,63.4,False,True,28.748,41.941,36.938,5.721999999999994,True,3.0,106.60156140350877,2.619846103833093,104.669,123.072,4.696561403508771,55,0.9760134376252476,Normal
