Compound,AvgTyreLife,StdTyreLife,AvgLapTime,AvgLapsPerStint,AvgDegradation,AvgConsistency
Medium,18.0,10.583005244258363,116.52354166666667,15.333333333333334,2.618532407407409,0.317102130103942
SUPERSOFT,22.8,5.226307081896903,110.5648202544567,19.266666666666666,0.5416991351224169,0.3643501266526307
Soft,22.214285714285715,3.786180771590923,109.96420414617619,20.642857142857142,0.5638728029843099,0.314149143929484
