Driver,Team,LapNumber,LapTime,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Stint,PitInTime,PitOutTime,TrackStatus,IsAccurate,Time,LapTimeSeconds,Sector1TimeSeconds,Sector2TimeSeconds,Sector3TimeSeconds,LapStartTime,WeatherTime,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,IsWetLap,IsDryLap,IsWetRace,CircuitName,CircuitShort,CircuitCountry,TrackLengthKM,AltitudeM,CircuitType,PitLap,PitDuration,Sector1Pct,Sector2Pct,Sector3Pct,BestSector,IsValidLap,GrandPrix,GP_Slug,SeasonYear,EventDate,AvgLapTime,StintLength,StintType,DeltaToFastestLap,IsSC,IsVSC,IsRedFlag,IsDNF
LEC,Ferrari,5,0 days 00:01:49.685000,0 days 00:00:31.398000,0 days 00:00:48.596000,0 days 00:00:29.691000,Soft,8,1,,,1,True,0 days 00:46:28.995000,109.685,31.398,48.596,29.691,2788.995,2789.984,17.4,56.7,968.2,False,27.8,340,1.5,False,True,False,FORMULA 1 JOHNNIE WALKER BELGIAN GRAND PRIX 2019,Spa-Francorchamps,Belgium,,,Permanent,,,0.28625609700505994,0.44305055385877734,0.2706933491361626,3,False,Belgian Grand Prix,belgian_grand_prix,2019,2019-09-01,109.56394117647059,17,Opening,3.021000000000001,False,False,False,True
VET,Ferrari,5,0 days 00:01:50.498000,0 days 00:00:31.805000,0 days 00:00:49.219000,0 days 00:00:29.474000,Soft,8,1,,,1,True,0 days 00:46:30.580000,110.498,31.805,49.219,29.474,2790.58,2789.984,17.4,56.7,968.2,False,27.8,340,1.5,False,True,False,FORMULA 1 JOHNNIE WALKER BELGIAN GRAND PRIX 2019,Spa-Francorchamps,Belgium,,,Permanent,,,0.2878332639504787,0.44542887654075186,0.2667378595087694,3,False,Belgian Grand Prix,belgian_grand_prix,2019,2019-09-01,110.07536363636363,11,Opening,4.088999999999999,False,False,False,True
HAM,Mercedes,5,0 days 00:01:50.799000,0 days 00:00:31.592000,0 days 00:00:49.682000,0 days 00:00:29.525000,Soft,10,1,,,1,True,0 days 00:46:31.471000,110.799,31.592,49.682,29.525,2791.471,2789.984,17.4,56.7,968.2,False,27.8,340,1.5,False,True,False,FORMULA 1 JOHNNIE WALKER BELGIAN GRAND PRIX 2019,Spa-Francorchamps,Belgium,,,Permanent,,,0.2851289271563823,0.44839754871433857,0.2664735241292791,3,False,Belgian Grand Prix,belgian_grand_prix,2019,2019-09-01,109.68950000000001,18,Opening,4.219000000000008,False,False,False,True
BOT,Mercedes,5,0 days 00:01:51.747000,0 days 00:00:31.159000,0 days 00:00:50.751000,0 days 00:00:29.837000,Soft,10,1,,,1,True,0 days 00:46:32.836000,111.747,31.159,50.751,29.837,2792.836,2789.984,17.4,56.7,968.2,False,27.8,340,1.5,False,True,False,FORMULA 1 JOHNNIE WALKER BELGIAN GRAND PRIX 2019,Spa-Francorchamps,Belgium,,,Permanent,,,0.2788352260015929,0.45415984321726754,0.2670049307811395,3,False,Belgian Grand Prix,belgian_grand_prix,2019,2019-09-01,109.9131052631579,19,Opening,5.2819999999999965,False,False,False,True
NOR,McLaren,5,0 days 00:01:52.573000,0 days 00:00:31.724000,0 days 00:00:51.186000,0 days 00:00:29.663000,Soft,5,1,,,1,True,0 days 00:46:34.222000,112.573,31.724,51.186,29.663,2794.222,2789.984,17.4,56.7,968.2,False,27.8,340,1.5,False,True,False,FORMULA 1 JOHNNIE WALKER BELGIAN GRAND PRIX 2019,Spa-Francorchamps,Belgium,,,Permanent,,,0.2818082488696224,0.4546916223250691,0.2635001288053086,3,False,Belgian Grand Prix,belgian_grand_prix,2019,2019-09-01,111.12553333333334,15,Opening,4.251999999999995,False,False,False,True
GRO,Haas F1 Team,5,0 days 00:01:53.210000,0 days 00:00:31.778000,0 days 00:00:51.312000,0 days 00:00:30.120000,Soft,5,1,,,1,True,0 days 00:46:35.533000,113.21,31.778,51.312,30.12,2795.533,2789.984,17.4,56.7,968.2,False,27.8,340,1.5,False,True,False,FORMULA 1 JOHNNIE WALKER BELGIAN GRAND PRIX 2019,Spa-Francorchamps,Belgium,,,Permanent,,,0.28069958484232843,0.45324617966610725,0.2660542354915644,3,False,Belgian Grand Prix,belgian_grand_prix,2019,2019-09-01,111.76724999999999,12,Opening,3.935999999999993,False,False,False,True
MAG,Haas F1 Team,5,0 days 00:01:53.612000,0 days 00:00:31.815000,0 days 00:00:51.492000,0 days 00:00:30.305000,Soft,8,1,,,1,True,0 days 00:46:36.584000,113.612,31.815,51.492,30.305,2796.584,2789.984,17.4,56.7,968.2,False,27.8,340,1.5,False,True,False,FORMULA 1 JOHNNIE WALKER BELGIAN GRAND PRIX 2019,Spa-Francorchamps,Belgium,,,Permanent,,,0.2800320388691336,0.4532267718198782,0.2667411893109883,3,False,Belgian Grand Prix,belgian_grand_prix,2019,2019-09-01,112.82019047619049,21,Opening,4.934999999999988,False,False,False,True
PER,Racing Point,5,0 days 00:01:53.860000,0 days 00:00:31.737000,0 days 00:00:51.893000,0 days 00:00:30.230000,Soft,8,1,,,1,True,0 days 00:46:37.110000,113.86,31.737,51.893,30.23,2797.11,2789.984,17.4,56.7,968.2,False,27.8,340,1.5,False,True,False,FORMULA 1 JOHNNIE WALKER BELGIAN GRAND PRIX 2019,Spa-Francorchamps,Belgium,,,Permanent,,,0.2787370454944669,0.45576146144387847,0.26550149306165466,3,False,Belgian Grand Prix,belgian_grand_prix,2019,2019-09-01,111.82345454545454,11,Opening,5.0789999999999935,False,False,False,True
GAS,Toro Rosso,5,0 days 00:01:53.821000,0 days 00:00:31.625000,0 days 00:00:51.972000,0 days 00:00:30.224000,Soft,5,1,,,1,True,0 days 00:46:37.579000,113.821,31.625,51.972,30.224,2797.579,2789.984,17.4,56.7,968.2,False,27.8,340,1.5,False,True,False,FORMULA 1 JOHNNIE WALKER BELGIAN GRAND PRIX 2019,Spa-Francorchamps,Belgium,,,Permanent,,,0.2778485516732413,0.4566116973142039,0.2655397510125548,3,False,Belgian Grand Prix,belgian_grand_prix,2019,2019-09-01,112.37511111111111,9,Opening,4.120999999999995,False,False,False,True
STR,Racing Point,5,0 days 00:01:54.081000,0 days 00:00:31.820000,0 days 00:00:52.025000,0 days 00:00:30.236000,Soft,5,1,,,1,True,0 days 00:46:38.238000,114.081,31.82,52.025,30.236,2798.238,2789.984,17.4,56.7,968.2,False,27.8,340,1.5,False,True,False,FORMULA 1 JOHNNIE WALKER BELGIAN GRAND PRIX 2019,Spa-Francorchamps,Belgium,,,Permanent,,,0.2789246237322604,0.4560356238111517,0.26503975245658784,3,False,Belgian Grand Prix,belgian_grand_prix,2019,2019-09-01,112.4854,10,Opening,5.724000000000004,False,False,False,True
KVY,Toro Rosso,5,0 days 00:01:54.167000,0 days 00:00:31.958000,0 days 00:00:51.849000,0 days 00:00:30.360000,Medium,5,1,,,1,True,0 days 00:46:38.891000,114.167,31.958,51.849,30.36,2798.891,2789.984,17.4,56.7,968.2,False,27.8,340,1.5,False,True,False,FORMULA 1 JOHNNIE WALKER BELGIAN GRAND PRIX 2019,Spa-Francorchamps,Belgium,,,Permanent,,,0.279923270297021,0.45415049883066033,0.2659262308723186,3,False,Belgian Grand Prix,belgian_grand_prix,2019,2019-09-01,111.7266,20,Opening,6.024000000000001,False,False,False,True
