Compound,AvgTyreLife,StdTyreLife,AvgLapTime,AvgLapsPerStint,AvgDegradation,AvgConsistency
SUPERSOFT,20.5,11.51810169544733,71.56501348697829,19.3125,1.3893187352376795,0.1985195534373072
Soft,43.94444444444444,13.022479307730208,70.24617250091896,43.94444444444444,0.565365989114269,0.23165909074310365
ULTRASOFT,16.75,6.065122775815365,71.87854682539682,14.5,1.5097753306878305,0.18281092845516
nan,0.0,,69.252,1.0,0.0,
