Driver,Team,LapNumber,LapTimeSeconds,Compound,TyreLife,Stint,TrackStatus,AirTemp,Humidity,IsWetLap,IsDryLap,Sector1TimeSeconds,Sector2TimeSeconds,Sector3TimeSeconds,DeltaToFastestLap,IsValidLap,Position,AvgLapTime,StdLapTime,FastestLap,SlowestLap,AvgDelta,ValidLapCount,ConsistencyScore,LapClassification
GRO,Haas F1 Team,4,113.406,ULTRASOFT,3,1,41,20.0,28.4,False,True,37.527,37.533,38.346,39.57100000000001,False,12.0,79.1051911764706,9.32588351103602,75.47,125.262,5.270191176470596,63,0.8945406516431994,Outlier
ERI,Sauber,4,112.482,SUPERSOFT,3,2,41,20.0,28.4,False,True,37.043,37.439,38.0,38.647000000000006,False,15.0,79.53461194029852,7.917470588123119,76.403,122.714,5.699611940298514,64,0.9094650423499068,Outlier
VAN,McLaren,4,111.274,SUPERSOFT,3,2,41,20.0,28.4,False,True,37.402,36.24,37.632,37.43900000000001,False,16.0,79.35735820895523,7.207120840469938,75.765,113.815,5.5223582089552306,62,0.9167427457588588,Outlier
VET,Ferrari,5,76.945,ULTRASOFT,6,1,1,20.0,28.4,False,True,21.333,24.651,30.961,3.1099999999999994,True,1.0,77.70317391304349,10.92543717251104,73.964,131.618,3.868173913043483,64,0.8767278755845045,Normal
BOT,Mercedes,5,77.352,ULTRASOFT,7,1,1,20.0,28.4,False,True,21.646,24.989,30.717,3.51700000000001,True,2.0,77.76169565217391,10.854508560832528,73.992,130.792,3.92669565217392,64,0.8775110189244668,Normal
VER,Red Bull Racing,5,77.736,HYPERSOFT,7,1,1,20.0,28.4,False,True,21.965,24.987,30.784,3.9010000000000105,True,3.0,77.73714492753624,10.764142068863983,73.864,129.653,3.9021449275362383,64,0.8783730447976219,Normal
HAM,Mercedes,5,78.16,ULTRASOFT,7,1,1,20.0,28.4,False,True,22.118,24.95,31.092,4.325000000000003,True,5.0,77.91855072463768,10.547416557867765,74.183,128.904,4.083550724637687,64,0.8807743035896973,Normal
RIC,Red Bull Racing,5,78.481,HYPERSOFT,7,1,1,20.0,28.4,False,True,22.273,25.206,31.002,4.646000000000001,True,4.0,77.84949275362318,10.503146158376142,73.835,128.844,4.014492753623194,64,0.8811224397175341,Normal
RAI,Ferrari,5,78.957,ULTRASOFT,7,1,1,20.0,28.4,False,True,22.663,25.29,31.004,5.122,True,6.0,77.96589855072463,10.410185005906651,74.075,129.069,4.130898550724644,64,0.8822058572075576,Normal
OCO,Force India,5,79.962,HYPERSOFT,7,1,1,20.0,28.4,False,True,23.001,25.798,31.163,6.1270000000000095,True,9.0,79.14182352941177,10.243000752521429,75.498,128.981,5.30682352941177,63,0.8854055950234521,Normal
HUL,Renault,5,80.193,HYPERSOFT,7,1,1,20.0,28.4,False,True,23.139,25.713,31.341,6.358000000000004,True,7.0,79.04132352941177,10.156852702443786,75.488,129.285,5.206323529411771,63,0.8861316101795313,Normal
SAI,Renault,5,80.051,HYPERSOFT,7,1,1,20.0,28.4,False,True,23.017,25.656,31.378,6.216000000000008,True,8.0,79.06833823529412,10.06189523201315,75.666,128.343,5.233338235294124,63,0.8871101887587467,Normal
LEC,Sauber,5,80.163,ULTRASOFT,4,1,1,20.0,28.4,False,True,22.965,25.787,31.411,6.328000000000003,True,10.0,79.19442647058823,9.896275425280981,75.351,128.743,5.359426470588241,63,0.8889190991350824,Normal
ALO,McLaren,5,79.72,ULTRASOFT,4,1,1,20.0,28.4,False,True,22.614,25.389,31.717,5.885000000000005,True,18.0,81.0662564102564,12.345030972905551,76.18,128.423,7.2312564102564165,34,0.8678421921082439,Normal
MAG,Haas F1 Team,5,81.515,ULTRASOFT,4,1,1,20.0,28.4,False,True,24.14,25.87,31.505,7.680000000000007,True,13.0,79.29816176470588,9.78722933612568,75.401,127.568,5.463161764705889,63,0.890136539614582,Normal
GAS,Toro Rosso,5,81.335,HYPERSOFT,4,1,1,20.0,28.4,False,True,24.427,25.988,30.92,7.5,True,11.0,79.11011764705883,9.26709048598884,75.699,125.067,5.275117647058829,63,0.8951416243876172,Normal
PER,Force India,5,83.677,HYPERSOFT,7,1,1,20.0,28.4,False,True,25.976,25.927,31.774,9.842000000000013,True,14.0,79.33198529411764,10.256491794232268,75.1,129.605,5.496985294117653,61,0.88551550235509,Normal
SIR,Williams,5,83.808,SUPERSOFT,4,1,1,20.0,28.4,False,True,25.372,26.751,31.685,9.973000000000013,True,17.0,78.87372307692308,5.485842268135801,75.924,116.999,5.038723076923085,62,0.9349707143973909,Normal
GRO,Haas F1 Team,5,83.381,ULTRASOFT,4,1,1,20.0,28.4,False,True,24.867,26.589,31.925,9.546000000000006,True,12.0,79.1051911764706,9.32588351103602,75.47,125.262,5.270191176470596,63,0.8945406516431994,Normal
ERI,Sauber,5,83.12,SUPERSOFT,4,2,1,20.0,28.4,False,True,24.334,26.847,31.939,9.28500000000001,True,15.0,79.53461194029852,7.917470588123119,76.403,122.714,5.699611940298514,64,0.9094650423499068,Normal
VAN,McLaren,5,83.521,SUPERSOFT,4,2,1,20.0,28.4,False,True,24.479,27.034,32.008,9.686000000000007,True,16.0,79.35735820895523,7.207120840469938,75.765,113.815,5.5223582089552306,62,0.9167427457588588,Normal
VET,Ferrari,6,76.315,ULTRASOFT,7,1,1,20.0,28.2,False,True,21.158,24.602,30.555,2.480000000000004,True,1.0,77.70317391304349,10.92543717251104,73.964,131.618,3.868173913043483,64,0.8767278755845045,Normal
BOT,Mercedes,6,76.752,ULTRASOFT,8,1,1,20.0,28.2,False,True,21.303,24.693,30.756,2.9170000000000016,True,2.0,77.76169565217391,10.854508560832528,73.992,130.792,3.92669565217392,64,0.8775110189244668,Normal
VER,Red Bull Racing,6,76.712,HYPERSOFT,8,1,1,20.0,28.2,False,True,21.389,24.668,30.655,2.8770000000000095,True,3.0,77.73714492753624,10.764142068863983,73.864,129.653,3.9021449275362383,64,0.8783730447976219,Normal
HAM,Mercedes,6,77.029,ULTRASOFT,8,1,1,20.0,28.2,False,True,21.224,24.976,30.829,3.1940000000000026,True,5.0,77.91855072463768,10.547416557867765,74.183,128.904,4.083550724637687,64,0.8807743035896973,Normal
RIC,Red Bull Racing,6,77.185,HYPERSOFT,8,1,1,20.0,28.2,False,True,21.529,24.861,30.795,3.3500000000000085,True,4.0,77.84949275362318,10.503146158376142,73.835,128.844,4.014492753623194,64,0.8811224397175341,Normal
RAI,Ferrari,6,77.302,ULTRASOFT,8,1,1,20.0,28.2,False,True,21.603,24.913,30.786,3.467000000000013,True,6.0,77.96589855072463,10.410185005906651,74.075,129.069,4.130898550724644,64,0.8822058572075576,Normal
OCO,Force India,6,77.893,HYPERSOFT,8,1,1,20.0,28.2,False,True,21.908,25.241,30.744,4.058000000000007,True,9.0,79.14182352941177,10.243000752521429,75.498,128.981,5.30682352941177,63,0.8854055950234521,Normal
HUL,Renault,6,77.886,HYPERSOFT,8,1,1,20.0,28.2,False,True,22.022,24.922,30.942,4.051000000000002,True,7.0,79.04132352941177,10.156852702443786,75.488,129.285,5.206323529411771,63,0.8861316101795313,Normal
SAI,Renault,6,78.132,HYPERSOFT,8,1,1,20.0,28.2,False,True,22.034,25.119,30.979,4.297000000000011,True,8.0,79.06833823529412,10.06189523201315,75.666,128.343,5.233338235294124,63,0.8871101887587467,Normal
LEC,Sauber,6,78.855,ULTRASOFT,5,1,1,20.0,28.2,False,True,22.242,25.333,31.28,5.02000000000001,True,10.0,79.19442647058823,9.896275425280981,75.351,128.743,5.359426470588241,63,0.8889190991350824,Normal
ALO,McLaren,6,78.928,ULTRASOFT,5,1,1,20.0,28.2,False,True,22.295,25.143,31.49,5.0930000000000035,True,18.0,81.0662564102564,12.345030972905551,76.18,128.423,7.2312564102564165,34,0.8678421921082439,Normal
MAG,Haas F1 Team,6,78.464,ULTRASOFT,5,1,1,20.0,28.2,False,True,21.93,25.33,31.204,4.629000000000005,True,13.0,79.29816176470588,9.78722933612568,75.401,127.568,5.463161764705889,63,0.890136539614582,Normal
GAS,Toro Rosso,6,78.384,HYPERSOFT,5,1,1,20.0,28.2,False,True,22.113,25.238,31.033,4.549000000000007,True,11.0,79.11011764705883,9.26709048598884,75.699,125.067,5.275117647058829,63,0.8951416243876172,Normal
PER,Force India,6,79.1,HYPERSOFT,8,1,1,20.0,28.2,False,True,22.415,25.289,31.396,5.265000000000001,True,14.0,79.33198529411764,10.256491794232268,75.1,129.605,5.496985294117653,61,0.88551550235509,Normal
SIR,Williams,6,80.466,SUPERSOFT,5,1,1,20.0,28.2,False,True,22.674,25.945,31.847,6.631,True,17.0,78.87372307692308,5.485842268135801,75.924,116.999,5.038723076923085,62,0.9349707143973909,Normal
