Driver,Team,LapNumber,LapTime,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Stint,PitInTime,PitOutTime,TrackStatus,IsAccurate,Time,LapTimeSeconds,Sector1TimeSeconds,Sector2TimeSeconds,Sector3TimeSeconds,LapStartTime,WeatherTime,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,IsWetLap,IsDryLap,IsWetRace,CircuitName,CircuitShort,CircuitCountry,TrackLengthKM,AltitudeM,CircuitType,PitLap,PitDuration,Sector1Pct,Sector2Pct,Sector3Pct,BestSector,IsValidLap,GrandPrix,GP_Slug,SeasonYear,EventDate,AvgLapTime,StintLength,StintType,DeltaToFastestLap,IsSC,IsVSC,IsRedFlag,IsDNF
BOT,Mercedes,2,0 days 00:01:34.600000,0 days 00:00:33.798000,0 days 00:00:42.490000,0 days 00:00:18.312000,Soft,5,1,,,1,True,0 days 00:36:42.774000,94.6,33.798,42.49,18.312,2202.774,2195.588,21.7,58.1,1008.9,False,33.9,294,5.0,False,True,False,FORMULA 1 JAPANESE GRAND PRIX 2019,Suzuka,Japan,,,Permanent,,,0.3572727272727273,0.449154334038055,0.1935729386892178,3,False,Japanese Grand Prix,japanese_grand_prix,2019,2019-10-13,94.6794375,16,Opening,2.7379999999999995,False,False,False,True
VET,Ferrari,2,0 days 00:01:34.549000,0 days 00:00:33.820000,0 days 00:00:42.510000,0 days 00:00:18.219000,Soft,5,1,,,1,True,0 days 00:36:44.095000,94.549,33.82,42.51,18.219,2204.095,2195.588,21.7,58.1,1008.9,False,33.9,294,5.0,False,True,False,FORMULA 1 JAPANESE GRAND PRIX 2019,Suzuka,Japan,,,Permanent,,,0.35769812478185914,0.4496081396947614,0.1926937355233794,3,False,Japanese Grand Prix,japanese_grand_prix,2019,2019-10-13,95.15013333333333,15,Opening,2.4270000000000067,False,False,False,True
LEC,Ferrari,2,0 days 00:01:35.314000,0 days 00:00:34.153000,0 days 00:00:42.712000,0 days 00:00:18.449000,Soft,5,1,,,1,True,0 days 00:36:46.487000,95.314,34.153,42.712,18.449,2206.487,2195.588,21.7,58.1,1008.9,False,33.9,294,5.0,False,True,False,FORMULA 1 JAPANESE GRAND PRIX 2019,Suzuka,Japan,,,Permanent,,,0.35832091822817214,0.4481188492771262,0.19356023249470175,3,False,Japanese Grand Prix,japanese_grand_prix,2019,2019-10-13,95.969,2,Opening,3.7029999999999887,False,False,False,True
HAM,Mercedes,2,0 days 00:01:35.402000,0 days 00:00:34.491000,0 days 00:00:42.471000,0 days 00:00:18.440000,Soft,5,1,,,1,True,0 days 00:36:46.886000,95.402,34.491,42.471,18.44,2206.886,2195.588,21.7,58.1,1008.9,False,33.9,294,5.0,False,True,False,FORMULA 1 JAPANESE GRAND PRIX 2019,Suzuka,Japan,,,Permanent,,,0.36153330118865434,0.44517934634494033,0.19328735246640533,3,False,Japanese Grand Prix,japanese_grand_prix,2019,2019-10-13,95.09705,20,Opening,4.418999999999997,False,False,False,True
SAI,McLaren,2,0 days 00:01:36.089000,0 days 00:00:34.410000,0 days 00:00:43.123000,0 days 00:00:18.556000,Soft,5,1,,,1,True,0 days 00:36:48.892000,96.089,34.41,43.123,18.556,2208.892,2195.588,21.7,58.1,1008.9,False,33.9,294,5.0,False,True,False,FORMULA 1 JAPANESE GRAND PRIX 2019,Suzuka,Japan,,,Permanent,,,0.35810550635348476,0.4487818584853625,0.1931126351611527,3,False,Japanese Grand Prix,japanese_grand_prix,2019,2019-10-13,96.40487999999999,25,Opening,2.5259999999999962,False,False,False,True
NOR,McLaren,2,0 days 00:01:36.708000,0 days 00:00:34.961000,0 days 00:00:43.098000,0 days 00:00:18.649000,Soft,5,1,,,1,True,0 days 00:36:50.324000,96.708,34.961,43.098,18.649,2210.324,2195.588,21.7,58.1,1008.9,False,33.9,294,5.0,False,True,False,FORMULA 1 JAPANESE GRAND PRIX 2019,Suzuka,Japan,,,Permanent,,,0.36151094014972907,0.44565082516441246,0.19283823468585848,3,False,Japanese Grand Prix,japanese_grand_prix,2019,2019-10-13,97.58833333333332,3,Opening,2.5919999999999987,False,False,False,True
ALB,Red Bull Racing,2,0 days 00:01:36.527000,0 days 00:00:34.882000,0 days 00:00:42.936000,0 days 00:00:18.709000,Soft,5,1,,,1,True,0 days 00:36:50.688000,96.527,34.882,42.936,18.709,2210.688,2195.588,21.7,58.1,1008.9,False,33.9,294,5.0,False,True,False,FORMULA 1 JAPANESE GRAND PRIX 2019,Suzuka,Japan,,,Permanent,,,0.36137039377583474,0.4448081883825251,0.19382141784164017,3,False,Japanese Grand Prix,japanese_grand_prix,2019,2019-10-13,96.16185714285714,14,Opening,3.7519999999999953,False,False,False,True
GAS,Toro Rosso,2,0 days 00:01:37.074000,0 days 00:00:35.211000,0 days 00:00:43.239000,0 days 00:00:18.624000,Soft,5,1,,,1,True,0 days 00:36:52.036000,97.074,35.211,43.239,18.624,2212.036,2195.588,21.7,58.1,1008.9,False,33.9,294,5.0,False,True,False,FORMULA 1 JAPANESE GRAND PRIX 2019,Suzuka,Japan,,,Permanent,,,0.3627232832684344,0.44542307930032754,0.191853637431238,3,False,Japanese Grand Prix,japanese_grand_prix,2019,2019-10-13,96.64082352941176,17,Opening,1.7530000000000001,False,False,False,True
STR,Racing Point,2,0 days 00:01:37.142000,0 days 00:00:35.207000,0 days 00:00:43.363000,0 days 00:00:18.572000,Soft,2,1,,,1,True,0 days 00:36:52.643000,97.142,35.207,43.363,18.572,2212.643,2195.588,21.7,58.1,1008.9,False,33.9,294,5.0,False,True,False,FORMULA 1 JAPANESE GRAND PRIX 2019,Suzuka,Japan,,,Permanent,,,0.36242819789586384,0.446387762244961,0.19118403985917523,3,False,Japanese Grand Prix,japanese_grand_prix,2019,2019-10-13,96.68782352941176,17,Opening,2.429000000000002,False,False,False,True
HUL,Renault,2,0 days 00:01:37.446000,0 days 00:00:35.648000,0 days 00:00:43.232000,0 days 00:00:18.566000,Soft,2,1,,,1,True,0 days 00:36:53.188000,97.446,35.648,43.232,18.566,2213.188,2195.588,21.7,58.1,1008.9,False,33.9,294,5.0,False,True,False,FORMULA 1 JAPANESE GRAND PRIX 2019,Suzuka,Japan,,,Permanent,,,0.3658231225499251,0.4436508425179074,0.19052603493216755,3,False,Japanese Grand Prix,japanese_grand_prix,2019,2019-10-13,96.70005555555555,18,Opening,2.5249999999999915,False,False,False,True
