Driver,Team,LapNumber,LapTime,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Stint,PitInTime,PitOutTime,TrackStatus,IsAccurate,Time,LapTimeSeconds,Sector1TimeSeconds,Sector2TimeSeconds,Sector3TimeSeconds,LapStartTime,WeatherTime,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,IsWetLap,IsDryLap,IsWetRace,CircuitName,CircuitShort,CircuitCountry,TrackLengthKM,AltitudeM,CircuitType,PitLap,PitDuration,Sector1Pct,Sector2Pct,Sector3Pct,BestSector,IsValidLap,GrandPrix,GP_Slug,SeasonYear,EventDate,AvgLapTime,StintLength,StintType,DeltaToFastestLap,IsSC,IsVSC,IsRedFlag,IsDNF
HAM,Mercedes,2,0 days 00:01:23.184000,0 days 00:00:29.843000,0 days 00:00:30.135000,0 days 00:00:23.206000,nan,0,0,,,,False,0 days 00:09:47.155000,83.184,29.843,30.135,23.206,587.155,591.97,32.7,36.1,983.7,False,51.8,232,0.5,False,True,False,FORMULA 1 ROLEX MAGYAR NAGYDÍJ 2018,Budapest,Hungary,,,Permanent,,,0.3587588959415272,0.36226918638199657,0.2789719176764762,3,False,Hungarian Grand Prix,hungarian_grand_prix,2018,2018-07-29,83.184,1,Mid,2.076999999999998,False,False,False,True
BOT,Mercedes,2,0 days 00:01:23.788000,0 days 00:00:29.681000,0 days 00:00:30.555000,0 days 00:00:23.552000,ULTRASOFT,1,1,,,,False,0 days 00:09:48.832000,83.788,29.681,30.555,23.552,588.832,591.97,32.7,36.1,983.7,False,51.8,232,0.5,False,True,False,FORMULA 1 ROLEX MAGYAR NAGYDÍJ 2018,Budapest,Hungary,,,Permanent,,,0.35423927053993415,0.3646703585238936,0.28109037093617223,3,False,Hungarian Grand Prix,hungarian_grand_prix,2018,2018-07-29,84.90599999999999,14,Opening,2.0519999999999925,False,False,False,True
VET,Ferrari,2,0 days 00:01:24.222000,0 days 00:00:29.813000,0 days 00:00:30.817000,0 days 00:00:23.592000,Soft,1,1,,,,False,0 days 00:09:50.265000,84.222,29.813,30.817,23.592,590.265,591.97,32.7,36.1,983.7,False,51.8,232,0.5,False,True,False,FORMULA 1 ROLEX MAGYAR NAGYDÍJ 2018,Budapest,Hungary,,,Permanent,,,0.35398114506898437,0.3659020208496593,0.2801168340813564,3,False,Hungarian Grand Prix,hungarian_grand_prix,2018,2018-07-29,83.62286842105263,38,Opening,4.165999999999997,False,False,False,True
RAI,Ferrari,2,0 days 00:01:24.055000,0 days 00:00:29.758000,0 days 00:00:30.593000,0 days 00:00:23.704000,ULTRASOFT,1,1,,,,False,0 days 00:09:51.116000,84.055,29.758,30.593,23.704,591.116,591.97,32.7,36.1,983.7,False,51.8,232,0.5,False,True,False,FORMULA 1 ROLEX MAGYAR NAGYDÍJ 2018,Budapest,Hungary,,,Permanent,,,0.354030099339718,0.36396407114389384,0.2820058295163881,3,False,Hungarian Grand Prix,hungarian_grand_prix,2018,2018-07-29,85.21723076923078,13,Opening,3.7630000000000052,False,False,False,True
VER,Red Bull Racing,2,0 days 00:01:24.621000,0 days 00:00:30.075000,0 days 00:00:30.740000,0 days 00:00:23.806000,ULTRASOFT,1,1,,,,False,0 days 00:09:52.696000,84.621,30.075,30.74,23.806,592.696,591.97,32.7,36.1,983.7,False,51.8,232,0.5,False,True,False,FORMULA 1 ROLEX MAGYAR NAGYDÍJ 2018,Budapest,Hungary,,,Permanent,,,0.35540823199914917,0.363266801384999,0.2813249666158519,3,False,Hungarian Grand Prix,hungarian_grand_prix,2018,2018-07-29,84.3125,4,Opening,0.6359999999999957,False,False,False,True
GAS,Toro Rosso,2,0 days 00:01:25.662000,0 days 00:00:30.400000,0 days 00:00:31.095000,0 days 00:00:24.167000,ULTRASOFT,1,1,,,,False,0 days 00:09:54.681000,85.662,30.4,31.095,24.167,594.681,591.97,32.7,36.1,983.7,False,51.8,232,0.5,False,True,False,FORMULA 1 ROLEX MAGYAR NAGYDÍJ 2018,Budapest,Hungary,,,Permanent,,,0.3548831453853517,0.36299642782097075,0.2821204267936775,3,False,Hungarian Grand Prix,hungarian_grand_prix,2018,2018-07-29,84.91796774193548,31,Opening,3.977000000000004,False,False,False,True
MAG,Haas F1 Team,2,0 days 00:01:26.151000,0 days 00:00:30.165000,0 days 00:00:31.775000,0 days 00:00:24.211000,ULTRASOFT,1,1,,,,False,0 days 00:09:55.874000,86.151,30.165,31.775,24.211,595.874,591.97,32.7,36.1,983.7,False,51.8,232,0.5,False,True,False,FORMULA 1 ROLEX MAGYAR NAGYDÍJ 2018,Budapest,Hungary,,,Permanent,,,0.3501410314447888,0.36882914882009493,0.28102981973511626,3,False,Hungarian Grand Prix,hungarian_grand_prix,2018,2018-07-29,85.26219999999999,30,Opening,4.8489999999999895,False,False,False,True
SAI,Renault,2,0 days 00:01:26.480000,0 days 00:00:30.614000,0 days 00:00:31.486000,0 days 00:00:24.380000,Soft,1,1,,,,False,0 days 00:09:57.067000,86.48,30.614,31.486,24.38,597.067,591.97,32.7,36.1,983.7,False,51.8,232,0.5,False,True,False,FORMULA 1 ROLEX MAGYAR NAGYDÍJ 2018,Budapest,Hungary,,,Permanent,,,0.3540009250693802,0.3640841813135985,0.28191489361702127,3,False,Hungarian Grand Prix,hungarian_grand_prix,2018,2018-07-29,85.78754166666666,24,Opening,3.706000000000003,False,False,False,True
HAR,Toro Rosso,2,0 days 00:01:26.597000,0 days 00:00:30.589000,0 days 00:00:31.757000,0 days 00:00:24.251000,ULTRASOFT,1,1,,,,False,0 days 00:09:57.981000,86.597,30.589,31.757,24.251,597.981,591.97,32.7,36.1,983.7,False,51.8,232,0.5,False,True,False,FORMULA 1 ROLEX MAGYAR NAGYDÍJ 2018,Budapest,Hungary,,,Permanent,,,0.353233945748698,0.36672171091377304,0.28004434333752903,3,False,Hungarian Grand Prix,hungarian_grand_prix,2018,2018-07-29,85.96913043478261,23,Opening,3.9849999999999994,False,False,False,True
HUL,Renault,2,0 days 00:01:26.727000,0 days 00:00:30.665000,0 days 00:00:31.852000,0 days 00:00:24.210000,Soft,1,1,,,,False,0 days 00:09:58.606000,86.727,30.665,31.852,24.21,598.606,591.97,32.7,36.1,983.7,False,51.8,232,0.5,False,True,False,FORMULA 1 ROLEX MAGYAR NAGYDÍJ 2018,Budapest,Hungary,,,Permanent,,,0.35358077645946473,0.367267402308393,0.2791518212321422,3,False,Hungarian Grand Prix,hungarian_grand_prix,2018,2018-07-29,86.09963636363636,22,Opening,5.466000000000008,False,False,False,True
ALO,McLaren,2,0 days 00:01:27.359000,0 days 00:00:30.790000,0 days 00:00:32.188000,0 days 00:00:24.381000,Soft,1,1,,,,False,0 days 00:10:00.063000,87.359,30.79,32.188,24.381,600.063,591.97,32.7,36.1,983.7,False,51.8,232,0.5,False,True,False,FORMULA 1 ROLEX MAGYAR NAGYDÍJ 2018,Budapest,Hungary,,,Permanent,,,0.35245366819675134,0.36845659863322616,0.27908973317002256,3,False,Hungarian Grand Prix,hungarian_grand_prix,2018,2018-07-29,85.16784210526316,38,Opening,5.268999999999991,False,False,False,True
GRO,Haas F1 Team,2,0 days 00:01:27.447000,0 days 00:00:30.735000,0 days 00:00:32.352000,0 days 00:00:24.360000,ULTRASOFT,1,1,,,,False,0 days 00:10:00.659000,87.447,30.735,32.352,24.36,600.659,591.97,32.7,36.1,983.7,False,51.8,232,0.5,False,True,False,FORMULA 1 ROLEX MAGYAR NAGYDÍJ 2018,Budapest,Hungary,,,Permanent,,,0.35147003327729937,0.36996123366153205,0.27856873306116847,3,False,Hungarian Grand Prix,hungarian_grand_prix,2018,2018-07-29,85.53599999999999,28,Opening,4.841000000000008,False,False,False,True
VAN,McLaren,2,0 days 00:01:27.599000,0 days 00:00:30.813000,0 days 00:00:32.190000,0 days 00:00:24.596000,Soft,1,1,,,,False,0 days 00:10:01.385000,87.599,30.813,32.19,24.596,601.385,591.97,32.7,36.1,983.7,False,51.8,232,0.5,False,True,False,FORMULA 1 ROLEX MAGYAR NAGYDÍJ 2018,Budapest,Hungary,,,Permanent,,,0.35175059076016846,0.36746994828708085,0.2807794609527506,3,False,Hungarian Grand Prix,hungarian_grand_prix,2018,2018-07-29,85.19161538461539,39,Opening,4.522000000000006,False,False,False,True
OCO,Force India,2,0 days 00:01:27.796000,0 days 00:00:30.691000,0 days 00:00:32.433000,0 days 00:00:24.672000,Soft,1,1,,,,False,0 days 00:10:02.243000,87.796,30.691,32.433,24.672,602.243,591.97,32.7,36.1,983.7,False,51.8,232,0.5,False,True,False,FORMULA 1 ROLEX MAGYAR NAGYDÍJ 2018,Budapest,Hungary,,,Permanent,,,0.3495717344753747,0.36941318511093896,0.2810150804136863,3,False,Hungarian Grand Prix,hungarian_grand_prix,2018,2018-07-29,85.80907894736842,38,Opening,4.920000000000002,False,False,False,True
PER,Force India,2,0 days 00:01:27.807000,0 days 00:00:30.618000,0 days 00:00:32.495000,0 days 00:00:24.694000,ULTRASOFT,1,1,,,,False,0 days 00:10:02.717000,87.807,30.618,32.495,24.694,602.717,591.97,32.7,36.1,983.7,False,51.8,232,0.5,False,True,False,FORMULA 1 ROLEX MAGYAR NAGYDÍJ 2018,Budapest,Hungary,,,Permanent,,,0.34869657316614844,0.3700730010135866,0.28123042582026486,3,False,Hungarian Grand Prix,hungarian_grand_prix,2018,2018-07-29,86.65804761904762,21,Opening,4.543999999999997,False,False,False,True
