Compound,AvgTyreLife,StdTyreLife,AvgLapTime,AvgLapsPerStint,AvgDegradation,AvgConsistency
Medium,49.0,,87.94925,48.0,0.7663958333333335,0.16140789409822417
SUPERSOFT,27.894736842105264,10.872466432037832,88.90992292401125,26.31578947368421,1.9639655291224378,0.09709063688348091
Soft,22.3125,9.617475413710883,88.38724847768654,22.3125,2.0077084990486096,0.1533361787745781
nan,0.0,,137.567,1.0,0.0,
