Driver,Team,LapNumber,LapTime,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Stint,PitInTime,PitOutTime,TrackStatus,IsAccurate,Time,LapTimeSeconds,Sector1TimeSeconds,Sector2TimeSeconds,Sector3TimeSeconds,LapStartTime,WeatherTime,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,IsWetLap,IsDryLap,IsWetRace,CircuitName,CircuitShort,CircuitCountry,TrackLengthKM,AltitudeM,CircuitType,PitLap,PitDuration,Sector1Pct,Sector2Pct,Sector3Pct,BestSector,IsValidLap,GrandPrix,GP_Slug,SeasonYear,EventDate,AvgLapTime,StintLength,StintType,DeltaToFastestLap,IsSC,IsVSC,IsRedFlag,IsDNF
VET,Ferrari,2,0 days 00:01:40.505000,0 days 00:00:30.485000,0 days 00:00:41.467000,0 days 00:00:28.553000,nan,0,0,,,126,False,0 days 00:10:52.852000,100.505,30.485,41.467,28.553,652.852,649.517,28.1,45.7,1009.3,False,33.3,299,1.0,False,True,False,FORMULA 1 2018 GULF AIR BAHRAIN GRAND PRIX,Sakhir,Bahrain,,,Permanent,,,0.3033182428734889,0.41258643848564747,0.2840953186408637,3,False,Bahrain Grand Prix,bahrain_grand_prix,2018,2018-04-08,100.505,1,Mid,6.0519999999999925,False,False,False,True
BOT,Mercedes,2,0 days 00:01:41.541000,0 days 00:00:30.287000,0 days 00:00:41.638000,0 days 00:00:29.616000,SUPERSOFT,4,1,,,126,False,0 days 00:10:55.355000,101.541,30.287,41.638,29.616,655.355,649.517,28.1,45.7,1009.3,False,33.3,299,1.0,False,True,False,FORMULA 1 2018 GULF AIR BAHRAIN GRAND PRIX,Sakhir,Bahrain,,,Permanent,,,0.29827360376596646,0.4100609605971972,0.29166543563683633,3,False,Bahrain Grand Prix,bahrain_grand_prix,2018,2018-04-08,100.47057894736842,19,Opening,7.801000000000002,False,False,False,True
RAI,Ferrari,2,0 days 00:01:43.586000,0 days 00:00:30.493000,0 days 00:00:42.097000,0 days 00:00:30.996000,SUPERSOFT,4,1,,,126,False,0 days 00:10:58.356000,103.586,30.493,42.097,30.996,658.356,649.517,28.1,45.7,1009.3,False,33.3,299,1.0,False,True,False,FORMULA 1 2018 GULF AIR BAHRAIN GRAND PRIX,Sakhir,Bahrain,,,Permanent,,,0.2943737570714189,0.40639661730349663,0.2992296256250845,1,False,Bahrain Grand Prix,bahrain_grand_prix,2018,2018-04-08,100.84666666666666,18,Opening,9.248999999999995,False,False,False,True
GAS,Toro Rosso,2,0 days 00:01:44.485000,0 days 00:00:30.942000,0 days 00:00:41.954000,0 days 00:00:31.589000,SUPERSOFT,4,1,,,126,False,0 days 00:11:01.917000,104.485,30.942,41.954,31.589,661.917,649.517,28.1,45.7,1009.3,False,33.3,299,1.0,False,True,False,FORMULA 1 2018 GULF AIR BAHRAIN GRAND PRIX,Sakhir,Bahrain,,,Permanent,,,0.29613820165574006,0.40153132028520844,0.3023304780590515,1,False,Bahrain Grand Prix,bahrain_grand_prix,2018,2018-04-08,102.10307692307691,13,Opening,9.622,False,False,False,True
MAG,Haas F1 Team,2,0 days 00:01:45.054000,0 days 00:00:30.920000,0 days 00:00:42.329000,0 days 00:00:31.805000,SUPERSOFT,4,1,,,126,False,0 days 00:11:03.106000,105.054,30.92,42.329,31.805,663.106,649.517,28.1,45.7,1009.3,False,33.3,299,1.0,False,True,False,FORMULA 1 2018 GULF AIR BAHRAIN GRAND PRIX,Sakhir,Bahrain,,,Permanent,,,0.2943248234241438,0.40292611418889335,0.30274906238696286,1,False,Bahrain Grand Prix,bahrain_grand_prix,2018,2018-04-08,103.617,10,Opening,10.727000000000004,False,False,False,True
OCO,Force India,2,0 days 00:01:46.582000,0 days 00:00:30.857000,0 days 00:00:42.274000,0 days 00:00:33.451000,SUPERSOFT,4,1,,,126,False,0 days 00:11:05.769000,106.582,30.857,42.274,33.451,665.769,649.517,28.1,45.7,1009.3,False,33.3,299,1.0,False,True,False,FORMULA 1 2018 GULF AIR BAHRAIN GRAND PRIX,Sakhir,Bahrain,,,Permanent,,,0.2895141768778968,0.3966335779024601,0.3138522452196431,1,False,Bahrain Grand Prix,bahrain_grand_prix,2018,2018-04-08,103.25241666666666,12,Opening,11.538999999999987,False,False,False,True
HUL,Renault,2,0 days 00:01:47.648000,0 days 00:00:30.860000,0 days 00:00:42.448000,0 days 00:00:34.340000,SUPERSOFT,4,1,,,126,False,0 days 00:11:07.323000,107.648,30.86,42.448,34.34,667.323,649.517,28.1,45.7,1009.3,False,33.3,299,1.0,False,True,False,FORMULA 1 2018 GULF AIR BAHRAIN GRAND PRIX,Sakhir,Bahrain,,,Permanent,,,0.28667508917954815,0.39432223543400713,0.3190026753864448,1,False,Bahrain Grand Prix,bahrain_grand_prix,2018,2018-04-08,102.76641666666667,12,Opening,12.980999999999995,False,False,False,True
ALO,McLaren,2,0 days 00:01:48.812000,0 days 00:00:31.333000,0 days 00:00:42.354000,0 days 00:00:35.125000,Soft,1,1,,,126,False,0 days 00:11:08.843000,108.812,31.333,42.354,35.125,668.843,649.517,28.1,45.7,1009.3,False,33.3,299,1.0,False,True,False,FORMULA 1 2018 GULF AIR BAHRAIN GRAND PRIX,Sakhir,Bahrain,,,Permanent,,,0.2879553725692019,0.389240157335588,0.32280447009521007,1,False,Bahrain Grand Prix,bahrain_grand_prix,2018,2018-04-08,103.36218181818181,11,Opening,14.643999999999991,False,False,False,True
HAM,Mercedes,2,0 days 00:01:49.218000,0 days 00:00:31.826000,0 days 00:00:42.091000,0 days 00:00:35.301000,Soft,4,1,,,126,False,0 days 00:11:09.773000,109.218,31.826,42.091,35.301,669.773,649.517,28.1,45.7,1009.3,False,33.3,299,1.0,False,True,False,FORMULA 1 2018 GULF AIR BAHRAIN GRAND PRIX,Sakhir,Bahrain,,,Permanent,,,0.2913988536688092,0.3853851929169185,0.3232159534142724,1,False,Bahrain Grand Prix,bahrain_grand_prix,2018,2018-04-08,99.59728000000001,25,Opening,15.265,False,False,False,True
HAR,Toro Rosso,2,0 days 00:01:51.224000,0 days 00:00:31.459000,0 days 00:00:43.142000,0 days 00:00:36.623000,SUPERSOFT,1,1,,,126,False,0 days 00:11:12.931000,111.224,31.459,43.142,36.623,672.931,649.517,28.1,45.7,1009.3,False,33.3,299,1.0,False,True,False,FORMULA 1 2018 GULF AIR BAHRAIN GRAND PRIX,Sakhir,Bahrain,,,Permanent,,,0.28284363087103503,0.3878839099474934,0.3292724591814716,1,False,Bahrain Grand Prix,bahrain_grand_prix,2018,2018-04-08,101.63288235294118,17,Opening,16.53500000000001,False,False,False,True
SAI,Renault,2,0 days 00:01:51.638000,0 days 00:00:31.476000,0 days 00:00:42.969000,0 days 00:00:37.193000,SUPERSOFT,4,1,,,126,False,0 days 00:11:13.878000,111.638,31.476,42.969,37.193,673.878,649.517,28.1,45.7,1009.3,False,33.3,299,1.0,False,True,False,FORMULA 1 2018 GULF AIR BAHRAIN GRAND PRIX,Sakhir,Bahrain,,,Permanent,,,0.281947007291424,0.38489582400257977,0.33315716870599615,1,False,Bahrain Grand Prix,bahrain_grand_prix,2018,2018-04-08,102.77984615384615,13,Opening,16.10300000000001,False,False,False,True
ERI,Sauber,2,0 days 00:01:52.170000,0 days 00:00:31.689000,0 days 00:00:42.713000,0 days 00:00:37.768000,Soft,1,1,,,126,False,0 days 00:11:14.896000,112.17,31.689,42.713,37.768,674.896,649.517,28.1,45.7,1009.3,False,33.3,299,1.0,False,True,False,FORMULA 1 2018 GULF AIR BAHRAIN GRAND PRIX,Sakhir,Bahrain,,,Permanent,,,0.28250869216368013,0.38078808950699833,0.33670321832932154,1,False,Bahrain Grand Prix,bahrain_grand_prix,2018,2018-04-08,101.24244999999999,20,Opening,17.076999999999998,False,False,False,True
STR,Williams,2,0 days 00:01:52.892000,0 days 00:00:31.611000,0 days 00:00:43.370000,0 days 00:00:37.911000,Soft,1,1,,,126,False,0 days 00:11:16.110000,112.892,31.611,43.37,37.911,676.11,649.517,28.1,45.7,1009.3,False,33.3,299,1.0,False,True,False,FORMULA 1 2018 GULF AIR BAHRAIN GRAND PRIX,Sakhir,Bahrain,,,Permanent,,,0.28001098394926127,0.38417248343549587,0.3358165326152429,1,False,Bahrain Grand Prix,bahrain_grand_prix,2018,2018-04-08,105.74122222222223,9,Opening,17.62599999999999,False,False,False,True
GRO,Haas F1 Team,2,0 days 00:01:53.053000,0 days 00:00:31.621000,0 days 00:00:43.080000,0 days 00:00:38.352000,SUPERSOFT,1,1,,,126,False,0 days 00:11:16.902000,113.053,31.621,43.08,38.352,676.902,649.517,28.1,45.7,1009.3,False,33.3,299,1.0,False,True,False,FORMULA 1 2018 GULF AIR BAHRAIN GRAND PRIX,Sakhir,Bahrain,,,Permanent,,,0.2797006713665272,0.3810602106976374,0.3392391179358354,1,False,Bahrain Grand Prix,bahrain_grand_prix,2018,2018-04-08,102.28713333333333,15,Opening,19.0,False,False,False,True
LEC,Sauber,2,0 days 00:01:54.239000,0 days 00:00:31.665000,0 days 00:00:43.351000,0 days 00:00:39.223000,Soft,1,1,,,126,False,0 days 00:11:18.304000,114.239,31.665,43.351,39.223,678.304,649.517,28.1,45.7,1009.3,False,33.3,299,1.0,False,True,False,FORMULA 1 2018 GULF AIR BAHRAIN GRAND PRIX,Sakhir,Bahrain,,,Permanent,,,0.2771820481621863,0.3794763609625434,0.3433415908752702,1,False,Bahrain Grand Prix,bahrain_grand_prix,2018,2018-04-08,121.41,2,Opening,19.180999999999997,False,False,False,True
VAN,McLaren,2,0 days 00:01:55.069000,0 days 00:00:31.674000,0 days 00:00:43.438000,0 days 00:00:39.957000,SUPERSOFT,1,1,,,126,False,0 days 00:11:19.684000,115.069,31.674,43.438,39.957,679.684,709.53,28.2,45.3,1009.3,False,33.3,162,0.9,False,True,False,FORMULA 1 2018 GULF AIR BAHRAIN GRAND PRIX,Sakhir,Bahrain,,,Permanent,,,0.27526093039828275,0.37749524198524365,0.3472438276164736,1,False,Bahrain Grand Prix,bahrain_grand_prix,2018,2018-04-08,104.797,9,Opening,19.938000000000002,False,False,False,True
SIR,Williams,2,0 days 00:01:54.985000,0 days 00:00:31.358000,0 days 00:00:43.749000,0 days 00:00:39.878000,Soft,1,1,,,126,False,0 days 00:11:20.199000,114.985,31.358,43.749,39.878,680.199,709.53,28.2,45.3,1009.3,False,33.3,162,0.9,False,True,False,FORMULA 1 2018 GULF AIR BAHRAIN GRAND PRIX,Sakhir,Bahrain,,,Permanent,,,0.2727138322389877,0.3804757142235944,0.3468104535374179,1,False,Bahrain Grand Prix,bahrain_grand_prix,2018,2018-04-08,102.44605263157894,19,Opening,20.421999999999997,False,False,False,True
PER,Force India,2,0 days 00:01:54.751000,0 days 00:00:30.999000,0 days 00:00:43.643000,0 days 00:00:40.109000,Soft,1,1,,,126,False,0 days 00:11:20.898000,114.751,30.999,43.643,40.109,680.898,709.53,28.2,45.3,1009.3,False,33.3,162,0.9,False,True,False,FORMULA 1 2018 GULF AIR BAHRAIN GRAND PRIX,Sakhir,Bahrain,,,Permanent,,,0.2701414366759331,0.380327840280259,0.3495307230438079,1,False,Bahrain Grand Prix,bahrain_grand_prix,2018,2018-04-08,105.76112499999999,8,Opening,19.676000000000002,False,False,False,True
VET,Ferrari,3,0 days 00:02:10.679000,0 days 00:00:40.345000,0 days 00:00:55.927000,0 days 00:00:34.407000,SUPERSOFT,4,1,,,6,False,0 days 00:13:03.531000,130.679,40.345,55.927,34.407,783.531,769.548,28.2,45.3,1009.3,False,33.3,162,0.9,False,True,False,FORMULA 1 2018 GULF AIR BAHRAIN GRAND PRIX,Sakhir,Bahrain,,,Permanent,,,0.3087336144292503,0.4279723597517581,0.26329402581899153,3,False,Bahrain Grand Prix,bahrain_grand_prix,2018,2018-04-08,100.810625,16,Opening,36.226,False,False,False,True
BOT,Mercedes,3,0 days 00:02:09.303000,0 days 00:00:39.842000,0 days 00:00:55.469000,0 days 00:00:33.992000,SUPERSOFT,5,1,,,6,False,0 days 00:13:04.658000,129.303,39.842,55.469,33.992,784.658,769.548,28.2,45.3,1009.3,False,33.3,162,0.9,False,True,False,FORMULA 1 2018 GULF AIR BAHRAIN GRAND PRIX,Sakhir,Bahrain,,,Permanent,,,0.3081289683920713,0.4289846329938207,0.26288639861410795,3,False,Bahrain Grand Prix,bahrain_grand_prix,2018,2018-04-08,100.47057894736842,19,Opening,35.563,False,False,False,True
