Compound,AvgTyreLife,StdTyreLife,AvgLapTime,AvgLapsPerStint,AvgDegradation,AvgConsistency
HYPERSOFT,10.571428571428571,3.9940431835899015,103.98744369717585,8.0,0.6990384044526896,0.40753026671502596
Soft,37.578947368421055,9.77136286112345,101.3489365712223,37.526315789473685,1.0028545753729634,0.25680957943843385
ULTRASOFT,12.923076923076923,4.855607384964632,102.37020090961538,12.0,1.0622998712990857,0.2849695860580722
nan,0.0,,100.109,1.0,0.0,
