Driver,Team,LapNumber,LapTimeSeconds,Compound,TyreLife,Stint,TrackStatus,AirTemp,Humidity,IsWetLap,IsDryLap,Sector1TimeSeconds,Sector2TimeSeconds,Sector3TimeSeconds,DeltaToFastestLap,IsValidLap,Position,AvgLapTime,StdLapTime,FastestLap,SlowestLap,AvgDelta,ValidLapCount,ConsistencyScore,LapClassification
HAM,Mercedes,3,128.522,Soft,5,1,6,28.2,45.3,False,True,40.777,53.391,34.354,34.782,False,3.0,96.89345454545455,5.980021332856106,93.953,128.522,3.1534545454545517,45,0.9418701343392937,Outlier
HAR,Toro Rosso,3,126.814,SUPERSOFT,2,1,6,28.3,45.1,False,True,39.609,53.472,33.733,33.074,False,17.0,99.0653396226415,7.277120314708707,94.689,130.979,5.325339622641515,39,0.9315690052778928,Outlier
SAI,Renault,3,127.23,SUPERSOFT,5,1,6,28.3,45.1,False,True,40.04,53.073,34.117,33.49000000000001,False,11.0,99.03284905660378,6.259112936032452,95.535,127.23,5.292849056603778,41,0.9405546936577154,Outlier
ERI,Sauber,3,126.985,Soft,2,1,6,28.3,45.1,False,True,40.119,52.576,34.29,33.245000000000005,False,9.0,98.77909433962265,5.755290152627308,95.093,126.985,5.039094339622646,41,0.9449435687541261,Outlier
STR,Williams,3,127.78,Soft,2,1,6,28.3,45.1,False,True,39.903,53.24,34.637,34.040000000000006,False,14.0,99.06545283018868,5.737350666955684,95.266,127.78,5.325452830188684,43,0.9452557519884284,Outlier
GRO,Haas F1 Team,3,127.783,SUPERSOFT,2,1,6,28.3,45.1,False,True,39.606,53.224,34.953,34.043000000000006,False,13.0,99.1808679245283,6.868569944200498,94.053,127.783,5.440867924528306,36,0.9352323776321887,Outlier
VAN,McLaren,3,127.012,SUPERSOFT,2,1,6,28.3,45.1,False,True,39.632,52.753,34.627,33.272000000000006,False,8.0,98.69531481481481,6.233486864021406,95.131,127.012,4.955314814814819,42,0.9405931759032118,Outlier
LEC,Sauber,3,128.581,Soft,2,1,6,28.3,45.1,False,True,39.21,53.089,36.282,34.840999999999994,False,12.0,99.11660377358491,6.842146970572067,95.058,128.581,5.376603773584911,43,0.9354263152168263,Outlier
SIR,Williams,3,127.036,Soft,2,1,6,28.3,45.1,False,True,39.976,52.688,34.372,33.29600000000001,False,15.0,99.53920754716982,6.373817656145188,94.563,127.036,5.799207547169817,41,0.9398202662617771,Outlier
PER,Force India,3,127.478,Soft,2,1,6,28.3,45.1,False,True,40.47,52.48,34.528,33.738,False,16.0,99.0051111111111,6.172101879429971,95.075,127.478,5.265111111111116,42,0.9413171189468098,Outlier
VER,Red Bull Racing,3,128.112,SUPERSOFT,1,2,67,28.3,45.1,False,True,60.233,43.101,24.778,34.372,False,19.0,128.112,,128.112,128.112,34.372,0,1.0,Outlier
VET,Ferrari,4,116.55,SUPERSOFT,5,1,671,28.3,45.1,False,True,40.961,52.053,23.536,22.810000000000002,False,1.0,96.9186,6.08425066629986,94.453,130.679,3.1786000000000056,44,0.9409312399905212,Outlier
BOT,Mercedes,4,116.756,SUPERSOFT,6,1,671,28.3,45.1,False,True,40.769,52.028,23.959,23.016000000000005,False,2.0,96.9056,6.0962790612465,93.74,129.303,3.1656000000000044,44,0.9408139043985638,Outlier
RAI,Ferrari,4,117.964,SUPERSOFT,6,1,671,28.3,45.1,False,True,40.874,53.533,23.557,24.224000000000004,False,18.0,98.17887878787879,7.4989047106793185,94.337,128.006,4.438878787878792,23,0.9290399130032696,Outlier
GAS,Toro Rosso,4,117.989,SUPERSOFT,6,1,671,28.3,45.1,False,True,41.16,53.067,23.762,24.24900000000001,False,4.0,97.94069090909092,6.591774562602629,94.863,129.434,4.200690909090914,42,0.9369404085816035,Outlier
MAG,Haas F1 Team,4,117.549,SUPERSOFT,6,1,671,28.3,45.1,False,True,41.272,52.585,23.692,23.80900000000001,False,5.0,98.12835185185185,6.581526341744135,94.327,129.387,4.388351851851858,43,0.9371451246502677,Outlier
HUL,Renault,4,115.439,SUPERSOFT,6,1,671,28.3,45.1,False,True,40.872,50.12,24.447,21.698999999999998,False,6.0,98.58396296296296,6.607595240821496,94.667,128.657,4.843962962962968,41,0.9371851187143668,Outlier
OCO,Force India,4,116.201,SUPERSOFT,6,1,671,28.3,45.1,False,True,40.883,50.571,24.747,22.461,False,10.0,98.972,6.358850591589158,95.043,129.505,5.232000000000006,40,0.9396297423226456,Outlier
ALO,McLaren,4,114.298,Soft,3,1,671,28.3,45.1,False,True,40.206,49.555,24.537,20.558000000000007,False,7.0,98.59077358490565,6.631613600606595,94.168,128.668,4.850773584905665,40,0.9369752599424043,Outlier
HAM,Mercedes,4,113.636,Soft,6,1,671,28.3,45.1,False,True,40.026,49.207,24.403,19.896,False,3.0,96.89345454545455,5.980021332856106,93.953,128.522,3.1534545454545517,45,0.9418701343392937,Outlier
HAR,Toro Rosso,4,114.14,SUPERSOFT,3,1,671,28.3,45.1,False,True,40.412,49.968,23.76,20.400000000000006,False,17.0,99.0653396226415,7.277120314708707,94.689,130.979,5.325339622641515,39,0.9315690052778928,Outlier
SAI,Renault,4,113.417,SUPERSOFT,6,1,671,28.3,45.1,False,True,40.0,49.322,24.095,19.677000000000007,False,11.0,99.03284905660378,6.259112936032452,95.535,127.23,5.292849056603778,41,0.9405546936577154,Outlier
ERI,Sauber,4,113.274,Soft,3,1,671,28.3,45.1,False,True,40.031,48.932,24.311,19.534000000000006,False,9.0,98.77909433962265,5.755290152627308,95.093,126.985,5.039094339622646,41,0.9449435687541261,Outlier
STR,Williams,4,112.214,Soft,3,1,671,28.3,45.1,False,True,38.947,48.744,24.523,18.474000000000004,False,14.0,99.06545283018868,5.737350666955684,95.266,127.78,5.325452830188684,43,0.9452557519884284,Outlier
GRO,Haas F1 Team,4,111.907,SUPERSOFT,3,1,671,28.3,45.1,False,True,39.193,48.144,24.57,18.167,False,13.0,99.1808679245283,6.868569944200498,94.053,127.783,5.440867924528306,36,0.9352323776321887,Outlier
VAN,McLaren,4,110.675,SUPERSOFT,3,1,671,28.3,45.1,False,True,38.527,48.209,23.939,16.935000000000002,False,8.0,98.69531481481481,6.233486864021406,95.131,127.012,4.955314814814819,42,0.9405931759032118,Outlier
SIR,Williams,4,111.385,Soft,3,1,671,28.3,45.1,False,True,38.601,48.681,24.103,17.64500000000001,False,15.0,99.53920754716982,6.373817656145188,94.563,127.036,5.799207547169817,41,0.9398202662617771,Outlier
PER,Force India,4,110.919,Soft,3,1,671,28.3,45.1,False,True,38.236,48.545,24.138,17.179000000000002,False,16.0,99.0051111111111,6.172101879429971,95.075,127.478,5.265111111111116,42,0.9413171189468098,Outlier
LEC,Sauber,4,125.593,Medium,1,2,671,28.3,44.7,False,True,57.821,44.198,23.574,31.85300000000001,False,12.0,99.11660377358491,6.842146970572067,95.058,128.581,5.376603773584911,43,0.9354263152168263,Outlier
VET,Ferrari,5,95.721,SUPERSOFT,6,1,12,28.2,44.9,False,True,30.119,41.261,24.341,1.9810000000000088,False,1.0,96.9186,6.08425066629986,94.453,130.679,3.1786000000000056,44,0.9409312399905212,Outlier
BOT,Mercedes,5,96.329,SUPERSOFT,7,1,12,28.2,44.9,False,True,30.405,41.567,24.357,2.5889999999999986,False,2.0,96.9056,6.0962790612465,93.74,129.303,3.1656000000000044,44,0.9408139043985638,Outlier
RAI,Ferrari,5,95.96,SUPERSOFT,7,1,12,28.2,44.9,False,True,30.334,41.348,24.278,2.219999999999999,False,18.0,98.17887878787879,7.4989047106793185,94.337,128.006,4.438878787878792,23,0.9290399130032696,Outlier
GAS,Toro Rosso,5,97.616,SUPERSOFT,7,1,12,28.2,44.9,False,True,31.49,42.002,24.124,3.8760000000000048,False,4.0,97.94069090909092,6.591774562602629,94.863,129.434,4.200690909090914,42,0.9369404085816035,Outlier
MAG,Haas F1 Team,5,98.621,SUPERSOFT,7,1,12,28.2,44.9,False,True,31.642,42.516,24.463,4.881,False,5.0,98.12835185185185,6.581526341744135,94.327,129.387,4.388351851851858,43,0.9371451246502677,Outlier
HAM,Mercedes,5,96.932,Soft,7,1,12,28.2,44.9,False,True,30.206,42.346,24.38,3.1920000000000073,False,3.0,96.89345454545455,5.980021332856106,93.953,128.522,3.1534545454545517,45,0.9418701343392937,Outlier
HUL,Renault,5,98.243,SUPERSOFT,7,1,12,28.2,44.9,False,True,31.366,42.52,24.357,4.503,False,6.0,98.58396296296296,6.607595240821496,94.667,128.657,4.843962962962968,41,0.9371851187143668,Outlier
ALO,McLaren,5,98.294,Soft,4,1,12,28.2,44.9,False,True,31.114,42.77,24.41,4.554000000000002,False,7.0,98.59077358490565,6.631613600606595,94.168,128.668,4.850773584905665,40,0.9369752599424043,Outlier
OCO,Force India,5,99.566,SUPERSOFT,7,1,12,28.2,44.9,False,True,32.066,42.983,24.517,5.826000000000008,False,10.0,98.972,6.358850591589158,95.043,129.505,5.232000000000006,40,0.9396297423226456,Outlier
HAR,Toro Rosso,5,98.427,SUPERSOFT,4,1,12,28.2,44.9,False,True,31.122,42.891,24.414,4.687000000000012,False,17.0,99.0653396226415,7.277120314708707,94.689,130.979,5.325339622641515,39,0.9315690052778928,Outlier
SAI,Renault,5,98.483,SUPERSOFT,7,1,12,28.2,44.9,False,True,31.056,42.976,24.451,4.743000000000009,False,11.0,99.03284905660378,6.259112936032452,95.535,127.23,5.292849056603778,41,0.9405546936577154,Outlier
ERI,Sauber,5,98.608,Soft,4,1,12,28.2,44.9,False,True,30.818,42.95,24.84,4.868000000000009,False,9.0,98.77909433962265,5.755290152627308,95.093,126.985,5.039094339622646,41,0.9449435687541261,Outlier
GRO,Haas F1 Team,5,97.96,SUPERSOFT,4,1,12,28.2,44.9,False,True,30.563,42.769,24.628,4.219999999999999,False,13.0,99.1808679245283,6.868569944200498,94.053,127.783,5.440867924528306,36,0.9352323776321887,Outlier
VAN,McLaren,5,97.953,SUPERSOFT,4,1,12,28.2,44.9,False,True,30.912,42.478,24.563,4.213000000000008,False,8.0,98.69531481481481,6.233486864021406,95.131,127.012,4.955314814814819,42,0.9405931759032118,Outlier
STR,Williams,5,100.335,Soft,4,1,12,28.2,44.9,False,True,31.012,44.679,24.644,6.594999999999999,False,14.0,99.06545283018868,5.737350666955684,95.266,127.78,5.325452830188684,43,0.9452557519884284,Outlier
PER,Force India,5,97.632,Soft,4,1,12,28.2,44.9,False,True,30.643,42.536,24.453,3.89200000000001,False,16.0,99.0051111111111,6.172101879429971,95.075,127.478,5.265111111111116,42,0.9413171189468098,Outlier
SIR,Williams,5,99.52,Soft,4,1,12,28.2,44.9,False,True,31.558,43.449,24.513,5.780000000000001,False,15.0,99.53920754716982,6.373817656145188,94.563,127.036,5.799207547169817,41,0.9398202662617771,Outlier
LEC,Sauber,5,96.911,Medium,2,2,12,28.2,44.9,False,True,30.857,41.588,24.466,3.1710000000000065,False,12.0,99.11660377358491,6.842146970572067,95.058,128.581,5.376603773584911,43,0.9354263152168263,Outlier
VET,Ferrari,6,95.369,SUPERSOFT,7,1,21,28.2,45.0,False,True,30.443,41.306,23.62,1.6290000000000049,False,1.0,96.9186,6.08425066629986,94.453,130.679,3.1786000000000056,44,0.9409312399905212,Outlier
BOT,Mercedes,6,95.692,SUPERSOFT,8,1,21,28.2,45.0,False,True,30.327,41.765,23.6,1.9519999999999982,False,2.0,96.9056,6.0962790612465,93.74,129.303,3.1656000000000044,44,0.9408139043985638,Outlier
