Driver,Team,LapNumber,LapTimeSeconds,Compound,TyreLife,Stint,TrackStatus,AirTemp,Humidity,IsWetLap,IsDryLap,Sector1TimeSeconds,Sector2TimeSeconds,Sector3TimeSeconds,DeltaToFastestLap,IsValidLap,Position,AvgLapTime,StdLapTime,FastestLap,SlowestLap,AvgDelta,ValidLapCount,ConsistencyScore,LapClassification
GAS,Toro Rosso,2,83.165,Soft,1,1,,26.7,50.6,False,True,18.128,39.028,26.009,7.6200000000000045,False,14.0,84.55118461538461,9.280640094257217,77.762,119.833,9.006184615384614,23,0.9010928315315649,Outlier
RIC,Red Bull Racing,2,83.04,Medium,1,1,,26.7,50.6,False,True,18.434,38.705,25.901,7.4950000000000045,False,20.0,79.76938461538461,1.1603548449305774,78.262,83.04,4.224384615384614,0,0.9856621947300401,Outlier
VAN,McLaren,2,83.372,Soft,1,1,,26.7,50.6,False,True,18.438,38.665,26.269,7.826999999999998,False,13.0,83.3804696969697,8.799897646641996,77.537,121.907,7.835469696969695,24,0.9045360969994893,Outlier
VET,Ferrari,3,77.909,ULTRASOFT,4,1,,26.9,49.3,False,True,17.013,36.914,23.982,2.3640000000000043,False,18.0,79.05742000000001,2.6627003869403385,77.29,92.038,3.5124199999999983,18,0.9674168323011201,Outlier
BOT,Mercedes,3,78.253,ULTRASOFT,5,1,,26.7,50.4,False,True,17.176,36.972,24.105,2.7079999999999984,False,2.0,82.91527272727274,14.179361806779331,75.721,145.527,7.3702727272727255,28,0.8539634875312653,Outlier
RAI,Ferrari,3,78.655,ULTRASOFT,5,1,,26.7,50.4,False,True,17.159,37.355,24.141,3.1099999999999994,False,3.0,82.92818181818183,14.051537290011634,75.99,138.425,7.383181818181817,28,0.8551084967122319,Outlier
VER,Red Bull Racing,3,78.675,ULTRASOFT,5,1,,26.7,50.4,False,True,17.183,37.415,24.077,3.1299999999999955,False,4.0,82.93053030303031,11.713492592495733,75.852,129.66,7.385530303030302,25,0.8762363196942102,Outlier
MAG,Haas F1 Team,3,80.059,ULTRASOFT,6,1,,26.7,50.4,False,True,17.594,37.546,24.919,4.513999999999996,False,11.0,83.32210606060606,11.228210639180618,77.697,145.657,7.777106060606059,28,0.8812461868865855,Outlier
HUL,Renault,3,80.322,ULTRASOFT,5,1,,26.7,50.4,False,True,17.468,37.811,25.043,4.777000000000001,False,5.0,83.18351515151515,9.999365406391352,77.91,133.756,7.63851515151515,28,0.8926909605442228,Outlier
GRO,Haas F1 Team,3,80.461,ULTRASOFT,6,1,,26.7,50.4,False,True,17.611,37.792,25.058,4.915999999999997,False,6.0,83.20874242424243,10.770138255395162,76.716,133.227,7.663742424242423,28,0.8853983131368713,Outlier
PER,Force India,3,80.576,ULTRASOFT,5,1,,26.7,50.4,False,True,17.767,37.575,25.234,5.030999999999992,False,7.0,83.22607575757576,10.32636510522847,77.867,129.004,7.681075757575755,28,0.8896195009986729,Outlier
SAI,Renault,3,80.689,ULTRASOFT,5,1,,26.7,50.4,False,True,17.695,37.615,25.379,5.143999999999991,False,12.0,83.25275757575757,9.36847086128723,77.43,120.854,7.707757575757575,27,0.8988517965116923,Outlier
LEC,Sauber,3,80.537,ULTRASOFT,5,1,,26.7,50.4,False,True,17.746,37.512,25.279,4.992000000000004,False,15.0,84.3565625,10.727649549326943,77.852,129.832,8.811562499999999,22,0.8871773839408613,Outlier
HAM,Mercedes,3,79.972,Soft,2,1,,26.7,50.4,False,True,17.9,37.274,24.798,4.4269999999999925,False,1.0,82.7240303030303,13.827674381437665,75.545,137.019,7.179030303030301,26,0.8567847721940626,Outlier
ALO,McLaren,3,81.43,Soft,2,1,,26.7,50.4,False,True,17.742,38.36,25.328,5.885000000000005,False,16.0,84.741796875,10.157434137599546,77.741,128.538,9.196796874999999,19,0.8929661070040603,Outlier
OCO,Force India,3,81.212,ULTRASOFT,2,1,,26.7,50.4,False,True,17.902,37.647,25.663,5.667000000000002,False,8.0,83.2069696969697,9.377503451542045,77.941,129.098,7.661969696969696,28,0.8987140809615032,Outlier
ERI,Sauber,3,80.849,Soft,2,1,,26.7,50.4,False,True,17.944,37.958,24.947,5.304000000000002,False,9.0,83.19383333333333,9.035637168088,77.745,129.08,7.648833333333332,26,0.9020309113891231,Outlier
