Driver,Team,LapNumber,LapTime,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Stint,PitInTime,PitOutTime,TrackStatus,IsAccurate,Time,LapTimeSeconds,Sector1TimeSeconds,Sector2TimeSeconds,Sector3TimeSeconds,LapStartTime,WeatherTime,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,IsWetLap,IsDryLap,IsWetRace,CircuitName,CircuitShort,CircuitCountry,TrackLengthKM,AltitudeM,CircuitType,PitLap,PitDuration,Sector1Pct,Sector2Pct,Sector3Pct,BestSector,IsValidLap,GrandPrix,GP_Slug,SeasonYear,EventDate,AvgLapTime,StintLength,StintType,DeltaToFastestLap,IsSC,IsVSC,IsRedFlag,IsDNF
BOT,Mercedes,2,0 days 00:01:31.644000,0 days 00:00:29.281000,0 days 00:00:37.101000,0 days 00:00:25.262000,Medium,7,1,,,1,True,0 days 00:36:14.923000,91.644,29.281,37.101,25.262,2174.923,2183.566,19.1,63.0,1006.3,False,31.8,47,0.4,False,True,False,FORMULA 1 ROLEX BRITISH GRAND PRIX 2019,Silverstone,Great Britain,,,Permanent,,,0.3195080965475099,0.4048382872855833,0.2756536161669067,3,False,British Grand Prix,british_grand_prix,2019,2019-07-14,91.0858,15,Opening,4.2379999999999995,False,False,False,True
HAM,Mercedes,2,0 days 00:01:31.923000,0 days 00:00:29.161000,0 days 00:00:37.504000,0 days 00:00:25.258000,Medium,6,1,,,1,True,0 days 00:36:15.636000,91.923,29.161,37.504,25.258,2175.636,2183.566,19.1,63.0,1006.3,False,31.8,47,0.4,False,True,False,FORMULA 1 ROLEX BRITISH GRAND PRIX 2019,Silverstone,Great Britain,,,Permanent,,,0.3172329014501267,0.4079936468566082,0.274773451693265,3,False,British Grand Prix,british_grand_prix,2019,2019-07-14,91.41773684210526,19,Opening,4.554000000000002,False,False,False,True
LEC,Ferrari,2,0 days 00:01:32.158000,0 days 00:00:29.125000,0 days 00:00:37.666000,0 days 00:00:25.367000,Soft,5,1,,,1,True,0 days 00:36:17.021000,92.158,29.125,37.666,25.367,2177.021,2183.566,19.1,63.0,1006.3,False,31.8,47,0.4,False,True,False,FORMULA 1 ROLEX BRITISH GRAND PRIX 2019,Silverstone,Great Britain,,,Permanent,,,0.3160333340567287,0.40871112654354474,0.2752555393997266,3,False,British Grand Prix,british_grand_prix,2019,2019-07-14,91.72666666666667,12,Opening,2.844999999999999,False,False,False,True
VER,Red Bull Racing,2,0 days 00:01:32.195000,0 days 00:00:29.184000,0 days 00:00:37.483000,0 days 00:00:25.528000,Medium,7,1,,,1,True,0 days 00:36:17.734000,92.195,29.184,37.483,25.528,2177.734,2183.566,19.1,63.0,1006.3,False,31.8,47,0.4,False,True,False,FORMULA 1 ROLEX BRITISH GRAND PRIX 2019,Silverstone,Great Britain,,,Permanent,,,0.31654645045826785,0.40656217799229893,0.2768913715494333,3,False,British Grand Prix,british_grand_prix,2019,2019-07-14,91.71841666666667,12,Opening,2.9229999999999876,False,False,False,True
VET,Ferrari,2,0 days 00:01:32.383000,0 days 00:00:29.257000,0 days 00:00:37.791000,0 days 00:00:25.335000,Soft,5,1,,,1,True,0 days 00:36:18.561000,92.383,29.257,37.791,25.335,2178.561,2183.566,19.1,63.0,1006.3,False,31.8,47,0.4,False,True,False,FORMULA 1 ROLEX BRITISH GRAND PRIX 2019,Silverstone,Great Britain,,,Permanent,,,0.31669246506391874,0.40906876806338827,0.27423876687269305,3,False,British Grand Prix,british_grand_prix,2019,2019-07-14,92.45542105263158,19,Opening,3.6499999999999915,False,False,False,True
GAS,Red Bull Racing,2,0 days 00:01:32.305000,0 days 00:00:29.133000,0 days 00:00:37.679000,0 days 00:00:25.493000,Medium,7,1,,,1,True,0 days 00:36:19.361000,92.305,29.133,37.679,25.493,2179.361,2183.566,19.1,63.0,1006.3,False,31.8,47,0.4,False,True,False,FORMULA 1 ROLEX BRITISH GRAND PRIX 2019,Silverstone,Great Britain,,,Permanent,,,0.31561670548724335,0.4082010725312821,0.2761822219814744,3,False,British Grand Prix,british_grand_prix,2019,2019-07-14,91.73818181818181,11,Opening,2.76100000000001,False,False,False,True
NOR,McLaren,2,0 days 00:01:33.180000,0 days 00:00:29.371000,0 days 00:00:38.070000,0 days 00:00:25.739000,Soft,5,1,,,1,True,0 days 00:36:21.319000,93.18,29.371,38.07,25.739,2181.319,2183.566,19.1,63.0,1006.3,False,31.8,47,0.4,False,True,False,FORMULA 1 ROLEX BRITISH GRAND PRIX 2019,Silverstone,Great Britain,,,Permanent,,,0.3152071259927023,0.4085640695428203,0.27622880446447734,3,False,British Grand Prix,british_grand_prix,2019,2019-07-14,92.57525,12,Opening,3.544000000000011,False,False,False,True
RIC,Renault,2,0 days 00:01:33.528000,0 days 00:00:29.452000,0 days 00:00:38.424000,0 days 00:00:25.652000,Soft,5,1,,,1,True,0 days 00:36:21.989000,93.528,29.452,38.424,25.652,2181.989,2183.566,19.1,63.0,1006.3,False,31.8,47,0.4,False,True,False,FORMULA 1 ROLEX BRITISH GRAND PRIX 2019,Silverstone,Great Britain,,,Permanent,,,0.3149003506971174,0.4108288426995124,0.2742708066033701,3,False,British Grand Prix,british_grand_prix,2019,2019-07-14,92.62609090909092,11,Opening,3.9040000000000106,False,False,False,True
HUL,Renault,2,0 days 00:01:33.790000,0 days 00:00:29.379000,0 days 00:00:38.651000,0 days 00:00:25.760000,Soft,5,1,,,1,True,0 days 00:36:22.800000,93.79,29.379,38.651,25.76,2182.8,2183.566,19.1,63.0,1006.3,False,31.8,47,0.4,False,True,False,FORMULA 1 ROLEX BRITISH GRAND PRIX 2019,Silverstone,Great Britain,,,Permanent,,,0.3132423499306962,0.41210150335856705,0.27465614671073674,3,False,British Grand Prix,british_grand_prix,2019,2019-07-14,93.03316666666666,12,Opening,3.841000000000008,False,False,False,True
ALB,Toro Rosso,2,0 days 00:01:34.078000,0 days 00:00:29.607000,0 days 00:00:38.670000,0 days 00:00:25.801000,Soft,7,1,,,1,True,0 days 00:36:23.504000,94.078,29.607,38.67,25.801,2183.504,2183.566,19.1,63.0,1006.3,False,31.8,47,0.4,False,True,False,FORMULA 1 ROLEX BRITISH GRAND PRIX 2019,Silverstone,Great Britain,,,Permanent,,,0.3147069453007079,0.41104190140096514,0.2742511532983269,3,False,British Grand Prix,british_grand_prix,2019,2019-07-14,92.92458333333333,12,Opening,3.206000000000003,False,False,False,True
