Driver,Team,LapNumber,LapTimeSeconds,Compound,TyreLife,Stint,TrackStatus,AirTemp,Humidity,IsWetLap,IsDryLap,Sector1TimeSeconds,Sector2TimeSeconds,Sector3TimeSeconds,DeltaToFastestLap,IsValidLap,Position,AvgLapTime,StdLapTime,FastestLap,SlowestLap,AvgDelta,ValidLapCount,ConsistencyScore,LapClassification
VER,Red Bull Racing,4,101.191,Soft,4,1,1,21.5,39.5,False,True,27.085,40.363,33.743,3.7990000000000066,True,2.0,100.9135090909091,5.587394393310475,98.246,136.625,3.521509090909095,48,0.9475366479483587,Normal
OCO,Racing Point,4,104.144,ULTRASOFT,7,1,1,21.5,39.5,False,True,27.456,41.423,35.265,6.7520000000000095,True,19.0,102.73963636363636,5.68969135192188,99.992,135.171,5.347636363636368,49,0.9475262692133665,Normal
PER,Racing Point,4,103.312,ULTRASOFT,7,1,1,21.5,39.5,False,True,27.689,40.677,34.946,5.920000000000002,True,8.0,102.80659259259258,5.687050946878968,99.569,133.577,5.414592592592597,48,0.9475817129801716,Normal
MAG,Haas F1 Team,4,103.367,SUPERSOFT,4,1,1,21.5,39.5,False,True,27.691,41.082,34.594,5.9750000000000085,True,20.0,102.71732727272727,5.511580925498279,98.963,134.061,5.325327272727278,49,0.9490747803220597,Normal
VET,Ferrari,4,101.964,SUPERSOFT,7,1,1,21.5,39.5,False,True,27.122,40.58,34.262,4.572000000000003,True,4.0,101.15578181818182,5.578656969302271,98.28,133.749,3.7637818181818217,48,0.9477332992736321,Normal
SIR,Williams,4,103.836,SUPERSOFT,4,1,1,21.5,39.5,False,True,27.541,41.191,35.104,6.444000000000003,True,13.0,104.0242962962963,6.628824915443815,100.522,146.989,6.632296296296301,48,0.940093647220676,Normal
HAR,Toro Rosso,4,104.082,SUPERSOFT,4,1,1,21.5,39.5,False,True,27.698,41.125,35.259,6.689999999999998,True,9.0,103.3045185185185,5.589782031531107,99.915,135.503,5.912518518518522,48,0.9486678182118268,Normal
VAN,McLaren,4,103.95,SUPERSOFT,4,1,1,21.5,39.5,False,True,27.727,41.023,35.2,6.558000000000007,True,11.0,103.34201851851851,6.689569996307657,99.24,145.522,5.950018518518523,48,0.9392031862249605,Normal
ERI,Sauber,4,103.836,Soft,4,1,1,21.5,39.5,False,True,27.7,41.142,34.994,6.444000000000003,True,10.0,103.2805925925926,5.415837190351722,100.098,133.559,5.888592592592597,48,0.9501746542994411,Normal
GAS,Toro Rosso,4,105.102,SUPERSOFT,4,1,1,21.5,39.5,False,True,28.886,41.256,34.96,7.710000000000008,True,12.0,103.7587037037037,6.638231361489694,99.646,145.175,6.366703703703708,48,0.9398694233896115,Normal
LEC,Sauber,4,102.861,Soft,2,2,1,21.5,39.5,False,True,27.559,40.775,34.527,5.469000000000008,True,15.0,105.86550000000001,7.848246321796116,101.982,133.101,8.473500000000005,24,0.9309824310986419,Normal
STR,Williams,4,103.359,Soft,5,3,1,21.5,39.5,False,True,27.93,40.776,34.653,5.966999999999999,True,14.0,104.70890384615385,7.4354806911335825,100.433,138.96,7.316903846153849,43,0.933697253573483,Normal
RAI,Ferrari,5,100.126,ULTRASOFT,8,1,1,21.5,39.5,False,True,27.061,39.881,33.184,2.734000000000009,True,1.0,101.07734545454545,5.971262271847711,98.482,138.251,3.685345454545459,48,0.9442191505459863,Normal
HAM,Mercedes,5,100.452,SUPERSOFT,10,1,1,21.5,39.5,False,True,26.708,39.889,33.855,3.0600000000000023,True,3.0,101.08523636363637,6.2369717455034825,97.392,135.391,3.6932363636363674,48,0.9418855439578648,Normal
BOT,Mercedes,5,101.114,SUPERSOFT,8,1,1,21.5,39.5,False,True,26.986,40.03,34.098,3.7220000000000084,True,5.0,101.46998181818182,5.769455964758975,98.47,137.376,4.077981818181823,48,0.9462002404708918,Normal
RIC,Red Bull Racing,5,100.933,SUPERSOFT,8,1,1,21.5,39.5,False,True,27.171,40.145,33.617,3.541000000000011,True,16.0,101.31371428571428,0.2520923866929923,100.933,101.683,3.9217142857142915,6,0.9975179403880865,Peak
HUL,Renault,5,102.171,ULTRASOFT,8,1,1,21.8,39.5,False,True,27.579,40.352,34.24,4.779000000000011,True,6.0,102.55483636363635,5.707852760836942,99.548,136.077,5.162836363636368,48,0.9472777481605464,Normal
SAI,Renault,5,102.439,SUPERSOFT,5,1,1,21.8,39.5,False,True,27.243,40.708,34.488,5.046999999999997,True,7.0,102.68187272727272,5.764659014857321,99.858,134.111,5.289872727272731,48,0.946843306814414,Normal
VER,Red Bull Racing,5,100.863,Soft,5,1,1,21.8,39.5,False,True,26.904,40.21,33.749,3.4710000000000036,True,2.0,100.9135090909091,5.587394393310475,98.246,136.625,3.521509090909095,48,0.9475366479483587,Normal
OCO,Racing Point,5,102.689,ULTRASOFT,8,1,1,21.8,39.5,False,True,27.431,40.77,34.488,5.296999999999997,True,19.0,102.73963636363636,5.68969135192188,99.992,135.171,5.347636363636368,49,0.9475262692133665,Normal
PER,Racing Point,5,102.756,ULTRASOFT,8,1,1,21.8,39.5,False,True,27.631,40.429,34.696,5.364000000000004,True,8.0,102.80659259259258,5.687050946878968,99.569,133.577,5.414592592592597,48,0.9475817129801716,Normal
VET,Ferrari,5,101.474,SUPERSOFT,8,1,1,21.8,39.5,False,True,27.241,40.112,34.121,4.082000000000008,True,4.0,101.15578181818182,5.578656969302271,98.28,133.749,3.7637818181818217,48,0.9477332992736321,Normal
MAG,Haas F1 Team,5,104.372,SUPERSOFT,5,1,1,21.8,39.5,False,True,28.617,41.329,34.426,6.980000000000004,True,20.0,102.71732727272727,5.511580925498279,98.963,134.061,5.325327272727278,49,0.9490747803220597,Normal
SIR,Williams,5,103.389,SUPERSOFT,5,1,1,21.8,39.5,False,True,27.601,41.029,34.759,5.997,True,13.0,104.0242962962963,6.628824915443815,100.522,146.989,6.632296296296301,48,0.940093647220676,Normal
HAR,Toro Rosso,5,103.46,SUPERSOFT,5,1,1,21.8,39.5,False,True,27.758,40.934,34.768,6.067999999999998,True,9.0,103.3045185185185,5.589782031531107,99.915,135.503,5.912518518518522,48,0.9486678182118268,Normal
