Driver,Team,LapNumber,LapTimeSeconds,Compound,TyreLife,Stint,TrackStatus,AirTemp,Humidity,IsWetLap,IsDryLap,Sector1TimeSeconds,Sector2TimeSeconds,Sector3TimeSeconds,DeltaToFastestLap,IsValidLap,Position,AvgLapTime,StdLapTime,FastestLap,SlowestLap,AvgDelta,ValidLapCount,ConsistencyScore,LapClassification
BOT,Mercedes,2,89.662,Soft,5,1,1,23.6,70.1,False,True,30.155,23.778,35.729,4.082000000000008,True,1.0,88.30722807017543,2.6285173239024204,85.58,106.05,2.727228070175441,54,0.9710947844270532,Normal
HAM,Mercedes,2,89.759,Soft,5,1,1,23.6,70.1,False,True,30.224,23.854,35.681,4.179000000000002,True,2.0,88.65480701754386,2.6667813360370567,86.057,106.079,3.0748070175438613,54,0.970797908970749,Normal
VET,Ferrari,2,90.095,Soft,5,1,1,23.6,70.1,False,True,30.307,23.917,35.871,4.515000000000001,True,4.0,89.27733333333333,2.489090240668363,87.954,106.627,3.697333333333335,54,0.9728758063818285,Normal
VER,Red Bull Racing,2,90.053,Soft,5,1,1,23.6,70.1,False,True,30.33,23.855,35.868,4.472999999999999,True,3.0,88.65884210526316,2.614185456241397,86.256,105.97,3.0788421052631594,54,0.9713586201084453,Normal
LEC,Ferrari,2,90.636,Soft,5,1,1,23.6,70.1,False,True,30.491,23.992,36.153,5.055999999999997,True,5.0,89.26085714285715,2.8194952831930853,86.926,107.729,3.6808571428571435,53,0.9693800554742943,Normal
MAG,Haas F1 Team,2,90.912,Soft,5,1,1,23.6,70.1,False,True,30.448,24.296,36.168,5.332000000000008,True,6.0,89.75856140350878,2.795637488107552,88.182,108.686,4.178561403508774,54,0.969794590395825,Normal
GRO,Haas F1 Team,2,91.05,Soft,5,1,1,23.6,70.1,False,True,30.651,24.112,36.287,5.469999999999999,True,18.0,91.45664285714285,5.051781381550882,88.462,116.519,5.876642857142861,26,0.947654503517161,Normal
HUL,Renault,2,91.205,Soft,2,1,1,23.6,70.1,False,True,30.746,24.107,36.352,5.625,True,7.0,89.872,2.643973607350046,88.444,107.604,4.292000000000002,53,0.9714214367070123,Normal
RAI,Alfa Romeo Racing,2,91.184,Soft,5,1,1,23.6,70.1,False,True,30.599,24.132,36.453,5.603999999999999,True,8.0,89.87860714285715,2.917739434304147,88.27,109.402,4.298607142857144,53,0.9685576044539855,Normal
NOR,McLaren,2,91.414,Soft,5,1,1,23.6,70.1,False,True,30.609,24.234,36.571,5.834000000000003,True,12.0,90.60967857142857,2.678407220767547,88.555,108.026,5.029678571428573,52,0.9712888607583414,Normal
