Driver,Team,LapNumber,LapTime,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Stint,PitInTime,PitOutTime,TrackStatus,IsAccurate,Time,LapTimeSeconds,Sector1TimeSeconds,Sector2TimeSeconds,Sector3TimeSeconds,LapStartTime,WeatherTime,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,IsWetLap,IsDryLap,IsWetRace,CircuitName,CircuitShort,CircuitCountry,TrackLengthKM,AltitudeM,CircuitType,PitLap,PitDuration,Sector1Pct,Sector2Pct,Sector3Pct,BestSector,IsValidLap,GrandPrix,GP_Slug,SeasonYear,EventDate,AvgLapTime,StintLength,StintType,DeltaToFastestLap,IsSC,IsVSC,IsRedFlag,IsDNF
VER,Red Bull Racing,2,0 days 00:02:22.406000,0 days 00:00:45.874000,0 days 00:01:01.922000,0 days 00:00:34.610000,Medium,5,1,,,4,False,0 days 00:41:30.799000,142.406,45.874,61.922,34.61,2490.799,2503.058,20.5,54.5,1014.8,False,27.9,8,1.0,False,True,False,FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2021,Sakhir,Bahrain,,,Permanent,,,0.32213530328778284,0.43482718424785466,0.24303751246436245,3,False,Bahrain Grand Prix,bahrain_grand_prix,2021,2021-03-28,100.70219999999999,15,Opening,49.17800000000001,True,False,False,True
HAM,Mercedes,2,0 days 00:02:22.712000,0 days 00:00:46.763000,0 days 00:01:01.387000,0 days 00:00:34.562000,Medium,5,1,,,4,False,0 days 00:41:32.398000,142.712,46.763,61.387,34.562,2492.398,2503.058,20.5,54.5,1014.8,False,27.9,8,1.0,False,True,False,FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2021,Sakhir,Bahrain,,,Permanent,,,0.3276739166993666,0.4301460283648187,0.2421800549358148,3,False,Bahrain Grand Prix,bahrain_grand_prix,2021,2021-03-28,102.26854545454545,11,Opening,48.69699999999999,True,False,False,True
LEC,Ferrari,2,0 days 00:02:21.183000,0 days 00:00:44.935000,0 days 00:01:00.775000,0 days 00:00:35.473000,Soft,5,1,,,4,False,0 days 00:41:34.029000,141.183,44.935,60.775,35.473,2494.029,2503.058,20.5,54.5,1014.8,False,27.9,8,1.0,False,True,False,FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2021,Sakhir,Bahrain,,,Permanent,,,0.318274863120914,0.4304696741109057,0.25125546276818034,3,False,Bahrain Grand Prix,bahrain_grand_prix,2021,2021-03-28,104.0548,10,Opening,46.19499999999999,True,False,False,True
BOT,Mercedes,2,0 days 00:02:21.478000,0 days 00:00:44.932000,0 days 00:01:00.820000,0 days 00:00:35.726000,Medium,5,1,,,4,False,0 days 00:41:35.398000,141.478,44.932,60.82,35.726,2495.398,2503.058,20.5,54.5,1014.8,False,27.9,8,1.0,False,True,False,FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2021,Sakhir,Bahrain,,,Permanent,,,0.3175900139951088,0.42989015960078597,0.2525198264041052,3,False,Bahrain Grand Prix,bahrain_grand_prix,2021,2021-03-28,101.30514285714285,14,Opening,49.388000000000005,True,False,False,True
GAS,AlphaTauri,2,0 days 00:02:22.263000,0 days 00:00:45.220000,0 days 00:01:00.086000,0 days 00:00:36.957000,Medium,5,1,,,4,False,0 days 00:41:37.108000,142.263,45.22,60.086,36.957,2497.108,2503.058,20.5,54.5,1014.8,False,27.9,8,1.0,False,True,False,FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2021,Sakhir,Bahrain,,,Permanent,,,0.31786198800812576,0.42235858937320314,0.25977942261867104,3,False,Bahrain Grand Prix,bahrain_grand_prix,2021,2021-03-28,134.5175,2,Opening,48.173,True,False,False,True
NOR,McLaren,2,0 days 00:02:20.999000,0 days 00:00:44.275000,0 days 00:01:00.446000,0 days 00:00:36.278000,Soft,5,1,,,4,False,0 days 00:41:37.891000,140.999,44.275,60.446,36.278,2497.891,2503.058,20.5,54.5,1014.8,False,27.9,8,1.0,False,True,False,FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2021,Sakhir,Bahrain,,,Permanent,,,0.3140093192150299,0.4286980758728785,0.25729260491209155,3,False,Bahrain Grand Prix,bahrain_grand_prix,2021,2021-03-28,103.82000000000001,10,Opening,46.602999999999994,True,False,False,True
RIC,McLaren,2,0 days 00:02:20.642000,0 days 00:00:44.746000,0 days 00:00:59.831000,0 days 00:00:36.065000,Soft,5,1,,,4,False,0 days 00:41:39.335000,140.642,44.746,59.831,36.065,2499.335,2503.058,20.5,54.5,1014.8,False,27.9,8,1.0,False,True,False,FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2021,Sakhir,Bahrain,,,Permanent,,,0.318155316335092,0.42541346112825473,0.25643122253665335,3,False,Bahrain Grand Prix,bahrain_grand_prix,2021,2021-03-28,103.41527272727272,11,Opening,45.709999999999994,True,False,False,True
ALO,Alpine,2,0 days 00:02:19.776000,0 days 00:00:44.698000,0 days 00:00:59.802000,0 days 00:00:35.276000,Soft,5,1,,,4,False,0 days 00:41:40.297000,139.776,44.698,59.802,35.276,2500.297,2503.058,20.5,54.5,1014.8,False,27.9,8,1.0,False,True,False,FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2021,Sakhir,Bahrain,,,Permanent,,,0.3197830815018315,0.42784168956043955,0.25237522893772896,3,False,Bahrain Grand Prix,bahrain_grand_prix,2021,2021-03-28,104.78877777777778,9,Opening,43.71300000000001,True,False,False,True
STR,Aston Martin,2,0 days 00:02:19.603000,0 days 00:00:44.098000,0 days 00:00:59.651000,0 days 00:00:35.854000,Soft,5,1,,,4,False,0 days 00:41:42.147000,139.603,44.098,59.651,35.854,2502.147,2503.058,20.5,54.5,1014.8,False,27.9,8,1.0,False,True,False,FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2021,Sakhir,Bahrain,,,Permanent,,,0.3158814638653897,0.42729024447898684,0.25682829165562343,3,False,Bahrain Grand Prix,bahrain_grand_prix,2021,2021-03-28,108.06118181818182,11,Opening,44.738000000000014,True,False,False,True
SAI,Ferrari,2,0 days 00:02:19.070000,0 days 00:00:43.295000,0 days 00:00:59.385000,0 days 00:00:36.390000,Soft,5,1,,,4,False,0 days 00:41:43.500000,139.07,43.295,59.385,36.39,2503.5,2503.058,20.5,54.5,1014.8,False,27.9,8,1.0,False,True,False,FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2021,Sakhir,Bahrain,,,Permanent,,,0.3113180412741785,0.42701517221543106,0.2616667865103905,3,False,Bahrain Grand Prix,bahrain_grand_prix,2021,2021-03-28,105.83857142857143,14,Opening,44.56099999999999,True,False,False,True
