Driver,Team,LapNumber,LapTime,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Stint,PitInTime,PitOutTime,TrackStatus,IsAccurate,Time,LapTimeSeconds,Sector1TimeSeconds,Sector2TimeSeconds,Sector3TimeSeconds,LapStartTime,WeatherTime,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,IsWetLap,IsDryLap,PitLap,PitDuration,Sector1Pct,Sector2Pct,Sector3Pct,BestSector,IsValidLap,GrandPrix,SeasonYear,AvgLapTime,StintLength
ALB,Williams,6,0 days 00:01:18.745000,0 days 00:00:22.545000,0 days 00:00:25.143000,0 days 00:00:31.057000,Medium,7,1,,,1,True,0 days 01:10:09.091000,78.745,22.545,25.143,31.057,4209.091,4199.736,18.5,62.0,1011.5,False,30.8,359,1.8,False,True,,,0.2863038923106229,0.31929646326750905,0.39439964442186803,1,False,canadian_grand_prix,2023,83.108,11
SAI,Ferrari,6,0 days 00:01:18.599000,0 days 00:00:22.510000,0 days 00:00:25.105000,0 days 00:00:30.984000,Medium,6,1,,,1,True,0 days 01:10:09.524000,78.599,22.51,25.105,30.984,4209.524,4199.736,18.5,62.0,1011.5,False,30.8,359,1.8,False,True,,,0.2863904120917569,0.31940609931424063,0.39420348859400245,1,False,canadian_grand_prix,2023,84.42943243243244,37
PER,Red Bull Racing,6,0 days 00:01:18.734000,0 days 00:00:22.484000,0 days 00:00:25.242000,0 days 00:00:31.008000,Hard,6,1,,,1,True,0 days 01:10:10.078000,78.734,22.484,25.242,31.008,4210.078,4199.736,18.5,62.0,1011.5,False,30.8,359,1.8,False,True,,,0.2855691315060838,0.32059847080041665,0.39383239769349965,1,False,canadian_grand_prix,2023,84.77236111111111,36
GAS,Alpine,6,0 days 00:01:18.298000,0 days 00:00:22.006000,0 days 00:00:25.134000,0 days 00:00:31.158000,Soft,6,1,,,1,True,0 days 01:10:10.807000,78.298,22.006,25.134,31.158,4210.807,4199.736,18.5,62.0,1011.5,False,30.8,359,1.8,False,True,,,0.28105443306342437,0.32100436792766096,0.39794119900891467,1,False,canadian_grand_prix,2023,82.83933333333333,9
STR,Aston Martin,6,0 days 00:01:18.383000,0 days 00:00:22.145000,0 days 00:00:25.193000,0 days 00:00:31.045000,Medium,6,1,,,1,True,0 days 01:10:11.341000,78.383,22.145,25.193,31.045,4211.341,4199.736,18.5,62.0,1011.5,False,30.8,359,1.8,False,True,,,0.28252299605781866,0.32140897898779075,0.39606802495439064,1,False,canadian_grand_prix,2023,81.8993,10
MAG,Haas F1 Team,6,0 days 00:01:18.684000,0 days 00:00:22.251000,0 days 00:00:25.279000,0 days 00:00:31.154000,Hard,6,1,,,1,True,0 days 01:10:12.191000,78.684,22.251,25.279,31.154,4212.191,4199.736,18.5,62.0,1011.5,False,30.8,359,1.8,False,True,,,0.2827893853896599,0.3212724314981445,0.39593818311219564,1,False,canadian_grand_prix,2023,87.07602941176471,34
BOT,Alfa Romeo,6,0 days 00:01:18.775000,0 days 00:00:22.168000,0 days 00:00:25.221000,0 days 00:00:31.386000,Hard,6,1,,,1,True,0 days 01:10:14.072000,78.775,22.168,25.221,31.386,4214.072,4199.736,18.5,62.0,1011.5,False,30.8,359,1.8,False,True,,,0.28140907648365593,0.3201650269755633,0.39842589654078064,1,False,canadian_grand_prix,2023,85.25574285714286,35
DEV,AlphaTauri,6,0 days 00:01:19.234000,0 days 00:00:22.341000,0 days 00:00:25.368000,0 days 00:00:31.525000,Medium,6,1,,,1,True,0 days 01:10:15.515000,79.234,22.341,25.368,31.525,4215.515,4199.736,18.5,62.0,1011.5,False,30.8,359,1.8,False,True,,,0.2819622889163743,0.3201655854809804,0.39787212560264534,1,False,canadian_grand_prix,2023,82.1655,10
SAR,Williams,6,0 days 00:01:19.166000,0 days 00:00:22.655000,0 days 00:00:25.225000,0 days 00:00:31.286000,Medium,6,1,,,1,True,0 days 01:10:15.793000,79.166,22.655,25.225,31.286,4215.793,4199.736,18.5,62.0,1011.5,False,30.8,359,1.8,False,True,,,0.28617083091226037,0.3186342621832605,0.3951949069044792,1,False,canadian_grand_prix,2023,79.4078,5
ZHO,Alfa Romeo,6,0 days 00:01:19.469000,0 days 00:00:22.544000,0 days 00:00:25.364000,0 days 00:00:31.561000,Medium,6,1,,,1,True,0 days 01:10:16.774000,79.469,22.544,25.364,31.561,4216.774,4199.736,18.5,62.0,1011.5,False,30.8,359,1.8,False,True,,,0.2836829455510954,0.319168480791252,0.3971485736576527,1,False,canadian_grand_prix,2023,83.12400000000001,11
TSU,AlphaTauri,6,0 days 00:01:18.401000,0 days 00:00:22.033000,0 days 00:00:25.119000,0 days 00:00:31.249000,Hard,4,3,,,1,True,0 days 01:10:30.011000,78.401,22.033,25.119,31.249,4230.011,4259.735,18.5,62.0,1011.4,False,30.8,342,1.5,False,True,,,0.2810295787043533,0.3203913215392661,0.3985790997563807,1,False,canadian_grand_prix,2023,81.17776470588235,68
VER,Red Bull Racing,7,0 days 00:01:17.565000,0 days 00:00:21.600000,0 days 00:00:24.770000,0 days 00:00:31.195000,Medium,7,1,,,12,True,0 days 01:11:14.389000,77.565,21.6,24.77,31.195,4274.389,4259.735,18.5,62.0,1011.4,False,30.8,342,1.5,False,True,,,0.27847611680526013,0.31934506542899505,0.4021788177657449,1,False,canadian_grand_prix,2023,80.32336363636364,11
