Driver,LapNumber,LapTime,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Stint,PitInTime,PitOutTime,TrackStatus,IsAccurate,LapTimeSeconds,Sector1TimeSeconds,Sector2TimeSeconds,Sector3TimeSeconds,GrandPrix
VER,31.0,0 days 00:01:25.502000,0 days 00:00:28.161000,0 days 00:00:29.370000,0 days 00:00:27.971000,HARD,11.0,2.0,,,1,True,85.502,28.161,29.37,27.971,italian_grand_prix
VER,32.0,0 days 00:01:25.410000,0 days 00:00:28.151000,0 days 00:00:29.284000,0 days 00:00:27.975000,HARD,12.0,2.0,,,1,True,85.41,28.151,29.284,27.975,italian_grand_prix
VER,33.0,0 days 00:01:25.240000,0 days 00:00:28.057000,0 days 00:00:29.201000,0 days 00:00:27.982000,HARD,13.0,2.0,,,1,True,85.24,28.057,29.201,27.982,italian_grand_prix
VER,34.0,0 days 00:01:25.683000,0 days 00:00:28.111000,0 days 00:00:29.501000,0 days 00:00:28.071000,HARD,14.0,2.0,,,1,True,85.683,28.111,29.501,28.071,italian_grand_prix
VER,35.0,0 days 00:01:25.815000,0 days 00:00:28.179000,0 days 00:00:29.472000,0 days 00:00:28.164000,HARD,15.0,2.0,,,1,True,85.815,28.179,29.472,28.164,italian_grand_prix
VER,36.0,0 days 00:01:25.598000,0 days 00:00:28.040000,0 days 00:00:29.439000,0 days 00:00:28.119000,HARD,16.0,2.0,,,1,True,85.598,28.04,29.439,28.119,italian_grand_prix
VER,37.0,0 days 00:01:25.683000,0 days 00:00:28.074000,0 days 00:00:29.485000,0 days 00:00:28.124000,HARD,17.0,2.0,,,1,True,85.683,28.074,29.485,28.124,italian_grand_prix
VER,38.0,0 days 00:01:25.585000,0 days 00:00:28.067000,0 days 00:00:29.469000,0 days 00:00:28.049000,HARD,18.0,2.0,,,1,True,85.585,28.067,29.469,28.049,italian_grand_prix
VER,39.0,0 days 00:01:25.486000,0 days 00:00:28.053000,0 days 00:00:29.353000,0 days 00:00:28.080000,HARD,19.0,2.0,,,1,True,85.486,28.053,29.353,28.08,italian_grand_prix
VER,40.0,0 days 00:01:25.901000,0 days 00:00:28.185000,0 days 00:00:29.481000,0 days 00:00:28.235000,HARD,20.0,2.0,,,1,True,85.901,28.185,29.481,28.235,italian_grand_prix
VER,41.0,0 days 00:01:25.779000,0 days 00:00:28.079000,0 days 00:00:29.543000,0 days 00:00:28.157000,HARD,21.0,2.0,,,1,True,85.779,28.079,29.543,28.157,italian_grand_prix
VER,42.0,0 days 00:01:25.912000,0 days 00:00:28.057000,0 days 00:00:29.562000,0 days 00:00:28.293000,HARD,22.0,2.0,,,1,True,85.912,28.057,29.562,28.293,italian_grand_prix
VER,43.0,0 days 00:01:25.994000,0 days 00:00:28.178000,0 days 00:00:29.666000,0 days 00:00:28.150000,HARD,23.0,2.0,,,1,True,85.994,28.178,29.666,28.15,italian_grand_prix
VER,44.0,0 days 00:01:25.751000,0 days 00:00:28.030000,0 days 00:00:29.503000,0 days 00:00:28.218000,HARD,24.0,2.0,,,1,True,85.751,28.03,29.503,28.218,italian_grand_prix
VER,45.0,0 days 00:01:25.916000,0 days 00:00:28.045000,0 days 00:00:29.693000,0 days 00:00:28.178000,HARD,25.0,2.0,,,1,True,85.916,28.045,29.693,28.178,italian_grand_prix
VER,46.0,0 days 00:01:26.185000,0 days 00:00:28.067000,0 days 00:00:29.921000,0 days 00:00:28.197000,HARD,26.0,2.0,,,1,True,86.185,28.067,29.921,28.197,italian_grand_prix
VER,47.0,0 days 00:01:26.137000,0 days 00:00:28.058000,0 days 00:00:29.565000,0 days 00:00:28.514000,HARD,27.0,2.0,,,1,True,86.137,28.058,29.565,28.514,italian_grand_prix
VER,48.0,0 days 00:01:27.235000,0 days 00:00:28.459000,0 days 00:00:30.060000,0 days 00:00:28.716000,HARD,28.0,2.0,,,1,True,87.235,28.459,30.06,28.716,italian_grand_prix
VER,49.0,0 days 00:01:27.907000,0 days 00:00:28.567000,0 days 00:00:30.249000,0 days 00:00:29.091000,HARD,29.0,2.0,,,1,True,87.907,28.567,30.249,29.091,italian_grand_prix
VER,50.0,0 days 00:01:28.393000,0 days 00:00:28.738000,0 days 00:00:30.474000,0 days 00:00:29.181000,HARD,30.0,2.0,,,1,True,88.393,28.738,30.474,29.181,italian_grand_prix
VER,51.0,0 days 00:01:27.525000,0 days 00:00:28.415000,0 days 00:00:30.353000,0 days 00:00:28.757000,HARD,31.0,2.0,,,1,True,87.525,28.415,30.353,28.757,italian_grand_prix
GAS,2.0,0 days 00:01:28.696000,0 days 00:00:28.782000,0 days 00:00:30.575000,0 days 00:00:29.339000,MEDIUM,2.0,1.0,,,1,True,88.696,28.782,30.575,29.339,italian_grand_prix
GAS,3.0,0 days 00:01:27.916000,0 days 00:00:28.714000,0 days 00:00:30.060000,0 days 00:00:29.142000,MEDIUM,3.0,1.0,,,1,True,87.916,28.714,30.06,29.142,italian_grand_prix
GAS,4.0,0 days 00:01:27.472000,0 days 00:00:28.432000,0 days 00:00:30.029000,0 days 00:00:29.011000,MEDIUM,4.0,1.0,,,1,True,87.472,28.432,30.029,29.011,italian_grand_prix
GAS,5.0,0 days 00:01:27.694000,0 days 00:00:28.291000,0 days 00:00:30.155000,0 days 00:00:29.248000,MEDIUM,5.0,1.0,,,1,True,87.694,28.291,30.155,29.248,italian_grand_prix
GAS,6.0,0 days 00:01:27.324000,0 days 00:00:28.241000,0 days 00:00:30.047000,0 days 00:00:29.036000,MEDIUM,6.0,1.0,,,1,True,87.324,28.241,30.047,29.036,italian_grand_prix
GAS,7.0,0 days 00:01:27.210000,0 days 00:00:28.180000,0 days 00:00:29.932000,0 days 00:00:29.098000,MEDIUM,7.0,1.0,,,1,True,87.21,28.18,29.932,29.098,italian_grand_prix
GAS,8.0,0 days 00:01:27.240000,0 days 00:00:28,0 days 00:00:30.157000,0 days 00:00:29.083000,MEDIUM,8.0,1.0,,,1,True,87.24,28.0,30.157,29.083,italian_grand_prix
GAS,9.0,0 days 00:01:27.366000,0 days 00:00:28.124000,0 days 00:00:29.976000,0 days 00:00:29.266000,MEDIUM,9.0,1.0,,,1,True,87.366,28.124,29.976,29.266,italian_grand_prix
GAS,10.0,0 days 00:01:32.034000,0 days 00:00:28.126000,0 days 00:00:30.178000,0 days 00:00:33.730000,MEDIUM,10.0,1.0,0 days 01:37:06.997000,,1,False,92.034,28.126,30.178,33.73,italian_grand_prix
GAS,11.0,0 days 00:01:50.170000,0 days 00:00:51.420000,0 days 00:00:29.937000,0 days 00:00:28.813000,HARD,4.0,2.0,,0 days 01:37:34.372000,1,False,110.17,51.42,29.937,28.813,italian_grand_prix
GAS,12.0,0 days 00:01:27.431000,0 days 00:00:28.524000,0 days 00:00:29.851000,0 days 00:00:29.056000,HARD,5.0,2.0,,,1,True,87.431,28.524,29.851,29.056,italian_grand_prix
GAS,13.0,0 days 00:01:27.368000,0 days 00:00:28.440000,0 days 00:00:29.892000,0 days 00:00:29.036000,HARD,6.0,2.0,,,1,True,87.368,28.44,29.892,29.036,italian_grand_prix
GAS,14.0,0 days 00:01:27.348000,0 days 00:00:28.394000,0 days 00:00:30.051000,0 days 00:00:28.903000,HARD,7.0,2.0,,,1,True,87.348,28.394,30.051,28.903,italian_grand_prix
GAS,15.0,0 days 00:01:27.363000,0 days 00:00:28.462000,0 days 00:00:30.093000,0 days 00:00:28.808000,HARD,8.0,2.0,,,1,True,87.363,28.462,30.093,28.808,italian_grand_prix
GAS,16.0,0 days 00:01:27.088000,0 days 00:00:28.289000,0 days 00:00:30.067000,0 days 00:00:28.732000,HARD,9.0,2.0,,,1,True,87.088,28.289,30.067,28.732,italian_grand_prix
GAS,17.0,0 days 00:01:27.076000,0 days 00:00:28.286000,0 days 00:00:29.953000,0 days 00:00:28.837000,HARD,10.0,2.0,,,1,True,87.076,28.286,29.953,28.837,italian_grand_prix
GAS,18.0,0 days 00:01:27.053000,0 days 00:00:28.315000,0 days 00:00:30.045000,0 days 00:00:28.693000,HARD,11.0,2.0,,,1,True,87.053,28.315,30.045,28.693,italian_grand_prix
GAS,19.0,0 days 00:01:27.136000,0 days 00:00:28.422000,0 days 00:00:30.088000,0 days 00:00:28.626000,HARD,12.0,2.0,,,1,True,87.136,28.422,30.088,28.626,italian_grand_prix
GAS,20.0,0 days 00:01:27.035000,0 days 00:00:28.170000,0 days 00:00:30.107000,0 days 00:00:28.758000,HARD,13.0,2.0,,,1,True,87.035,28.17,30.107,28.758,italian_grand_prix
GAS,21.0,0 days 00:01:27.706000,0 days 00:00:28.310000,0 days 00:00:30.354000,0 days 00:00:29.042000,HARD,14.0,2.0,,,1,True,87.706,28.31,30.354,29.042,italian_grand_prix
GAS,22.0,0 days 00:01:27.219000,0 days 00:00:28.315000,0 days 00:00:30.023000,0 days 00:00:28.881000,HARD,15.0,2.0,,,1,True,87.219,28.315,30.023,28.881,italian_grand_prix
GAS,23.0,0 days 00:01:27.454000,0 days 00:00:28.367000,0 days 00:00:30.178000,0 days 00:00:28.909000,HARD,16.0,2.0,,,1,True,87.454,28.367,30.178,28.909,italian_grand_prix
GAS,24.0,0 days 00:01:27.060000,0 days 00:00:28.144000,0 days 00:00:30.160000,0 days 00:00:28.756000,HARD,17.0,2.0,,,1,True,87.06,28.144,30.16,28.756,italian_grand_prix
GAS,25.0,0 days 00:01:27.223000,0 days 00:00:28.176000,0 days 00:00:30.119000,0 days 00:00:28.928000,HARD,18.0,2.0,,,1,True,87.223,28.176,30.119,28.928,italian_grand_prix
GAS,26.0,0 days 00:01:27.590000,0 days 00:00:28.496000,0 days 00:00:30.150000,0 days 00:00:28.944000,HARD,19.0,2.0,,,1,True,87.59,28.496,30.15,28.944,italian_grand_prix
