Driver,Team,LapNumber,LapTime,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Stint,PitInTime,PitOutTime,TrackStatus,IsAccurate,Time,LapTimeSeconds,Sector1TimeSeconds,Sector2TimeSeconds,Sector3TimeSeconds,LapStartTime,WeatherTime,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,IsWetLap,IsDryLap,PitLap,PitDuration,Sector1Pct,Sector2Pct,Sector3Pct,BestSector,IsValidLap,GrandPrix,SeasonYear,AvgLapTime,StintLength
LEC,Ferrari,2,0 days 00:01:42.116000,0 days 00:00:29.941000,0 days 00:00:33.051000,0 days 00:00:39.124000,Intermediate,2,1,,,1,True,0 days 00:07:42.401000,102.116,29.941,33.051,39.124,462.401,486.658,16.2,74.0,996.4,True,20.4,115,1.4,True,False,,,0.29320576599161735,0.3236613263347566,0.3831329076736261,1,False,canadian_grand_prix,2024,93.1375,24
TSU,RB,2,0 days 00:01:42.925000,0 days 00:00:30.567000,0 days 00:00:33.103000,0 days 00:00:39.255000,Intermediate,2,1,,,1,True,0 days 00:07:43.503000,102.925,30.567,33.103,39.255,463.503,486.658,16.2,74.0,996.4,True,20.4,115,1.4,True,False,,,0.2969832402234637,0.3216225406849648,0.38139421909157156,1,False,canadian_grand_prix,2024,93.12679069767442,43
ALB,Williams,2,0 days 00:01:42.910000,0 days 00:00:30.886000,0 days 00:00:32.990000,0 days 00:00:39.034000,Intermediate,2,1,,,1,True,0 days 00:07:44.570000,102.91,30.886,32.99,39.034,464.57,486.658,16.2,74.0,996.4,True,20.4,115,1.4,True,False,,,0.3001263239724031,0.32057137304440775,0.3793023029831892,1,False,canadian_grand_prix,2024,92.94725,24
SAR,Williams,2,0 days 00:01:41.547000,0 days 00:00:30.147000,0 days 00:00:32.561000,0 days 00:00:38.839000,Intermediate,2,1,,,1,True,0 days 00:07:45.105000,101.547,30.147,32.561,38.839,465.105,486.658,16.2,74.0,996.4,True,20.4,115,1.4,True,False,,,0.2968773080445508,0.32064955143923507,0.38247314051621417,1,False,canadian_grand_prix,2024,93.0379090909091,22
SAI,Ferrari,2,0 days 00:01:42.579000,0 days 00:00:31.034000,0 days 00:00:32.486000,0 days 00:00:39.059000,Intermediate,2,1,,,1,True,0 days 00:07:46.115000,102.579,31.034,32.486,39.059,466.115,486.658,16.2,74.0,996.4,True,20.4,115,1.4,True,False,,,0.30253755641993,0.3166925004143148,0.3807699431657552,1,False,canadian_grand_prix,2024,93.289625,24
OCO,Alpine,2,0 days 00:01:42.937000,0 days 00:00:30.741000,0 days 00:00:32.586000,0 days 00:00:39.610000,Intermediate,2,1,,,1,True,0 days 00:07:47.736000,102.937,30.741,32.586,39.61,467.736,486.658,16.2,74.0,996.4,True,20.4,115,1.4,True,False,,,0.2986389733526332,0.3165625576809116,0.3847984689664552,1,False,canadian_grand_prix,2024,93.13451162790697,43
PER,Red Bull Racing,2,0 days 00:01:42.780000,0 days 00:00:30.398000,0 days 00:00:33.017000,0 days 00:00:39.365000,Intermediate,2,1,,,1,True,0 days 00:07:48.713000,102.78,30.398,33.017,39.365,468.713,486.658,16.2,74.0,996.4,True,20.4,115,1.4,True,False,,,0.29575792955827984,0.32123954076668615,0.38300252967503406,1,False,canadian_grand_prix,2024,93.75245833333334,24
GAS,Alpine,2,0 days 00:01:43.105000,0 days 00:00:31.040000,0 days 00:00:33.346000,0 days 00:00:38.719000,Intermediate,2,1,,,1,True,0 days 00:07:49.639000,103.105,31.04,33.346,38.719,469.639,486.658,16.2,74.0,996.4,True,20.4,115,1.4,True,False,,,0.301052325299452,0.3234178749818146,0.37552979971873335,1,False,canadian_grand_prix,2024,93.23966666666666,24
BOT,Kick Sauber,2,0 days 00:01:43.023000,0 days 00:00:31.004000,0 days 00:00:33.562000,0 days 00:00:38.457000,Intermediate,2,1,,,1,True,0 days 00:07:50.703000,103.023,31.004,33.562,38.457,470.703,486.658,16.2,74.0,996.4,True,20.4,115,1.4,True,False,,,0.3009425079836542,0.3257719150092698,0.3732855770070761,1,False,canadian_grand_prix,2024,93.55043902439024,41
ZHO,Kick Sauber,2,0 days 00:01:43.668000,0 days 00:00:31.384000,0 days 00:00:33.521000,0 days 00:00:38.763000,Intermediate,2,1,,,1,True,0 days 00:07:53.104000,103.668,31.384,33.521,38.763,473.104,486.658,16.2,74.0,996.4,True,20.4,115,1.4,True,False,,,0.3027356561330401,0.3233495389126828,0.3739148049542771,1,False,canadian_grand_prix,2024,93.55804347826087,23
RUS,Mercedes,3,0 days 00:01:36.396000,0 days 00:00:28.246000,0 days 00:00:31.353000,0 days 00:00:36.797000,Intermediate,3,1,,,1,True,0 days 00:09:02.548000,96.396,28.246,31.353,36.797,542.548,546.675,16.2,75.0,996.2,True,20.0,146,0.7,True,False,,,0.29302045728038506,0.32525208514876136,0.3817274575708535,1,False,canadian_grand_prix,2024,90.82966666666665,24
VER,Red Bull Racing,3,0 days 00:01:36.443000,0 days 00:00:28.620000,0 days 00:00:31.275000,0 days 00:00:36.548000,Intermediate,3,1,,,1,True,0 days 00:09:04.981000,96.443,28.62,31.275,36.548,544.981,546.675,16.2,75.0,996.2,True,20.0,146,0.7,True,False,,,0.29675559656999473,0.3242848107172112,0.3789595927127941,1,False,canadian_grand_prix,2024,90.765125,24
NOR,McLaren,3,0 days 00:01:36.569000,0 days 00:00:28.411000,0 days 00:00:31.343000,0 days 00:00:36.815000,Intermediate,3,1,,,1,True,0 days 00:09:07.367000,96.569,28.411,31.343,36.815,547.367,546.675,16.2,75.0,996.2,True,20.0,146,0.7,True,False,,,0.294204144187058,0.32456585446675434,0.3812300013461877,1,False,canadian_grand_prix,2024,91.52192,25
MAG,Haas F1 Team,3,0 days 00:01:36.134000,0 days 00:00:27.936000,0 days 00:00:31.214000,0 days 00:00:36.984000,Wet,3,1,,,1,True,0 days 00:09:10.627000,96.134,27.936,31.214,36.984,550.627,546.675,16.2,75.0,996.2,True,20.0,146,0.7,True,False,,,0.2905943786797595,0.32469261655605713,0.38471300476418335,1,False,canadian_grand_prix,2024,98.59016666666666,6
PIA,McLaren,3,0 days 00:01:38.416000,0 days 00:00:29.226000,0 days 00:00:31.118000,0 days 00:00:38.072000,Intermediate,3,1,,,1,True,0 days 00:09:11.338000,98.416,29.226,31.118,38.072,551.338,546.675,16.2,75.0,996.2,True,20.0,146,0.7,True,False,,,0.2969639083075923,0.31618842464639896,0.3868476670460088,1,False,canadian_grand_prix,2024,90.67583333333333,24
ALO,Aston Martin,3,0 days 00:01:38.216000,0 days 00:00:29.434000,0 days 00:00:31.644000,0 days 00:00:37.138000,Intermediate,3,1,,,1,True,0 days 00:09:14.006000,98.216,29.434,31.644,37.138,554.006,546.675,16.2,75.0,996.2,True,20.0,146,0.7,True,False,,,0.29968640547364994,0.32218783090331515,0.37812576362303496,1,False,canadian_grand_prix,2024,91.51916666666666,24
HAM,Mercedes,3,0 days 00:01:38.714000,0 days 00:00:29.402000,0 days 00:00:31.647000,0 days 00:00:37.665000,Intermediate,3,1,,,1,True,0 days 00:09:15.126000,98.714,29.402,31.647,37.665,555.126,546.675,16.2,75.0,996.2,True,20.0,146,0.7,True,False,,,0.2978503555726645,0.3205928237129485,0.381556820714387,1,False,canadian_grand_prix,2024,91.42858333333334,24
HUL,Haas F1 Team,3,0 days 00:01:36.651000,0 days 00:00:28.886000,0 days 00:00:31.320000,0 days 00:00:36.445000,Wet,3,1,,,1,True,0 days 00:09:17.299000,96.651,28.886,31.32,36.445,557.299,546.675,16.2,75.0,996.2,True,20.0,146,0.7,True,False,,,0.29886912706542096,0.3240525188565043,0.3770783540780747,1,False,canadian_grand_prix,2024,97.1551818181818,11
RIC,RB,3,0 days 00:01:40.559000,0 days 00:00:29.874000,0 days 00:00:32.386000,0 days 00:00:38.299000,Intermediate,3,1,,,1,True,0 days 00:09:19.343000,100.559,29.874,32.386,38.299,559.343,546.675,16.2,75.0,996.2,True,20.0,146,0.7,True,False,,,0.2970793265645044,0.3220596863532852,0.38086098708221044,1,False,canadian_grand_prix,2024,93.72588,25
STR,Aston Martin,3,0 days 00:01:40.688000,0 days 00:00:30.710000,0 days 00:00:31.780000,0 days 00:00:38.198000,Intermediate,3,1,,,1,True,0 days 00:09:20.609000,100.688,30.71,31.78,38.198,560.609,546.675,16.2,75.0,996.2,True,20.0,146,0.7,True,False,,,0.3050015890672175,0.31562847608453837,0.37936993484824405,1,False,canadian_grand_prix,2024,92.72775,24
LEC,Ferrari,3,0 days 00:01:39.247000,0 days 00:00:28.968000,0 days 00:00:32.376000,0 days 00:00:37.903000,Intermediate,3,1,,,1,True,0 days 00:09:21.648000,99.247,28.968,32.376,37.903,561.648,546.675,16.2,75.0,996.2,True,20.0,146,0.7,True,False,,,0.2918778401362258,0.32621640956401704,0.38190575029975715,1,False,canadian_grand_prix,2024,93.1375,24
TSU,RB,3,0 days 00:01:39.935000,0 days 00:00:29.978000,0 days 00:00:32.236000,0 days 00:00:37.721000,Intermediate,3,1,,,1,True,0 days 00:09:23.438000,99.935,29.978,32.236,37.721,563.438,546.675,16.2,75.0,996.2,True,20.0,146,0.7,True,False,,,0.29997498373943066,0.3225696702856857,0.3774553459748836,1,False,canadian_grand_prix,2024,93.12679069767442,43
ALB,Williams,3,0 days 00:01:39.947000,0 days 00:00:29.853000,0 days 00:00:32.228000,0 days 00:00:37.866000,Intermediate,3,1,,,1,True,0 days 00:09:24.517000,99.947,29.853,32.228,37.866,564.517,546.675,16.2,75.0,996.2,True,20.0,146,0.7,True,False,,,0.29868830480154485,0.3224508989764575,0.37886079622199764,1,False,canadian_grand_prix,2024,92.94725,24
SAI,Ferrari,3,0 days 00:01:40.477000,0 days 00:00:29.905000,0 days 00:00:32.129000,0 days 00:00:38.443000,Intermediate,3,1,,,1,True,0 days 00:09:26.592000,100.477,29.905,32.129,38.443,566.592,546.675,16.2,75.0,996.2,True,20.0,146,0.7,True,False,,,0.29763030345253144,0.3197647222747494,0.3826049742727191,1,False,canadian_grand_prix,2024,93.289625,24
SAR,Williams,3,0 days 00:01:41.749000,0 days 00:00:30.405000,0 days 00:00:32.068000,0 days 00:00:39.276000,Intermediate,3,1,,,1,True,0 days 00:09:26.854000,101.749,30.405,32.068,39.276,566.854,546.675,16.2,75.0,996.2,True,20.0,146,0.7,True,False,,,0.2988235756616773,0.3151677166360357,0.38600870770228707,1,False,canadian_grand_prix,2024,93.0379090909091,22
OCO,Alpine,3,0 days 00:01:40.159000,0 days 00:00:30.069000,0 days 00:00:32.188000,0 days 00:00:37.902000,Intermediate,3,1,,,1,True,0 days 00:09:27.895000,100.159,30.069,32.188,37.902,567.895,546.675,16.2,75.0,996.2,True,20.0,146,0.7,True,False,,,0.30021266186763046,0.3213690232530277,0.37841831487934185,1,False,canadian_grand_prix,2024,93.13451162790697,43
PER,Red Bull Racing,3,0 days 00:01:40.055000,0 days 00:00:30.513000,0 days 00:00:31.934000,0 days 00:00:37.608000,Intermediate,3,1,,,1,True,0 days 00:09:28.768000,100.055,30.513,31.934,37.608,568.768,546.675,16.2,75.0,996.2,True,20.0,146,0.7,True,False,,,0.3049622707510869,0.319164459547249,0.375873269701664,1,False,canadian_grand_prix,2024,93.75245833333334,24
GAS,Alpine,3,0 days 00:01:40.496000,0 days 00:00:30.326000,0 days 00:00:32.429000,0 days 00:00:37.741000,Intermediate,3,1,,,1,True,0 days 00:09:30.135000,100.496,30.326,32.429,37.741,570.135,546.675,16.2,75.0,996.2,True,20.0,146,0.7,True,False,,,0.301763254258876,0.322689460277026,0.3755472854640981,1,False,canadian_grand_prix,2024,93.23966666666666,24
BOT,Kick Sauber,3,0 days 00:01:40.755000,0 days 00:00:30.493000,0 days 00:00:32.185000,0 days 00:00:38.077000,Intermediate,3,1,,,1,True,0 days 00:09:31.458000,100.755,30.493,32.185,38.077,571.458,546.675,16.2,75.0,996.2,True,20.0,146,0.7,True,False,,,0.3026450300233239,0.3194382412783485,0.37791672869832765,1,False,canadian_grand_prix,2024,93.55043902439024,41
ZHO,Kick Sauber,3,0 days 00:01:41.410000,0 days 00:00:30.267000,0 days 00:00:32.578000,0 days 00:00:38.565000,Intermediate,3,1,,,1,True,0 days 00:09:34.514000,101.41,30.267,32.578,38.565,574.514,546.675,16.2,75.0,996.2,True,20.0,146,0.7,True,False,,,0.29846169016862245,0.3212503697860172,0.38028794004536043,1,False,canadian_grand_prix,2024,93.55804347826087,23
RUS,Mercedes,4,0 days 00:01:34.585000,0 days 00:00:27.927000,0 days 00:00:30.207000,0 days 00:00:36.451000,Intermediate,4,1,,,1,True,0 days 00:10:37.133000,94.585,27.927,30.207,36.451,637.133,666.688,16.0,78.0,996.3,True,19.9,343,0.9,True,False,,,0.29525823333509543,0.3193635354443094,0.3853782312205953,1,False,canadian_grand_prix,2024,90.82966666666665,24
VER,Red Bull Racing,4,0 days 00:01:35.105000,0 days 00:00:28.103000,0 days 00:00:30.649000,0 days 00:00:36.353000,Intermediate,4,1,,,1,True,0 days 00:10:40.086000,95.105,28.103,30.649,36.353,640.086,666.688,16.0,78.0,996.3,True,19.9,343,0.9,True,False,,,0.2954944534987645,0.3222648651490458,0.3822406813521897,1,False,canadian_grand_prix,2024,90.765125,24
NOR,McLaren,4,0 days 00:01:35.138000,0 days 00:00:28.082000,0 days 00:00:30.586000,0 days 00:00:36.470000,Intermediate,4,1,,,1,True,0 days 00:10:42.505000,95.138,28.082,30.586,36.47,642.505,666.688,16.0,78.0,996.3,True,19.9,343,0.9,True,False,,,0.29517122495743026,0.32149088692215516,0.3833378881204145,1,False,canadian_grand_prix,2024,91.52192,25
MAG,Haas F1 Team,4,0 days 00:01:33.993000,0 days 00:00:27.334000,0 days 00:00:29.992000,0 days 00:00:36.667000,Wet,4,1,,,1,True,0 days 00:10:44.620000,93.993,27.334,29.992,36.667,644.62,666.688,16.0,78.0,996.3,True,19.9,343,0.9,True,False,,,0.2908088900237252,0.3190875916291639,0.390103518347111,1,False,canadian_grand_prix,2024,98.59016666666666,6
PIA,McLaren,4,0 days 00:01:37.594000,0 days 00:00:29.093000,0 days 00:00:31.409000,0 days 00:00:37.092000,Intermediate,4,1,,,1,True,0 days 00:10:48.932000,97.594,29.093,31.409,37.092,648.932,666.688,16.0,78.0,996.3,True,19.9,343,0.9,True,False,,,0.29810234235711214,0.32183330942475974,0.3800643482181282,1,False,canadian_grand_prix,2024,90.67583333333333,24
ALO,Aston Martin,4,0 days 00:01:36.643000,0 days 00:00:28.891000,0 days 00:00:31.213000,0 days 00:00:36.539000,Intermediate,4,1,,,1,True,0 days 00:10:50.649000,96.643,28.891,31.213,36.539,650.649,666.688,16.0,78.0,996.3,True,19.9,343,0.9,True,False,,,0.2989456039237192,0.32297217594652483,0.3780822201297559,1,False,canadian_grand_prix,2024,91.51916666666666,24
HAM,Mercedes,4,0 days 00:01:36.666000,0 days 00:00:28.639000,0 days 00:00:31.222000,0 days 00:00:36.805000,Intermediate,4,1,,,1,True,0 days 00:10:51.792000,96.666,28.639,31.222,36.805,651.792,666.688,16.0,78.0,996.3,True,19.9,343,0.9,True,False,,,0.2962675604659343,0.3229884344029959,0.3807440051310699,1,False,canadian_grand_prix,2024,91.42858333333334,24
HUL,Haas F1 Team,4,0 days 00:01:35.053000,0 days 00:00:27.355000,0 days 00:00:30.684000,0 days 00:00:37.014000,Wet,4,1,,,1,True,0 days 00:10:52.352000,95.053,27.355,30.684,37.014,652.352,666.688,16.0,78.0,996.3,True,19.9,343,0.9,True,False,,,0.28778681367237224,0.3228093800300885,0.3894038062975393,1,False,canadian_grand_prix,2024,97.1551818181818,11
RIC,RB,4,0 days 00:01:37.504000,0 days 00:00:28.687000,0 days 00:00:31.496000,0 days 00:00:37.321000,Intermediate,4,1,,,1,True,0 days 00:10:56.847000,97.504,28.687,31.496,37.321,656.847,666.688,16.0,78.0,996.3,True,19.9,343,0.9,True,False,,,0.2942135707253036,0.3230226452248113,0.3827637840498851,1,False,canadian_grand_prix,2024,93.72588,25
STR,Aston Martin,4,0 days 00:01:37.302000,0 days 00:00:28.710000,0 days 00:00:31.120000,0 days 00:00:37.472000,Intermediate,4,1,,,1,True,0 days 00:10:57.911000,97.302,28.71,31.12,37.472,657.911,666.688,16.0,78.0,996.3,True,19.9,343,0.9,True,False,,,0.29506073873096134,0.31982898604345233,0.38511027522558633,1,False,canadian_grand_prix,2024,92.72775,24
LEC,Ferrari,4,0 days 00:01:37.813000,0 days 00:00:29.078000,0 days 00:00:31.438000,0 days 00:00:37.297000,Intermediate,4,1,,,1,True,0 days 00:10:59.461000,97.813,29.078,31.438,37.297,659.461,666.688,16.0,78.0,996.3,True,19.9,343,0.9,True,False,,,0.29728154744256896,0.32140921963338204,0.3813092329240489,1,False,canadian_grand_prix,2024,93.1375,24
TSU,RB,4,0 days 00:01:37.475000,0 days 00:00:28.570000,0 days 00:00:31.454000,0 days 00:00:37.451000,Intermediate,4,1,,,1,True,0 days 00:11:00.913000,97.475,28.57,31.454,37.451,660.913,666.688,16.0,78.0,996.3,True,19.9,343,0.9,True,False,,,0.29310079507566045,0.32268786868427807,0.3842113362400616,1,False,canadian_grand_prix,2024,93.12679069767442,43
ALB,Williams,4,0 days 00:01:37.922000,0 days 00:00:28.913000,0 days 00:00:31.471000,0 days 00:00:37.538000,Intermediate,4,1,,,1,True,0 days 00:11:02.439000,97.922,28.913,31.471,37.538,662.439,666.688,16.0,78.0,996.3,True,19.9,343,0.9,True,False,,,0.2952656195747636,0.32138845203325095,0.38334592839198545,1,False,canadian_grand_prix,2024,92.94725,24
SAI,Ferrari,4,0 days 00:01:37.631000,0 days 00:00:29.189000,0 days 00:00:31.351000,0 days 00:00:37.091000,Intermediate,4,1,,,1,True,0 days 00:11:04.223000,97.631,29.189,31.351,37.091,664.223,666.688,16.0,78.0,996.3,True,19.9,343,0.9,True,False,,,0.2989726623715828,0.32111726808083496,0.3799100695475822,1,False,canadian_grand_prix,2024,93.289625,24
SAR,Williams,4,0 days 00:01:38.521000,0 days 00:00:30.065000,0 days 00:00:31.492000,0 days 00:00:36.964000,Intermediate,4,1,,,1,True,0 days 00:11:05.375000,98.521,30.065,31.492,36.964,665.375,666.688,16.0,78.0,996.3,True,19.9,343,0.9,True,False,,,0.3051633661858893,0.3196475878239157,0.375189045990195,1,False,canadian_grand_prix,2024,93.0379090909091,22
OCO,Alpine,4,0 days 00:01:39.746000,0 days 00:00:30.060000,0 days 00:00:31.842000,0 days 00:00:37.844000,Intermediate,4,1,,,1,True,0 days 00:11:07.641000,99.746,30.06,31.842,37.844,667.641,666.688,16.0,78.0,996.3,True,19.9,343,0.9,True,False,,,0.3013654682894552,0.3192308463497283,0.3794036853608165,1,False,canadian_grand_prix,2024,93.13451162790697,43
PER,Red Bull Racing,4,0 days 00:01:39.370000,0 days 00:00:29.998000,0 days 00:00:31.635000,0 days 00:00:37.737000,Intermediate,4,1,,,1,True,0 days 00:11:08.138000,99.37,29.998,31.635,37.737,668.138,666.688,16.0,78.0,996.3,True,19.9,343,0.9,True,False,,,0.30188185569085235,0.31835564053537285,0.3797625037737748,1,False,canadian_grand_prix,2024,93.75245833333334,24
GAS,Alpine,4,0 days 00:01:38.907000,0 days 00:00:29.518000,0 days 00:00:31.430000,0 days 00:00:37.959000,Intermediate,4,1,,,1,True,0 days 00:11:09.042000,98.907,29.518,31.43,37.959,669.042,666.688,16.0,78.0,996.3,True,19.9,343,0.9,True,False,,,0.2984419707401903,0.3177732617509378,0.383784767508872,1,False,canadian_grand_prix,2024,93.23966666666666,24
BOT,Kick Sauber,4,0 days 00:01:38.608000,0 days 00:00:29.444000,0 days 00:00:31.575000,0 days 00:00:37.589000,Intermediate,4,1,,,1,True,0 days 00:11:10.066000,98.608,29.444,31.575,37.589,670.066,666.688,16.0,78.0,996.3,True,19.9,343,0.9,True,False,,,0.29859646276164203,0.32020728541294824,0.38119625182540967,1,False,canadian_grand_prix,2024,93.55043902439024,41
ZHO,Kick Sauber,4,0 days 00:01:39.785000,0 days 00:00:30.183000,0 days 00:00:31.620000,0 days 00:00:37.982000,Intermediate,4,1,,,1,True,0 days 00:11:14.299000,99.785,30.183,31.62,37.982,674.299,666.688,16.0,78.0,996.3,True,19.9,343,0.9,True,False,,,0.302480332715338,0.3168812947837852,0.3806383725008769,1,False,canadian_grand_prix,2024,93.55804347826087,23
RUS,Mercedes,5,0 days 00:01:34.094000,0 days 00:00:28.005000,0 days 00:00:30.058000,0 days 00:00:36.031000,Intermediate,5,1,,,1,True,0 days 00:12:11.227000,94.094,28.005,30.058,36.031,731.227,726.706,15.9,78.0,996.2,True,19.9,142,0.8,True,False,,,0.29762790401088274,0.3194465109358727,0.38292558505324464,1,False,canadian_grand_prix,2024,90.82966666666665,24
VER,Red Bull Racing,5,0 days 00:01:33.859000,0 days 00:00:27.574000,0 days 00:00:30.293000,0 days 00:00:35.992000,Intermediate,5,1,,,1,True,0 days 00:12:13.945000,93.859,27.574,30.293,35.992,733.945,726.706,15.9,78.0,996.2,True,19.9,142,0.8,True,False,,,0.29378109717768147,0.3227500825706645,0.3834688202516541,1,False,canadian_grand_prix,2024,90.765125,24
NOR,McLaren,5,0 days 00:01:34.885000,0 days 00:00:28.193000,0 days 00:00:30.245000,0 days 00:00:36.447000,Intermediate,5,1,,,1,True,0 days 00:12:17.390000,94.885,28.193,30.245,36.447,737.39,726.706,15.9,78.0,996.2,True,19.9,142,0.8,True,False,,,0.29712810243979554,0.31875428149865626,0.3841176160615482,1,False,canadian_grand_prix,2024,91.52192,25
MAG,Haas F1 Team,5,0 days 00:01:34.529000,0 days 00:00:27.517000,0 days 00:00:30.564000,0 days 00:00:36.448000,Wet,5,1,,,1,True,0 days 00:12:19.149000,94.529,27.517,30.564,36.448,739.149,726.706,15.9,78.0,996.2,True,19.9,142,0.8,True,False,,,0.29109585418231443,0.3233293486654889,0.3855747971521967,1,False,canadian_grand_prix,2024,98.59016666666666,6
PIA,McLaren,5,0 days 00:01:36.590000,0 days 00:00:29.721000,0 days 00:00:30.784000,0 days 00:00:36.085000,Intermediate,5,1,,,1,True,0 days 00:12:25.522000,96.59,29.721,30.784,36.085,745.522,726.706,15.9,78.0,996.2,True,19.9,142,0.8,True,False,,,0.3077026607309245,0.3187079407806191,0.37358939848845635,1,False,canadian_grand_prix,2024,90.67583333333333,24
ALO,Aston Martin,5,0 days 00:01:36.345000,0 days 00:00:29.010000,0 days 00:00:30.778000,0 days 00:00:36.557000,Intermediate,5,1,,,1,True,0 days 00:12:26.994000,96.345,29.01,30.778,36.557,746.994,726.706,15.9,78.0,996.2,True,19.9,142,0.8,True,False,,,0.30110540245990974,0.31945612123099276,0.37943847630909755,1,False,canadian_grand_prix,2024,91.51916666666666,24
HAM,Mercedes,5,0 days 00:01:35.905000,0 days 00:00:28.390000,0 days 00:00:30.892000,0 days 00:00:36.623000,Intermediate,5,1,,,1,True,0 days 00:12:27.697000,95.905,28.39,30.892,36.623,747.697,726.706,15.9,78.0,996.2,True,19.9,142,0.8,True,False,,,0.29602210520827904,0.32211042177154475,0.3818674730201762,1,False,canadian_grand_prix,2024,91.42858333333334,24
