Driver,Team,LapNumber,LapTime,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Stint,PitInTime,PitOutTime,TrackStatus,IsAccurate,Time,LapTimeSeconds,Sector1TimeSeconds,Sector2TimeSeconds,Sector3TimeSeconds,LapStartTime,WeatherTime,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,IsWetLap,IsDryLap,IsWetRace,CircuitName,CircuitShort,CircuitCountry,TrackLengthKM,AltitudeM,CircuitType,PitLap,PitDuration,Sector1Pct,Sector2Pct,Sector3Pct,BestSector,IsValidLap,GrandPrix,GP_Slug,SeasonYear,EventDate,AvgLapTime,StintLength,StintType,DeltaToFastestLap,IsSC,IsVSC,IsRedFlag,IsDNF
HAM,Mercedes,2,0 days 00:01:30.265000,0 days 00:00:30.261000,0 days 00:00:24.081000,0 days 00:00:35.923000,nan,0,0,,,,False,0 days 00:10:12.664000,90.265,30.261,24.081,35.923,612.664,597.189,24.1,36.6,997.1,False,37.1,289,3.7,False,True,False,FORMULA 1 2018 ROLEX AUSTRALIAN GRAND PRIX,Melbourne,Australia,,,Permanent,,,0.33524621946490885,0.2667811444081316,0.39797263612695954,2,False,Australian Grand Prix,australian_grand_prix,2018,2018-03-25,90.265,1,Mid,3.820999999999998,False,False,False,True
RAI,Ferrari,2,0 days 00:01:30.266000,0 days 00:00:29.958000,0 days 00:00:24.047000,0 days 00:00:36.261000,ULTRASOFT,4,1,,,,False,0 days 00:10:13.906000,90.266,29.958,24.047,36.261,613.906,597.189,24.1,36.6,997.1,False,37.1,289,3.7,False,True,False,FORMULA 1 2018 ROLEX AUSTRALIAN GRAND PRIX,Melbourne,Australia,,,Permanent,,,0.331885759865287,0.2664015243834888,0.4017127157512242,2,False,Australian Grand Prix,australian_grand_prix,2018,2018-03-25,90.10864705882352,17,Opening,3.8930000000000007,False,False,False,True
VET,Ferrari,2,0 days 00:01:30.562000,0 days 00:00:30.174000,0 days 00:00:23.995000,0 days 00:00:36.393000,ULTRASOFT,4,1,,,,False,0 days 00:10:14.922000,90.562,30.174,23.995,36.393,614.922,597.189,24.1,36.6,997.1,False,37.1,289,3.7,False,True,False,FORMULA 1 2018 ROLEX AUSTRALIAN GRAND PRIX,Melbourne,Australia,,,Permanent,,,0.3331861045471611,0.26495660431527573,0.40185729113756324,2,False,Australian Grand Prix,australian_grand_prix,2018,2018-03-25,89.105125,24,Opening,4.0930000000000035,False,False,False,True
MAG,Haas F1 Team,2,0 days 00:01:30.830000,0 days 00:00:30.350000,0 days 00:00:24.353000,0 days 00:00:36.127000,ULTRASOFT,4,1,,,,False,0 days 00:10:16.103000,90.83,30.35,24.353,36.127,616.103,597.189,24.1,36.6,997.1,False,37.1,289,3.7,False,True,False,FORMULA 1 2018 ROLEX AUSTRALIAN GRAND PRIX,Melbourne,Australia,,,Permanent,,,0.33414070241109767,0.2681162611471981,0.39774303644170433,2,False,Australian Grand Prix,australian_grand_prix,2018,2018-03-25,91.16,21,Opening,1.2959999999999923,False,False,False,True
VER,Red Bull Racing,2,0 days 00:01:30.942000,0 days 00:00:30.368000,0 days 00:00:24.093000,0 days 00:00:36.481000,SUPERSOFT,4,1,,,,False,0 days 00:10:16.792000,90.942,30.368,24.093,36.481,616.792,597.189,24.1,36.6,997.1,False,37.1,289,3.7,False,True,False,FORMULA 1 2018 ROLEX AUSTRALIAN GRAND PRIX,Melbourne,Australia,,,Permanent,,,0.3339271183831453,0.26492709639110645,0.40114578522574834,2,False,Australian Grand Prix,australian_grand_prix,2018,2018-03-25,91.43045,20,Opening,4.061999999999998,False,False,False,True
GRO,Haas F1 Team,2,0 days 00:01:31.033000,0 days 00:00:30.519000,0 days 00:00:24.231000,0 days 00:00:36.283000,ULTRASOFT,4,1,,,,False,0 days 00:10:17.649000,91.033,30.519,24.231,36.283,617.649,597.189,24.1,36.6,997.1,False,37.1,289,3.7,False,True,False,FORMULA 1 2018 ROLEX AUSTRALIAN GRAND PRIX,Melbourne,Australia,,,Permanent,,,0.3352520514538683,0.26617819911460683,0.39856974943152484,2,False,Australian Grand Prix,australian_grand_prix,2018,2018-03-25,91.06208695652174,23,Opening,2.2279999999999944,False,False,False,True
HUL,Renault,2,0 days 00:01:31.310000,0 days 00:00:30.586000,0 days 00:00:24.299000,0 days 00:00:36.425000,ULTRASOFT,4,1,,,,False,0 days 00:10:18.553000,91.31,30.586,24.299,36.425,618.553,597.189,24.1,36.6,997.1,False,37.1,289,3.7,False,True,False,FORMULA 1 2018 ROLEX AUSTRALIAN GRAND PRIX,Melbourne,Australia,,,Permanent,,,0.334968787646479,0.2661154309495126,0.3989157814040083,2,False,Australian Grand Prix,australian_grand_prix,2018,2018-03-25,91.18030434782608,23,Opening,4.228999999999999,False,False,False,True
RIC,Red Bull Racing,2,0 days 00:01:31.264000,0 days 00:00:30.571000,0 days 00:00:24.323000,0 days 00:00:36.370000,SUPERSOFT,4,1,,,,False,0 days 00:10:19.030000,91.264,30.571,24.323,36.37,619.03,597.189,24.1,36.6,997.1,False,37.1,289,3.7,False,True,False,FORMULA 1 2018 ROLEX AUSTRALIAN GRAND PRIX,Melbourne,Australia,,,Permanent,,,0.3349732643758766,0.2665125350631136,0.39851420056100983,2,False,Australian Grand Prix,australian_grand_prix,2018,2018-03-25,91.99336,25,Opening,5.319000000000003,False,False,False,True
SAI,Renault,2,0 days 00:01:31.322000,0 days 00:00:30.437000,0 days 00:00:24.592000,0 days 00:00:36.293000,ULTRASOFT,4,1,,,,False,0 days 00:10:20.053000,91.322,30.437,24.592,36.293,620.053,597.189,24.1,36.6,997.1,False,37.1,289,3.7,False,True,False,FORMULA 1 2018 ROLEX AUSTRALIAN GRAND PRIX,Melbourne,Australia,,,Permanent,,,0.333293182365695,0.26928888986224564,0.3974179277720593,2,False,Australian Grand Prix,australian_grand_prix,2018,2018-03-25,91.81804761904762,21,Opening,3.378,False,False,False,True
ALO,McLaren,2,0 days 00:01:31.565000,0 days 00:00:30.482000,0 days 00:00:24.593000,0 days 00:00:36.490000,ULTRASOFT,1,1,,,,False,0 days 00:10:21.259000,91.565,30.482,24.593,36.49,621.259,597.189,24.1,36.6,997.1,False,37.1,289,3.7,False,True,False,FORMULA 1 2018 ROLEX AUSTRALIAN GRAND PRIX,Melbourne,Australia,,,Permanent,,,0.33290012559384047,0.2685851580844209,0.3985147163217387,2,False,Australian Grand Prix,australian_grand_prix,2018,2018-03-25,92.37744,25,Opening,4.587000000000003,False,False,False,True
