Driver,Team,LapNumber,LapTime,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Stint,PitInTime,PitOutTime,TrackStatus,IsAccurate,Time,LapTimeSeconds,Sector1TimeSeconds,Sector2TimeSeconds,Sector3TimeSeconds,LapStartTime,WeatherTime,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,IsWetLap,IsDryLap,PitLap,PitDuration,Sector1Pct,Sector2Pct,Sector3Pct,BestSector,IsValidLap,GrandPrix,SeasonYear,AvgLapTime,StintLength
ALO,Aston Martin,4,0 days 00:01:29.120000,0 days 00:00:29.323000,0 days 00:00:33.388000,0 days 00:00:26.409000,Medium,5,1,,,16,False,0 days 01:08:14.839000,89.12,29.323,33.388,26.409,4094.839,4073.11,24.7,26.0,779.9,False,47.9,295,2.5,False,True,,,0.329028276481149,0.3746409335727109,0.29633078994614,3,False,mexico_city_grand_prix,2023,86.30942857142857,28
SAR,Williams,4,0 days 00:01:29.415000,0 days 00:00:28.938000,0 days 00:00:33.671000,0 days 00:00:26.806000,Medium,4,1,,,16,False,0 days 01:08:15.984000,89.415,28.938,33.671,26.806,4095.984,4073.11,24.7,26.0,779.9,False,47.9,295,2.5,False,True,,,0.3236369736621372,0.37656992674607165,0.29979309959179107,3,False,mexico_city_grand_prix,2023,86.29633333333334,21
STR,Aston Martin,4,0 days 00:01:30.303000,0 days 00:00:29.383000,0 days 00:00:33.216000,0 days 00:00:27.704000,Medium,5,1,,,16,False,0 days 01:08:18.304000,90.303,29.383,33.216,27.704,4098.304,4073.11,24.7,26.0,779.9,False,47.9,295,2.5,False,True,,,0.3253823239538,0.36782831135178234,0.3067893646944177,3,False,mexico_city_grand_prix,2023,86.05989655172414,29
OCO,Alpine,4,0 days 00:01:30.735000,0 days 00:00:29.119000,0 days 00:00:33.392000,0 days 00:00:28.224000,Hard,4,1,,,16,False,0 days 01:08:19.506000,90.735,29.119,33.392,28.224,4099.506,4073.11,24.7,26.0,779.9,False,47.9,295,2.5,False,True,,,0.320923568633934,0.36801675208023366,0.3110596792858324,3,False,mexico_city_grand_prix,2023,88.53536363636363,33
VER,Red Bull Racing,5,0 days 00:01:44.819000,0 days 00:00:38.250000,0 days 00:00:41.404000,0 days 00:00:25.165000,Medium,5,1,,,167,False,0 days 01:09:40.094000,104.819,38.25,41.404,25.165,4180.094,4193.108,24.9,27.0,779.7,False,47.5,285,2.0,False,True,,,0.3649147578206241,0.3950047224262777,0.2400805197530982,3,False,mexico_city_grand_prix,2023,84.94744444444444,18
LEC,Ferrari,5,0 days 00:01:44.739000,0 days 00:00:40.849000,0 days 00:00:39.361000,0 days 00:00:24.529000,Medium,5,1,,,167,False,0 days 01:09:42.203000,104.739,40.849,39.361,24.529,4182.203,4193.108,24.9,27.0,779.7,False,47.5,285,2.0,False,True,,,0.39000754255816833,0.37580080008401834,0.23419165735781322,3,False,mexico_city_grand_prix,2023,84.63233333333332,30
SAI,Ferrari,5,0 days 00:01:44.772000,0 days 00:00:40.785000,0 days 00:00:39.995000,0 days 00:00:23.992000,Medium,5,1,,,167,False,0 days 01:09:43.581000,104.772,40.785,39.995,23.992,4183.581,4193.108,24.9,27.0,779.7,False,47.5,285,2.0,False,True,,,0.3892738517924636,0.3817336693009582,0.2289924789065781,3,False,mexico_city_grand_prix,2023,84.9493448275862,29
RIC,AlphaTauri,5,0 days 00:01:44.973000,0 days 00:00:41.098000,0 days 00:00:39.747000,0 days 00:00:24.128000,Medium,5,1,,,167,False,0 days 01:09:44.562000,104.973,41.098,39.747,24.128,4184.562,4193.108,24.9,27.0,779.7,False,47.5,285,2.0,False,True,,,0.3915101978604022,0.3786402217713126,0.22984958036828518,3,False,mexico_city_grand_prix,2023,85.1901153846154,26
HAM,Mercedes,5,0 days 00:01:45.164000,0 days 00:00:41.359000,0 days 00:00:39.419000,0 days 00:00:24.386000,Medium,5,1,,,167,False,0 days 01:09:45.434000,105.164,41.359,39.419,24.386,4185.434,4193.108,24.9,27.0,779.7,False,47.5,285,2.0,False,True,,,0.3932809706743753,0.3748335932448366,0.2318854360807881,3,False,mexico_city_grand_prix,2023,85.07795652173913,23
PIA,McLaren,5,0 days 00:01:45.259000,0 days 00:00:43.231000,0 days 00:00:38.374000,0 days 00:00:23.654000,Medium,5,1,,,167,False,0 days 01:09:46.642000,105.259,43.231,38.374,23.654,4186.642,4193.108,24.9,27.0,779.7,False,47.5,285,2.0,False,True,,,0.41071072307356143,0.36456740041231633,0.22472187651412232,3,False,mexico_city_grand_prix,2023,85.30499999999999,24
RUS,Mercedes,5,0 days 00:01:45.102000,0 days 00:00:43.209000,0 days 00:00:38.850000,0 days 00:00:23.043000,Medium,5,1,,,167,False,0 days 01:09:47.588000,105.102,43.209,38.85,23.043,4187.588,4193.108,24.9,27.0,779.7,False,47.5,285,2.0,False,True,,,0.4111149169378318,0.36964092024890105,0.21924416281326708,3,False,mexico_city_grand_prix,2023,85.29092,25
HUL,Haas F1 Team,5,0 days 00:01:45.744000,0 days 00:00:43.712000,0 days 00:00:39.205000,0 days 00:00:22.827000,Medium,5,1,,,167,False,0 days 01:09:49.916000,105.744,43.712,39.205,22.827,4189.916,4193.108,24.9,27.0,779.7,False,47.5,285,2.0,False,True,,,0.4133756998032986,0.37075389620214855,0.2158704039945529,3,False,mexico_city_grand_prix,2023,86.0055,22
GAS,Alpine,5,0 days 00:01:45.637000,0 days 00:00:43.401000,0 days 00:00:39.048000,0 days 00:00:23.188000,Medium,5,1,,,167,False,0 days 01:09:50.557000,105.637,43.401,39.048,23.188,4190.557,4193.108,24.9,27.0,779.7,False,47.5,285,2.0,False,True,,,0.4108503649289548,0.3696432121321128,0.21950642293893238,3,False,mexico_city_grand_prix,2023,85.80022222222222,27
ZHO,Alfa Romeo,5,0 days 00:01:45.974000,0 days 00:00:43.944000,0 days 00:00:38.517000,0 days 00:00:23.513000,Medium,5,1,,,671,False,0 days 01:09:51.471000,105.974,43.944,38.517,23.513,4191.471,4193.108,24.9,27.0,779.7,False,47.5,285,2.0,False,True,,,0.41466774869307566,0.3634570743767339,0.22187517693019043,3,False,mexico_city_grand_prix,2023,86.3403,20
ALB,Williams,5,0 days 00:01:45.821000,0 days 00:00:43.675000,0 days 00:00:39.186000,0 days 00:00:22.960000,Hard,5,1,,,671,False,0 days 01:09:52.162000,105.821,43.675,39.186,22.96,4192.162,4193.108,24.9,27.0,779.7,False,47.5,285,2.0,False,True,,,0.4127252624715321,0.3703045709263757,0.21697016660209223,3,False,mexico_city_grand_prix,2023,86.4425,32
BOT,Alfa Romeo,5,0 days 00:01:46.058000,0 days 00:00:43.678000,0 days 00:00:39.585000,0 days 00:00:22.795000,Medium,5,1,,,671,False,0 days 01:09:53.425000,106.058,43.678,39.585,22.795,4193.425,4193.108,24.9,27.0,779.7,False,47.5,285,2.0,False,True,,,0.41183126213958393,0.3732391710196308,0.21492956684078524,3,False,mexico_city_grand_prix,2023,85.96826666666668,30
MAG,Haas F1 Team,5,0 days 00:01:46.238000,0 days 00:00:44.062000,0 days 00:00:39.539000,0 days 00:00:22.637000,Medium,5,1,,,671,False,0 days 01:09:54.237000,106.238,44.062,39.539,22.637,4194.237,4193.108,24.9,27.0,779.7,False,47.5,285,2.0,False,True,,,0.4147480185997477,0.3721737984525311,0.21307818294772116,3,False,mexico_city_grand_prix,2023,86.27045454545454,22
TSU,AlphaTauri,5,0 days 00:01:45.875000,0 days 00:00:43.922000,0 days 00:00:39.333000,0 days 00:00:22.620000,Medium,5,1,,,671,False,0 days 01:09:54.829000,105.875,43.922,39.333,22.62,4194.829,4193.108,24.9,27.0,779.7,False,47.5,285,2.0,False,True,,,0.41484769775678865,0.37150413223140494,0.2136481700118064,3,False,mexico_city_grand_prix,2023,88.002875,8
NOR,McLaren,5,0 days 00:01:46.139000,0 days 00:00:45.832000,0 days 00:00:38.160000,0 days 00:00:22.147000,Soft,5,1,,,671,False,0 days 01:09:55.424000,106.139,45.832,38.16,22.147,4195.424,4193.108,24.9,27.0,779.7,False,47.5,285,2.0,False,True,,,0.4318111156125458,0.3595285427599657,0.20866034162748848,3,False,mexico_city_grand_prix,2023,87.2602,10
ALO,Aston Martin,5,0 days 00:01:41.773000,0 days 00:00:41.889000,0 days 00:00:37.815000,0 days 00:00:22.069000,Medium,6,1,,,671,False,0 days 01:09:56.612000,101.773,41.889,37.815,22.069,4196.612,4193.108,24.9,27.0,779.7,False,47.5,285,2.0,False,True,,,0.41159246558517487,0.37156220215577807,0.2168453322590471,3,False,mexico_city_grand_prix,2023,86.30942857142857,28
SAR,Williams,5,0 days 00:01:41.215000,0 days 00:00:41.426000,0 days 00:00:37.735000,0 days 00:00:22.054000,Medium,5,1,,,671,False,0 days 01:09:57.199000,101.215,41.426,37.735,22.054,4197.199,4193.108,24.9,27.0,779.7,False,47.5,285,2.0,False,True,,,0.4092871609939238,0.3728202341550165,0.2178926048510596,3,False,mexico_city_grand_prix,2023,86.29633333333334,21
